xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1636,-906,-1676,436,33,-436
-1351,-829,-1773,436,8,-436
-1165,-575,-1560,436,77,-436
-1053,-502,-1414,436,45,-436
-706,-306,-1280,436,28,-436
-457,-103,-999,436,114,-397
-454,-116,-672,432,124,-436
-411,-81,-436,299,203,-436
-478,-30,-245,264,294,-429
-569,-31,-116,326,329,-375
-704,123,178,409,270,-335
-642,92,95,230,278,-322
-795,119,309,84,304,-365
-996,0,405,22,319,-335
-1190,-154,528,7,278,-312
-1134,-14,615,73,235,-323
-1133,28,597,-101,266,-249
-1537,-352,755,-223,316,-227
-1747,-364,1174,-154,296,-231
-1961,-1009,1961,436,-436,-189
886,26,1520,436,-140,84
-4,1289,474,436,42,-202
-899,562,1112,-359,198,-90
-727,330,1099,-356,-61,-82
-274,470,1013,-397,-64,-46
-495,-56,1065,-436,38,-13
-545,-378,1005,-436,37,16
-463,-580,877,-355,19,6
-512,-789,884,-147,32,-1
-468,-671,917,60,25,-23
-457,-555,1048,89,73,-40
-494,-499,1152,242,142,-43
-927,-406,1817,436,219,-52
-1596,595,1961,436,43,83
-1396,663,1961,301,-120,69
-1225,545,1961,260,-121,183
-1268,399,1874,265,-85,278
-1177,171,1663,182,-22,344
-1476,-190,1454,65,-15,379
-1308,-313,1208,289,-102,404
-1206,249,991,400,-67,436
-1248,283,973,247,-44,436
-1206,279,906,209,-14,436
-1223,245,799,168,3,436
-1094,27,845,108,-18,436
-863,168,880,74,-66,436
-615,218,547,-74,6,436
-764,-271,379,-339,-59,436
-481,-358,7,-368,-258,336
-58,-278,-301,-355,-339,316
438,-571,-379,-164,-190,296
451,-307,-396,72,-65,294
645,-242,-495,187,-13,243
603,149,-261,195,96,285
543,148,-112,-64,161,345
299,45,-23,-315,203,394
251,-167,-168,-436,153,436
37,-585,-325,-372,197,436
-417,-719,-136,-256,229,436
-755,-632,-295,-388,155,416
-797,-1165,-572,-436,52,436
-857,-961,-453,-124,74,436
-1193,-1091,-429,-133,80,436
-1156,-989,-318,6,81,428
-1301,-724,-252,-127,155,399
-1600,-1021,-404,-140,143,433
-1398,-981,-302,-163,133,427
-1873,-1528,120,-36,139,433
-1570,-1034,-164,16,-1,212
-975,-983,-302,-20,59,251
-1402,-860,-56,122,152,297
-1421,-609,-155,44,74,244
-1061,-753,-22,-30,77,267
-1148,-763,125,120,156,215
-1961,-1695,1961,186,-157,-27
-439,-193,-100,204,-23,4
-544,-155,-534,337,283,86
-1179,-273,-399,410,188,142
-916,71,-73,366,-21,74
-625,14,-245,117,-32,56
-790,-104,-105,-5,-12,17
-909,-60,119,-61,-59,-2
-748,-153,-168,-145,17,20
-907,-304,-223,-137,-2,30
-815,-358,-165,-30,-25,31
-751,-283,-167,117,25,46
