xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1652,-1026,-1932,436,161,-436
-1508,-843,-1961,436,164,-436
-1259,-687,-1852,436,171,-436
-1126,-607,-1621,436,154,-436
-894,-500,-1618,436,83,-436
-518,-277,-1650,436,106,-360
-343,-216,-1238,436,121,-314
-312,117,-813,436,107,-424
-319,18,-416,326,129,-398
-212,-21,-333,161,162,-397
-337,-118,-247,127,263,-411
-456,-85,-144,213,274,-400
-438,-18,-145,325,268,-391
-536,132,-164,390,321,-402
-752,311,20,387,328,-386
-978,407,151,229,243,-381
-838,275,43,31,256,-417
-1007,387,101,-63,334,-408
-1223,197,97,-240,409,-362
-1432,-31,333,-152,338,-306
-1281,-26,301,-115,317,-232
-1421,-258,296,-106,333,-234
-1496,-194,512,-62,290,-210
-1640,-288,407,-224,271,-233
-1699,-510,726,-177,287,-195
-1961,-605,1040,-130,315,-190
-1961,-414,1351,-62,154,-188
-1876,-278,798,38,10,-145
-1961,745,1636,48,-95,-69
-1161,-381,853,-301,-155,-1
-872,10,812,-130,110,-258
-1961,-518,1305,33,275,26
-1961,191,1769,214,-96,78
-1961,-74,1428,-43,-214,53
-1961,-531,1154,49,-247,89
-1961,-664,1256,238,-201,199
-1961,-427,1111,436,-283,271
-1914,-71,926,370,-247,346
-1961,-145,1043,144,-263,375
-1961,-317,902,-22,-358,373
-1908,-512,601,-104,-383,368
-1830,-441,402,-42,-403,427
-1725,-662,-18,-123,-425,422
-1371,-796,-274,50,-436,328
-847,-417,-192,167,-371,436
-921,-173,-19,28,-265,436
-760,-206,-160,-147,-328,436
-464,-417,-375,-193,-342,422
-188,-381,-478,39,-331,400
138,-182,-396,317,-270,436
517,-260,-611,319,-166,436
581,147,-522,174,18,382
292,98,66,-63,218,406
89,119,189,-436,224,364
73,-101,-155,-436,51,436
-79,-279,28,-436,94,436
-254,-595,-447,-436,-2,381
-287,-1321,-472,-436,-87,436
-511,-1338,-290,-237,-90,388
-408,-795,-637,-209,-170,324
-407,-734,-602,-139,-80,431
-777,-855,-679,-213,25,395
-1226,-851,-743,-210,-36,371
-1340,-1244,-643,-120,-30,436
-1412,-956,-522,-107,-41,345
-1372,-1107,-595,-97,-46,374
-1415,-828,-575,58,-3,370
-1328,-598,-421,-83,22,399
-1546,-1075,-408,10,66,436
-1481,-953,-91,130,66,412
-1273,-905,168,181,82,305
-1275,-535,200,164,98,198
-1176,-476,41,93,70,167
-1665,-861,917,101,20,67
-1293,-639,515,138,-359,-99
-104,-120,-221,393,25,93
-663,29,-468,266,436,182
-1457,-391,-358,436,156,102
-903,323,-17,385,-80,90
-608,224,-247,29,-10,12
-860,25,-179,-198,32,-4
-938,-133,-88,-209,-40,5
-785,-237,-171,-73,-52,18
-783,-135,-161,61,11,20
-848,-28,-126,63,18,12
-859,-24,-134,-18,21,4
