xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-1053,-1961,436,240,-436
-1800,-838,-1961,436,186,-436
-1569,-462,-1961,436,89,-436
-1238,-142,-1961,436,-110,-332
-491,-24,-1961,436,-270,-417
-123,197,-798,211,-40,-436
-176,-40,-478,-187,238,-436
-418,-338,-480,-85,363,-436
-375,-54,-138,86,436,-404
-1019,-220,715,204,354,-352
-615,5,219,334,265,-312
-626,263,185,393,217,-346
-648,333,286,142,213,-339
-659,295,380,-161,266,-338
-804,-32,522,-336,299,-304
-860,-337,352,-328,327,-269
-1059,-514,392,-85,378,-203
-1232,-456,535,30,422,-155
-1409,-367,842,-32,360,-172
-1338,-454,866,-113,305,-179
-1367,-494,1071,-170,308,-182
-1419,-581,1093,-211,219,-158
-1204,-625,1065,-174,213,-121
-1468,-671,1390,-112,194,-67
-1363,-573,1400,-209,112,-80
-1961,-825,1823,-82,-179,-53
-695,-412,1284,-119,-352,-93
-329,-630,766,-337,42,-21
-838,-848,626,-107,66,-15
-605,-683,677,48,43,-53
-620,-507,808,202,75,-21
-761,-371,975,170,86,-15
-770,-356,1027,44,25,-25
-690,-467,902,-76,9,21
-780,-775,794,-37,4,16
-827,-613,890,61,-6,7
-1012,-767,1109,72,15,38
-1358,-779,1488,309,-25,41
-1299,-151,1609,416,-89,98
-1257,-83,1506,126,-99,177
-1349,-485,1427,130,-149,195
-1291,-146,1426,239,-171,251
-1337,-342,1266,115,-177,316
-1334,-409,1169,144,-204,308
-1283,-384,1093,16,-205,338
-1296,-653,1062,69,-224,346
-1148,-298,1080,225,-246,351
-958,-99,960,0,-262,350
-800,-436,815,-93,-262,311
-591,-351,684,188,-230,313
-546,58,712,314,-175,376
-557,185,674,274,-145,415
-508,282,553,232,-135,388
-304,104,214,21,-62,371
-115,32,341,22,-109,319
-96,125,481,190,-159,348
116,183,435,187,-178,328
472,312,335,-3,-32,297
296,112,341,-142,55,296
357,30,233,-160,31,271
527,53,215,-119,146,270
293,110,289,-182,228,299
120,-13,481,-357,201,301
178,-42,339,-436,74,284
295,-82,-3,-436,87,377
39,-373,148,-436,180,385
-107,-266,10,-436,101,355
-145,-737,-286,-436,46,418
-336,-731,-461,-409,-5,375
-357,-831,-597,-413,3,436
-654,-1041,-550,-217,37,407
-838,-704,-805,-326,8,306
-1062,-1127,-933,-258,-11,417
-999,-984,-957,-201,13,382
-1117,-1267,-772,-173,86,375
-1200,-936,-536,-19,73,337
-1304,-842,-502,-71,69,316
-1431,-952,-400,-3,57,333
-1392,-835,-270,58,54,323
-1309,-811,-174,127,57,298
-1357,-639,-42,196,93,250
-1347,-485,-66,191,93,217
-1043,-442,-164,187,69,169
-1021,-356,99,252,112,159
-1961,-643,851,141,-337,-129
-256,-122,-52,195,-127,47
