xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-810,-120,60,-436,-436
-1961,-300,-27,-21,-436,-436
-1531,-306,-69,-117,-436,-436
-1212,-108,-69,-54,-411,-436
-662,26,88,32,-345,-436
-330,239,180,57,-326,-436
10,510,135,-1,-289,-436
488,516,54,-99,-191,-423
723,485,105,-147,-71,-339
647,337,178,-165,-41,-277
802,250,183,-83,-16,-205
787,292,221,-9,-9,-144
824,328,234,6,-59,-90
989,340,87,12,-60,-40
1059,444,-24,2,-32,-10
1012,655,-445,-79,-32,59
1210,134,-1192,-76,116,111
968,16,-1250,3,436,108
389,74,-789,-63,436,105
-430,-556,-207,-232,436,73
-517,-1361,48,-177,436,31
-679,-1204,730,81,436,-32
-926,-626,1406,121,436,-118
-800,-83,1756,-25,436,-183
-638,-116,1961,-112,436,-161
-1107,-10,1961,60,372,-112
-901,789,1961,73,1,-25
-388,639,1941,-55,-199,37
34,478,1249,89,-204,151
301,933,846,131,-63,282
60,801,726,63,80,376
-207,969,997,59,145,415
-562,1009,1055,50,107,436
-905,856,1182,135,220,436
-1683,922,1535,68,138,436
-1568,630,1164,-11,29,436
-1297,477,668,-152,50,436
-1274,236,431,-403,117,436
-1148,-949,834,-404,197,362
-992,-1798,1478,-40,119,321
-759,-666,1652,82,-75,43
-160,247,978,-45,-154,31
207,-111,645,-139,5,67
-188,-386,893,-135,106,26
-295,-391,1027,5,65,-6
-248,-69,1103,21,56,-29
-354,-165,956,-39,29,-65
-324,-88,792,-20,84,-108
-461,264,715,-82,94,-144
-242,57,250,-160,54,-121
-75,-168,-158,-75,242,-97
-465,-123,62,-40,436,-123
-1080,34,716,18,436,-70
-1202,124,930,-33,436,-41
-1095,-69,747,-139,406,-24
-1291,-68,688,-192,436,-11
-1240,-196,657,-234,338,40
-1330,-206,537,-138,347,100
-1547,35,775,-101,285,148
-1234,-8,509,-212,145,150
-1427,-153,244,-233,122,142
-1495,-142,217,-167,157,160
-1436,-206,324,-137,165,163
-1342,-382,283,-81,114,126
-1178,-345,253,27,109,67
-1108,170,122,15,125,42
-950,126,193,-130,162,12
-936,-103,45,-98,133,-10
-916,-16,47,-37,73,-5
-899,43,-3,-14,4,-2
-861,-23,-86,50,-48,22
-853,3,-153,117,-90,23
-807,165,-203,117,-93,22
-779,204,-181,102,-64,22
-835,215,-105,117,-50,30
-852,258,-90,115,-55,39
-807,259,-101,86,-45,31
-816,245,-102,49,-25,17
-815,236,-114,12,-11,4
-815,202,-103,-26,4,-6
-827,156,-101,-38,10,-8
-832,108,-114,-35,9,-7
-832,143,-79,-28,14,-6
-853,144,-63,-34,14,-7
-870,146,-58,-31,9,-6
-857,158,-62,-22,5,-4
