xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1457,-742,-345,-241,436,-152
-1536,-456,-150,-69,436,-196
-1490,-135,-78,4,436,-185
-1329,73,1,4,436,-140
-1142,51,127,-38,436,-101
-1009,-31,258,-56,436,-65
-838,-206,318,-24,392,-63
-670,-94,319,24,307,-73
-764,49,738,33,131,-33
-451,119,439,41,-31,17
-426,31,232,-99,-110,53
-530,-224,17,-109,-192,67
-543,-254,-412,-91,-272,61
-508,-297,-812,-88,-286,58
-488,-304,-1111,-82,-231,79
-427,-620,-1417,-84,-191,81
-389,-724,-1621,-34,-116,51
-382,-768,-1646,-17,-10,35
-375,-843,-1495,-1,93,-5
-494,-641,-1221,24,164,-42
-534,-488,-976,24,195,-54
-550,-388,-710,34,212,-66
-534,-234,-436,50,225,-66
-511,-94,-117,50,202,-52
-416,-97,42,31,159,-39
-423,13,540,73,129,-26
-428,-38,376,-1,26,-26
-496,102,234,-85,-106,5
-433,-87,-169,-92,-199,37
-335,-178,-534,-61,-204,51
-470,-218,-649,-52,-198,83
-487,-468,-950,-85,-238,85
-402,-653,-1320,-49,-191,57
-393,-667,-1487,-34,-98,33
-383,-715,-1525,-31,-24,5
-398,-690,-1403,0,60,-21
-407,-587,-1213,22,129,-46
-462,-417,-966,25,173,-62
-441,-319,-744,26,209,-64
-485,-223,-469,33,219,-54
-365,-208,-271,21,225,-51
-400,-206,99,33,253,-56
-456,-413,309,2,63,-19
-582,164,413,85,-18,-8
-484,89,261,-39,-100,9
-711,-190,182,-27,-199,38
-791,-104,-61,33,-313,73
-848,-215,-326,65,-360,102
-947,-199,-409,127,-358,142
-1054,-263,-379,153,-373,209
-1141,-400,-376,219,-381,260
-1225,-363,-384,249,-384,305
-1274,-562,-290,295,-349,353
-1312,-576,-136,400,-317,372
-1257,-436,-48,430,-281,368
-1171,-199,167,385,-219,344
-1224,-336,166,64,-161,193
-1066,-324,215,58,-74,141
-1024,-301,278,100,-45,129
-963,-156,371,74,4,73
-950,-83,406,34,27,29
-951,-45,433,-10,31,9
-947,-52,432,-48,26,0
-943,-95,423,-65,19,-14
-933,-113,417,-60,16,-35
-925,-102,415,-50,17,-59
-939,-82,425,-32,17,-83
-941,-35,423,-5,14,-102
-924,5,423,30,12,-111
-919,76,423,70,10,-112
-987,447,604,236,-50,36
-856,262,531,281,-111,51
-764,408,336,204,-87,13
-778,540,334,64,-22,-1
-833,421,378,-35,22,14
-876,235,424,-47,37,14
-912,202,448,-33,31,3
-925,168,438,-40,11,-6
-910,144,415,-44,1,-13
-884,130,404,-39,-1,-15
-878,134,427,-27,-2,-12
-882,146,453,-20,-8,-8
-872,151,445,-19,-10,-2
-872,151,442,-20,-6,1
-888,149,460,-21,-3,3
-897,130,480,-18,-3,3
