xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1519,-838,-803,-317,374,-272
-1646,-743,-725,-197,436,-271
-1717,-396,-482,-99,436,-270
-1553,84,-310,-108,436,-233
-1410,193,29,-230,436,-161
-1150,-212,264,-193,430,-98
-900,-134,321,-35,324,-69
-589,49,313,23,261,-54
-547,589,720,-92,256,-31
-249,-403,210,76,111,-19
-242,314,222,-6,67,-8
-390,15,489,-98,-23,45
-316,-90,144,-52,-246,82
-227,-137,-568,-86,-346,90
-217,-407,-997,-87,-272,98
-327,-410,-1124,-93,-219,76
-328,-593,-1357,-133,-197,62
-262,-927,-1861,-76,-165,41
-136,-862,-1960,-38,-16,2
-236,-840,-1713,-51,118,-47
-311,-702,-1333,4,191,-74
-318,-443,-942,15,236,-96
-370,-134,-535,4,261,-94
-320,-130,-160,16,212,-55
-342,60,385,195,83,-17
-157,385,37,-17,82,11
-350,-144,248,-82,37,27
-345,-17,243,0,-101,13
-246,162,-126,-83,-199,30
-173,-217,-570,-97,-212,36
-296,-120,-667,-32,-182,63
-382,-356,-958,-59,-227,91
-261,-558,-1280,-31,-185,73
-355,-625,-1448,-41,-133,56
-283,-795,-1779,-16,-74,36
-231,-778,-1749,9,68,-10
-354,-725,-1403,7,160,-48
-364,-599,-1077,57,188,-66
-329,-283,-818,77,210,-68
-308,-191,-521,52,236,-67
-368,-123,-92,76,220,-35
-357,-12,356,201,83,-2
-233,272,194,22,55,5
-487,-131,408,-16,3,23
-597,-50,499,75,-128,32
-657,153,330,44,-247,50
-794,-117,43,8,-332,56
-954,-107,-126,133,-377,98
-1092,76,-373,173,-434,189
-1073,-175,-534,194,-413,272
-1214,-287,-394,266,-363,336
-1354,-273,-298,316,-349,390
-1387,-367,-242,368,-314,436
-1433,-381,-97,408,-218,436
-1521,-299,41,347,-161,436
-1365,-341,110,265,-81,362
-1312,-276,226,180,0,278
-1271,-253,317,86,38,191
-1202,-202,364,19,51,107
-1124,-137,388,-18,46,52
-1045,-98,382,-29,36,29
-991,-55,387,-34,41,26
-973,0,412,-65,47,26
-954,-12,408,-133,44,11
-977,-67,396,-192,43,-15
-989,-112,365,-222,30,-44
-980,-181,344,-207,17,-79
-963,-151,351,-138,3,-125
-938,8,347,-60,-13,-167
-918,209,349,-6,-15,-157
-923,322,343,0,-10,-96
-933,220,354,-14,-14,-55
-927,87,339,-11,-13,-58
-930,62,337,14,-12,-74
-922,118,338,35,-15,-79
-909,195,341,36,-13,-71
-908,179,347,23,-10,-48
-912,127,351,13,-13,-38
-884,123,333,6,-16,-36
-888,126,323,-1,-9,-25
-896,90,333,0,-5,-14
-885,90,324,3,-4,-8
-892,80,339,6,0,4
-908,51,358,7,0,11
-915,28,357,4,-4,12
-908,20,359,4,-4,12
