xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1538,-588,-383,-407,367,-306
-1598,-546,-410,-340,415,-296
-1545,-357,-376,-208,436,-290
-1453,-3,-222,-120,436,-243
-1241,129,12,-124,430,-183
-1057,87,125,-122,385,-147
-841,-7,205,-58,295,-90
-587,93,213,17,228,-46
-461,142,235,-24,200,-42
-382,-28,179,-60,161,-39
-330,-153,210,-48,119,-39
-360,-107,360,-50,42,-35
-410,-12,298,-80,-106,-2
-364,-71,-141,-116,-245,25
-268,-270,-726,-103,-286,47
-332,-347,-1001,-43,-254,61
-317,-348,-1213,-52,-214,58
-266,-540,-1409,-46,-166,51
-344,-675,-1560,-21,-115,47
-295,-819,-1700,4,-22,13
-358,-738,-1548,8,100,-38
-410,-613,-1213,0,189,-73
-409,-478,-825,19,233,-90
-448,-207,-396,32,240,-87
-397,-189,-106,48,185,-58
-283,-35,29,66,130,-49
-359,122,282,7,110,-40
-449,37,325,-8,-14,-2
-340,80,-10,-45,-127,8
-335,36,-266,-93,-155,21
-336,-195,-610,-93,-204,42
-281,-259,-889,-54,-207,60
-291,-514,-1173,-77,-195,70
-314,-782,-1405,-53,-152,38
-353,-788,-1630,-37,-101,-1
-257,-773,-1727,-9,14,-32
-407,-649,-1401,-3,133,-60
-383,-577,-1147,16,186,-78
-323,-333,-696,35,241,-94
-391,-141,-312,7,238,-85
-234,-207,237,180,112,-27
-305,213,172,0,177,-43
-709,-212,722,-31,41,9
-556,153,501,79,-191,28
-547,126,124,-31,-230,57
-838,-197,32,-12,-267,55
-925,-34,-154,5,-323,55
-1052,-96,-342,-1,-365,77
-1089,-228,-411,97,-374,109
-1178,-21,-367,175,-396,172
-1262,-112,-315,231,-412,262
-1397,-140,-246,337,-406,357
-1530,-223,-154,424,-400,436
-1528,-334,-73,436,-364,436
-1436,-219,-20,436,-295,436
-1310,-52,78,436,-180,421
-1210,69,220,303,-36,325
-1140,91,288,45,91,204
-1119,-10,327,-177,188,94
-1109,-171,369,-276,228,25
-1104,-287,445,-256,205,-7
-1091,-317,503,-177,134,-19
-1050,-285,497,-80,43,-17
-957,-212,429,-33,-22,-31
-931,-155,354,-37,-36,-68
-1001,-104,333,-55,-21,-114
-1053,-72,325,-63,-1,-157
-1095,-41,339,-50,15,-195
-1117,16,359,-14,19,-231
-1085,124,371,28,16,-251
-1047,259,390,56,9,-227
-1044,307,415,63,-10,-171
-1029,220,395,77,-39,-127
-966,200,374,134,-83,-94
-893,320,264,86,-61,-100
-910,288,279,29,-32,-79
-893,172,285,-5,-17,-60
-868,88,295,1,-2,-48
-862,91,327,28,1,-34
-853,121,329,44,-7,-10
-849,126,328,46,-6,16
-840,120,332,34,0,37
-854,101,345,18,10,55
-885,67,364,2,14,69
-904,27,363,-4,12,75
-928,1,365,0,14,79
