xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-907,-33,343,-14,5,-5
-883,-4,259,-12,37,-12
-894,-114,239,-32,119,-55
-1224,-160,971,43,209,-158
-1472,1125,1961,165,51,-102
-1379,1835,1961,-107,-121,60
-1811,786,1961,-360,-241,118
-1961,-217,1127,-330,-267,72
-1822,-248,628,-158,-280,55
-1616,-188,181,-150,-292,59
-1279,-639,-367,-118,-299,49
-794,-783,-744,-3,-244,34
-432,-723,-848,84,-151,4
-18,-548,-958,65,-36,-33
146,-590,-903,65,90,-47
236,-485,-959,118,165,-81
251,-347,-1032,38,307,-123
-186,-427,-930,14,402,-157
-352,-243,-1108,4,436,-170
-739,-241,-1279,-71,436,-200
-1399,-164,-1233,-82,436,-162
-1961,-214,-1320,-144,436,-136
-1961,-643,-1403,-200,436,-155
-1961,-60,-836,-94,436,-108
-1961,-28,16,-102,436,-100
-1961,-4,1230,-103,358,-45
-1961,210,1961,-48,66,12
-1961,89,1961,-184,-231,23
-1961,-669,464,-177,-436,46
-1961,-831,-647,-193,-436,3
-1961,-806,-1450,-161,-436,-50
-1518,-596,-1752,-41,-436,-26
-1008,-565,-1961,4,-436,-41
-413,-288,-1961,60,-399,-22
249,-273,-1961,85,-299,-46
1082,63,-1961,87,-129,-26
1060,10,-1961,84,82,-61
518,252,-1961,24,305,-64
-162,208,-1952,30,403,-43
-901,311,-1779,-55,436,-38
-1693,225,-1516,-39,436,14
-1961,80,-1174,-62,436,48
-1961,-332,-499,-18,436,69
-1961,-251,585,-32,414,24
-1961,-531,1961,125,165,-8
-1961,-533,1961,-188,-148,-63
-1961,-499,1616,-37,-232,26
-1961,-612,326,-102,-432,3
-1961,-798,-658,-89,-436,-17
-1961,-709,-1105,-5,-436,-10
-1482,-334,-1426,-17,-436,-57
-1203,-439,-1635,54,-436,-19
-444,-153,-1917,5,-405,-92
-135,-242,-1771,44,-266,-76
555,167,-1950,96,-163,-89
831,319,-1790,39,32,-57
809,214,-1961,83,160,-39
319,292,-1706,-4,333,-46
-249,73,-1620,14,410,-25
-860,213,-1639,-46,436,-6
-1388,-49,-1653,-82,436,12
-1959,-304,-1522,-77,436,66
-1961,-344,-1017,-50,436,53
-1961,-675,-223,-35,436,69
-1961,-410,604,119,298,83
-1961,-672,1357,-22,173,10
-1961,-343,1789,10,-143,-31
-1961,-191,1001,-115,-369,-97
-1961,-157,-63,-124,-436,-97
-1961,27,-871,-196,-436,-144
-1961,-2,-1450,-211,-436,-198
-1919,207,-1840,-91,-436,-162
-1211,316,-1843,99,-436,-29
-590,211,-1613,180,-436,74
-378,96,-1255,147,-414,99
-212,62,-912,-36,-220,64
-270,-229,-688,-121,-71,34
-339,-344,-507,-65,22,16
-540,-205,-326,9,79,17
-645,-162,-202,22,121,24
-803,-325,-25,78,195,51
-1055,-361,271,208,262,56
-1205,-71,534,214,247,-6
-1152,22,704,142,203,-24
-1054,93,886,90,164,-25
-1166,88,1037,23,117,-6
