xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1060,-282,840,28,123,16
-1084,-248,1051,49,121,-35
-1275,-475,1554,204,0,-60
-878,314,1437,436,-95,-40
-1102,572,896,264,-118,-59
-868,287,439,38,-113,-17
-856,112,417,-64,-26,-18
-917,96,391,-139,-31,-49
-854,6,302,-152,-47,-45
-873,-93,289,-82,-51,-36
-903,-82,297,20,-50,-27
-892,55,319,65,-42,-16
-865,87,324,38,-28,0
-854,-12,327,10,-9,7
-831,-74,344,13,14,-3
-865,-15,395,19,31,-11
-895,6,426,12,33,-6
-913,-31,440,11,29,0
-906,-58,433,22,26,-3
-890,-62,451,42,29,-7
-898,-24,473,52,32,-8
-895,-14,484,49,31,-7
-899,-25,496,51,33,-5
-908,-23,503,52,29,-2
-944,-27,502,32,28,-2
-960,-63,512,-1,30,-10
-933,-65,513,-29,31,-23
-933,-83,486,-52,12,-30
-984,-153,461,-34,-20,-41
-891,0,379,42,-90,-84
-694,273,409,114,-60,-80
-954,577,942,83,-78,-73
-734,1408,1236,-10,-125,-59
-587,1692,1344,-205,3,209
-1408,405,1618,-185,10,307
-1441,65,1539,-13,-78,288
-1730,249,1579,12,-186,261
-1740,97,1109,-69,-313,254
-1397,-287,446,-133,-345,197
-877,-324,88,-154,-234,86
-755,-310,-33,-102,-130,42
-564,-494,-151,12,-57,53
-417,-611,-191,79,22,16
-286,-485,-391,31,128,-46
-194,-591,-636,-91,279,-135
-361,-567,-777,-187,390,-165
-672,-1026,-962,-205,436,-249
-892,-252,-1188,-233,436,-329
-1370,-393,-1325,-344,436,-312
-1525,50,-1286,-302,436,-311
-1824,-179,-850,-231,436,-154
-1961,-84,-78,-95,436,-81
-1961,-60,608,-145,323,-39
-1961,-756,277,-22,104,11
-1961,-295,878,68,129,1
-1961,-364,1771,7,-13,-7
-1961,-200,1008,3,-252,-4
-1961,-290,113,-20,-362,26
-1778,-302,-671,-9,-428,47
-1490,-411,-1313,73,-427,123
-1282,-495,-1629,77,-409,125
-762,-392,-1659,21,-336,58
-291,-384,-1675,32,-273,35
300,-228,-1695,26,-164,7
579,-249,-1569,21,-14,0
585,-140,-1485,15,105,-10
240,-363,-1383,5,231,-17
-129,-386,-1338,-25,302,-64
-345,-379,-1551,-60,387,-88
-895,-375,-1462,-113,436,-116
-1249,-204,-1151,-74,436,-11
-1961,-1180,-287,-59,436,21
-1961,-1214,652,84,326,-76
-1961,287,1890,230,270,-17
-1961,646,1961,39,-121,-14
-1961,635,1788,4,-346,67
-1961,62,287,-79,-436,127
-1961,-505,-1535,-110,-436,128
-1750,-912,-1961,-35,-436,105
-961,-687,-1961,-55,-436,27
-313,-684,-1961,18,-376,13
399,-528,-1961,101,-254,34
965,-367,-1831,96,-58,8
821,-399,-1572,95,84,0
775,-211,-1749,21,191,-69
291,-256,-1961,-48,331,-93
