xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-927,26,409,-20,8,3
-1019,-59,476,-15,21,2
-1049,-23,627,-15,18,-86
-607,483,645,-167,97,-239
-919,1014,1243,-160,198,-93
-1400,743,1401,-231,37,116
-1298,388,1148,-283,-121,125
-1362,183,968,-252,-153,149
-1509,-11,808,-233,-202,164
-1415,-392,688,-178,-223,139
-1268,-362,579,-130,-232,87
-1215,-357,484,-93,-240,56
-1160,-280,389,-18,-277,54
-983,-454,290,213,-323,160
-749,-514,23,341,-335,162
-332,-466,-390,316,-204,68
-396,-518,-569,167,-11,-11
-363,-671,-899,-30,132,-158
-301,-518,-1062,-188,338,-308
-596,-281,-866,-316,436,-410
-631,-31,-805,-415,436,-436
-1144,73,-425,-400,436,-357
-1294,118,-259,-229,436,-165
-1659,295,-103,-203,391,-82
-998,-16,-1018,-246,336,10
-1754,-185,-653,-101,385,137
-1796,-846,-826,114,279,210
-1961,-501,170,202,393,154
-1961,-452,1356,-3,208,-53
-1961,-257,913,5,55,-87
-1961,76,879,-77,-47,-100
-1961,82,581,-18,-257,-39
-1729,176,-222,34,-361,77
-1583,-166,-804,8,-405,116
-1471,-383,-1035,-5,-403,114
-1157,-282,-1288,-22,-415,88
-772,-333,-1477,-63,-364,60
-282,-402,-1589,-32,-285,42
-115,-426,-1363,15,-175,42
186,-178,-1240,21,-96,6
213,-173,-1162,-54,45,-35
124,-153,-1123,6,106,-23
84,36,-1208,-55,203,-61
-330,-224,-1199,-103,283,-73
-427,-187,-1470,-73,319,-58
-928,-360,-1420,-149,421,-84
-1369,-607,-968,-124,408,-96
-1884,-503,-267,-99,400,-50
-1961,-838,218,-155,319,-118
-1961,-672,1202,5,255,-30
-1961,-539,1885,43,87,14
-1961,-575,1837,36,-96,-20
-1961,-206,1118,-71,-285,-94
-1961,-175,39,-61,-400,-82
-1729,-180,-733,4,-435,-25
-1390,-65,-1128,36,-436,12
-1098,-120,-1293,4,-389,10
-737,-152,-1392,58,-351,30
-329,-17,-1375,50,-277,39
-20,-151,-1453,73,-209,52
463,32,-1735,140,-117,87
520,70,-1658,10,90,25
109,-77,-1366,27,190,23
-23,136,-1431,42,264,49
-507,-109,-1447,-11,352,46
-924,-113,-1463,29,394,63
-1551,-326,-1275,-44,436,25
-1961,-577,-538,-11,414,-7
-1961,-595,3,-43,334,-92
-1961,-392,236,-33,258,-144
-1961,18,741,80,145,-62
-1672,1,634,115,27,-2
-1455,-15,455,177,-86,62
-1201,2,164,227,-204,129
-1195,39,85,205,-319,167
-1151,-149,-64,212,-436,191
-971,-271,-282,277,-436,229
-1026,-475,-353,347,-436,268
-919,-447,-313,396,-436,259
-887,-89,-123,280,-419,221
-752,115,-48,51,-319,180
-610,112,-33,-180,-166,141
-571,16,-7,-340,-3,120
-641,-189,49,-394,119,108
-708,-437,199,-301,192,78
-780,-485,374,-117,195,33
