xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-848,-334,-135,47,-8,-10
-861,-199,-142,213,71,22
-947,-33,26,284,124,48
-1032,131,171,269,101,37
-1258,501,615,147,1,39
-1004,446,259,-145,-131,-52
-886,128,-24,-280,-109,-89
-909,22,90,-214,-97,-106
-1011,198,177,-279,-45,-177
-1250,110,332,-436,-69,-268
-1298,-132,293,-436,-121,-364
-1369,-551,296,-436,-158,-426
-1356,-833,185,-436,-129,-436
-1474,-1455,27,-436,-121,-436
-1368,-1034,-38,-290,-151,-436
-1246,-1109,-130,-253,-135,-436
-1254,-980,-161,-125,-141,-436
-1130,-942,-275,-65,-159,-436
-1117,-800,-229,-4,-138,-436
-1028,-938,-284,55,-177,-436
-1102,-885,-306,149,-185,-436
-1010,-597,-425,292,-252,-436
-846,-360,-548,371,-338,-436
-528,-140,-720,362,-414,-436
-218,-231,-905,316,-424,-436
-82,-90,-1158,436,-388,-436
115,238,-1537,436,-412,-402
392,421,-1769,327,-368,-320
622,357,-1746,5,-243,-262
636,79,-1473,-188,-54,-220
502,-116,-1120,-208,4,-211
422,127,-751,-174,-45,-183
545,150,-737,-271,-61,-198
617,162,-804,-217,-32,-187
518,305,-776,-164,-8,-156
453,393,-752,-251,-105,-111
644,342,-905,-310,-182,-47
719,292,-927,-316,-140,11
587,292,-900,-336,-92,43
477,202,-906,-405,-139,108
516,49,-1007,-436,-162,171
500,-126,-1055,-327,-128,202
548,-135,-966,-103,-98,213
596,60,-819,103,-33,275
664,156,-879,139,72,351
603,142,-876,190,265,398
347,82,-635,239,436,383
-56,-3,-536,240,436,232
-802,11,-426,296,436,4
-1961,827,242,436,436,-33
-1961,1961,1174,436,436,27
-840,1961,1765,436,386,65
-236,1961,1868,-436,281,-205
-501,383,1961,-436,-52,-120
588,-1347,1236,-436,9,-121
58,-751,1291,243,-26,-77
67,268,1312,222,-20,-103
-64,127,1116,-148,90,-171
-306,-56,932,-149,127,-195
-428,-74,766,-155,68,-204
-263,-155,595,-138,-7,-218
49,-39,540,-48,-4,-180
280,124,429,-44,122,-130
268,168,604,-91,205,-57
508,131,546,-62,213,11
331,320,646,-79,436,170
-244,100,972,-208,436,240
-482,-117,886,-348,403,302
-717,-498,704,-429,416,325
-1065,-781,700,-333,413,340
-1192,-653,791,-237,289,335
-1201,-714,640,-273,275,326
-1412,-777,547,-199,294,323
-1371,-442,472,-174,269,286
-1392,-302,161,-422,344,214
-1548,-629,-204,-436,357,203
-1560,-622,-248,-436,339,152
-1588,-619,-247,-436,270,93
-1467,-751,-251,-372,127,78
-1264,-640,-166,-135,46,85
-1195,-484,-74,-28,13,67
-1130,-387,-43,10,-23,25
-1058,-341,-66,47,-41,-4
-1002,-255,-76,123,-54,-17
-984,-136,-36,200,-59,-26
-969,46,-2,208,-76,-35
