xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-880,-1193,-62,-77,-181,-436
-683,-1427,-351,19,-181,-436
-729,-1095,-259,145,-136,-436
-620,-927,-303,187,-159,-436
-586,-686,-359,249,-198,-436
-493,-388,-427,341,-251,-436
-343,-48,-543,406,-311,-436
-153,330,-764,408,-398,-436
215,387,-1109,288,-421,-436
495,613,-1302,229,-322,-380
644,702,-1356,11,-225,-287
888,611,-1301,-185,-82,-250
811,609,-990,-235,51,-204
735,497,-655,-286,68,-162
853,437,-495,-316,46,-125
914,366,-440,-293,19,-119
944,378,-475,-246,0,-104
864,431,-500,-248,-21,-84
891,426,-582,-279,-51,-41
928,399,-609,-314,-47,4
912,322,-585,-367,-43,48
897,127,-531,-377,-59,85
1037,149,-549,-204,-17,144
869,259,-452,-179,62,190
607,120,-342,-180,77,257
410,102,-207,-104,84,300
275,17,-313,-154,78,343
236,-66,-52,-106,49,404
429,-266,-244,49,422,436
-233,-305,445,362,436,380
-1293,354,744,436,436,324
-1961,1648,1827,436,436,256
-1558,1961,1961,436,436,60
-563,1747,1689,-436,233,-25
-490,274,1590,-436,-11,-115
372,-1170,924,-436,40,-59
-234,-984,1000,228,-10,-111
-246,44,933,414,-51,-119
-179,258,731,94,-19,-158
-91,252,552,-133,85,-155
-180,-40,572,-166,153,-99
-16,-129,566,-2,201,-67
-99,226,616,51,353,1
-462,184,884,-86,343,25
-507,17,978,-136,317,93
-585,-96,867,-179,394,139
-926,-364,841,-218,436,158
-1158,-391,895,-128,413,170
-1202,-258,890,-137,407,189
-1272,-435,757,-162,436,204
-1482,-457,682,-115,436,196
-1449,-282,728,-112,390,151
-1540,-48,715,-195,383,148
-1632,-158,520,-331,266,131
-1428,-398,160,-384,123,129
-1155,-518,-59,-381,153,107
-1188,-585,-25,-371,227,59
-1259,-620,52,-314,200,19
-1211,-440,106,-235,135,-7
-1149,-303,87,-233,71,-33
-1059,-277,11,-222,30,-46
-1014,-257,-5,-172,19,-52
-986,-194,4,-138,8,-57
-965,-204,-10,-84,5,-51
-970,-131,15,-8,-1,-45
-963,-8,60,32,-10,-40
-952,45,71,41,-28,-30
-922,79,65,69,-44,-24
-894,167,30,69,-51,-13
-855,155,5,22,-40,-14
-869,135,-2,-14,-26,-27
-859,93,-19,-36,-18,-28
-866,43,-26,-16,-17,-15
-867,34,-20,4,-20,-6
-854,51,-21,19,-18,0
-854,69,-13,14,-12,2
-855,64,-5,8,-4,6
-878,54,13,0,-3,10
-868,16,0,0,-2,12
-882,22,6,4,0,9
-887,25,7,0,0,7
-891,13,11,0,3,5
-896,16,18,1,4,3
-898,24,28,1,3,1
-890,19,30,2,2,0
-894,32,34,5,3,0
