xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-818,-951,-396,104,-436,-436
-636,-892,-643,144,-436,-436
-437,-647,-999,128,-436,-436
-261,-594,-1199,126,-436,-436
-36,-415,-1455,160,-390,-436
-77,-47,-1430,308,-297,-436
184,578,-1473,304,-311,-436
756,765,-1315,-197,-290,-420
920,271,-887,-301,-131,-367
675,73,-327,-165,-59,-352
731,330,-88,-109,-140,-323
786,413,-161,-215,-235,-293
534,389,-507,-228,-266,-241
349,464,-940,-279,-315,-171
476,523,-1161,-357,-296,-86
506,510,-1084,-436,-229,-2
423,311,-1000,-432,-225,71
466,256,-1043,-302,-257,143
602,370,-1219,-196,-248,235
637,276,-1409,-195,-188,300
627,112,-1418,-78,-101,376
608,109,-1398,120,38,436
331,84,-1266,256,326,436
-10,37,-1027,174,436,436
-866,-186,-1438,436,436,250
-1961,903,-731,436,436,96
-1961,671,-799,436,436,-62
-1961,1961,182,436,436,-29
-1961,1961,1176,436,436,31
-1236,1492,1434,-436,436,-325
-1559,623,1961,-436,270,-342
-861,184,1790,-436,-75,-109
-542,-333,1230,-170,16,-86
-587,-31,857,207,55,-92
-605,303,644,311,169,-81
-687,518,619,174,201,-103
-571,518,513,-57,214,-147
-691,377,533,-155,352,-139
-870,305,583,-166,364,-77
-956,67,517,-166,330,-28
-1080,38,520,-33,328,8
-1232,185,518,-27,299,38
-1281,30,391,-91,254,32
-1274,41,328,-63,262,42
-1289,36,233,-118,251,33
-1247,-10,194,-91,274,12
-1336,199,249,-69,309,10
-1394,224,145,-223,253,-15
-1239,91,-25,-367,191,-34
-1137,-7,-139,-407,194,-37
-1132,-50,-194,-433,202,-22
-1178,-207,-207,-401,206,16
-1236,-296,-144,-280,183,50
-1207,-259,-58,-173,144,63
-1178,-228,4,-108,108,66
-1142,-190,49,-56,74,57
-1108,-94,78,-50,51,21
-1075,-49,58,-97,31,-23
-1038,-87,19,-121,16,-59
-1031,-114,-14,-101,1,-83
-1029,-72,-33,-61,-14,-103
-1015,-13,-44,-48,-33,-121
-990,5,-67,-43,-43,-137
-983,31,-68,-21,-47,-152
-976,89,-85,-12,-55,-156
-933,112,-112,19,-69,-137
-889,149,-90,52,-71,-108
-852,194,-102,117,-84,-66
-831,332,-52,105,-77,-37
-790,279,-25,23,-67,-47
-780,283,-41,18,-42,-32
-770,219,-53,-40,-20,-17
-778,81,-68,-51,1,1
-804,82,-23,21,14,25
-846,151,14,9,5,38
-833,94,-11,-14,4,43
-844,70,-31,-19,12,44
-861,56,-34,-23,20,45
-893,55,-19,-24,25,45
-900,36,-18,-38,19,43
-896,0,-24,-39,18,35
-911,0,-17,-24,18,28
-914,26,-12,-24,14,22
-906,11,-15,-28,11,15
-903,-1,-16,-24,10,8
-903,3,-13,-16,8,2
