xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1105,-1092,-526,286,-44,-436
-1167,-946,-474,389,-76,-436
-924,-645,-487,411,-173,-436
-867,-903,-617,436,-240,-436
-659,-597,-656,436,-327,-436
-338,-569,-804,436,-411,-436
-157,-432,-834,436,-357,-436
-111,-244,-858,436,-390,-433
87,83,-881,436,-410,-406
242,135,-995,436,-436,-364
661,123,-1292,436,-381,-362
467,297,-1020,436,-172,-324
411,438,-1040,431,-234,-245
563,418,-1300,255,-171,-264
362,388,-1347,284,-53,-257
206,716,-1391,370,5,-203
147,1049,-1274,143,-42,-150
317,939,-1350,-144,-77,-85
426,739,-1316,-247,-43,-22
482,623,-1220,-306,-31,21
596,562,-1026,-370,-58,71
696,406,-917,-436,-72,117
657,221,-762,-436,-120,131
705,113,-783,-436,-158,156
493,45,-786,-392,-174,148
460,103,-999,-368,-267,163
617,50,-1342,-338,-304,185
796,15,-1525,-200,-226,242
840,116,-1463,14,-69,319
864,293,-1344,120,183,432
645,225,-1376,80,436,436
-132,-165,-1603,303,436,436
-1543,173,-1961,436,436,331
-1961,1584,-1670,436,436,124
-1961,1961,1004,436,436,-60
-875,1961,1166,436,78,110
-426,1961,1206,-436,229,-176
-866,926,1695,-436,178,-207
-769,4,1631,-436,-297,-321
116,-763,942,-436,-201,-158
-243,-370,909,178,-67,-141
-258,212,924,234,-44,-126
-273,257,919,-3,1,-171
-271,168,857,-74,71,-182
-259,137,826,-80,86,-160
-155,114,753,-99,50,-119
6,217,639,-99,88,-52
64,104,499,-241,149,17
-43,-178,393,-331,230,68
8,-461,330,-246,303,83
-228,-280,581,-27,436,152
-1161,-38,1209,0,436,182
-1601,-76,1481,-143,436,204
-1388,-123,1218,-300,323,216
-1350,-459,912,-359,301,254
-1427,-465,897,-198,317,269
-1579,-249,813,-257,299,252
-1582,-474,544,-379,238,242
-1533,-851,370,-318,204,213
-1344,-741,357,-188,156,138
-1157,-696,297,-142,123,81
-1064,-574,340,4,147,51
-1066,-145,529,76,168,23
-1149,52,584,-55,161,-4
-1162,-27,483,-206,110,-23
-1092,-254,288,-191,47,-19
-1051,-247,178,-44,11,-10
-1074,-101,142,27,-14,-14
-1052,-24,80,43,-50,-24
-985,44,27,42,-66,-37
-922,110,4,18,-67,-53
-848,137,-26,-38,-57,-71
-789,97,-46,-81,-33,-74
-764,45,-59,-60,-12,-55
-783,66,-34,-24,4,-25
-806,66,-5,0,10,3
-837,67,14,11,12,22
-850,65,24,0,20,27
-878,32,36,-14,29,23
-912,10,52,-17,31,19
-931,-9,68,-8,27,13
-937,28,82,-2,22,10
-928,38,99,-14,18,7
-940,10,112,-26,13,1
-923,-12,93,-16,4,2
-912,-7,86,-1,1,7
