xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1234,637,592,-90,-346,136
-1166,404,768,-132,-436,145
-1052,321,636,-44,-430,139
-1129,557,800,-35,-382,134
-410,334,692,-78,-309,103
-292,130,631,-71,-202,95
-328,267,839,-38,-165,88
-73,154,678,-86,-136,71
-115,69,570,-85,-42,50
-280,94,756,-48,17,25
-361,159,819,3,43,6
-464,257,883,20,55,-5
-523,300,949,-1,64,-24
-399,211,859,-21,77,-39
-543,143,868,-21,105,-76
-457,99,876,-8,117,-107
-305,-27,694,3,196,-167
-414,145,596,6,374,-252
-972,276,738,-13,436,-255
-1031,205,480,-21,436,-215
-1332,217,66,-29,436,-171
-1961,221,353,-99,436,-35
-1628,-321,498,-53,436,18
-1961,-130,1961,-232,68,159
-1862,-1330,844,176,-408,-62
-1961,-928,187,436,-436,-149
-1680,-146,474,174,-436,-357
-1789,-627,1177,-278,-302,-436
-1865,-1454,1355,-53,-436,-436
-1801,-911,998,179,-436,-436
-1394,-123,693,184,-436,-436
-938,111,431,121,-436,-436
-461,-19,149,107,-436,-370
1,-110,-39,64,-436,-269
351,-137,-143,-9,-436,-247
498,-152,-374,-54,-436,-295
656,23,-551,70,-436,-286
992,174,-535,202,-99,-125
602,259,-79,307,436,5
-1008,435,1755,187,436,-35
-76,169,1809,234,260,0
892,423,1961,-123,-2,238
126,-824,495,-328,-260,25
922,-420,-444,159,-77,-157
893,454,544,112,170,-96
762,130,1359,-71,100,27
1013,-198,945,-126,-13,93
895,-421,721,-65,8,-12
908,55,803,40,24,-72
879,219,878,6,0,-76
976,249,816,-10,4,-23
879,153,886,-34,26,47
698,108,1127,-118,7,81
545,-96,1010,-209,-77,0
714,-72,950,-240,-102,41
794,-307,809,-299,-110,96
824,-783,614,-205,-58,-39
557,-212,555,-80,86,-83
285,27,478,-173,110,7
594,-395,167,-168,142,-63
449,-201,162,-29,235,-39
500,-39,72,1,312,10
565,67,59,-9,415,31
859,-5,-36,37,436,15
53,588,295,0,436,145
-546,337,387,-219,436,372
-1161,-518,473,-234,436,436
-1544,-614,693,-158,436,436
-1650,-951,708,-90,436,271
-1961,-725,1109,-64,436,151
-1607,-284,969,-154,270,214
-1549,-259,565,-339,320,195
-1521,-418,330,-367,366,210
-1961,111,1289,-436,410,81
-1953,-1961,356,-436,151,-64
-1203,-1853,-7,287,-142,111
-972,-348,-328,436,-135,196
-679,63,-344,436,-204,225
-680,236,-16,436,-110,220
-765,251,155,201,-51,122
-869,125,131,-120,-24,20
-850,-126,18,-277,-2,-54
-842,-274,0,-249,42,-99
-929,-244,74,-108,63,-104
-945,-80,133,17,63,-89
-955,25,197,90,58,-52
