xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1518,212,826,35,-436,134
-854,474,527,115,-436,165
-814,798,588,-79,-436,112
-468,579,495,-156,-325,142
-469,497,697,-135,-75,188
-815,414,1009,-111,4,177
-563,273,1007,-79,-34,136
-313,142,766,-52,-80,109
-147,124,628,-32,-43,71
-91,142,632,-42,9,47
-241,106,751,-33,32,43
-282,104,703,-40,68,26
-550,60,850,-1,68,0
-541,212,909,33,78,-24
-511,207,940,10,88,-45
-481,249,983,25,74,-63
-349,260,866,4,98,-89
-152,96,580,-42,256,-137
-619,437,390,-97,436,-169
-1283,111,1148,-193,423,-103
-830,-189,746,-102,385,-116
-1378,87,104,-99,436,-188
-1961,-101,84,-105,436,-109
-1961,-651,783,83,204,-64
-1961,-1207,566,297,-6,-151
-1961,-652,828,261,-315,-436
-1940,-922,918,80,-436,-436
-1629,-872,858,34,-436,-436
-1276,-480,979,165,-436,-436
-1147,35,791,307,-436,-436
-665,261,329,315,-436,-436
-169,62,-59,231,-436,-426
411,-207,-310,200,-436,-307
984,-502,-64,82,-436,-246
540,-542,45,167,-386,-324
676,203,143,182,-203,-257
384,500,304,16,-15,-130
217,33,115,140,187,-31
-200,339,832,436,361,33
-134,700,1311,436,314,43
216,164,1961,-203,63,316
385,-1324,69,-256,-251,11
1285,98,-280,288,81,-57
612,61,1415,-70,180,-59
929,-202,1318,63,-35,-17
1012,174,714,-18,-14,-20
947,157,845,-51,55,28
827,-43,993,-52,0,53
856,-205,826,-50,-20,32
826,-175,755,5,-2,-18
672,65,824,9,-13,-10
866,-5,766,-36,17,19
922,-64,631,-58,167,29
543,-111,449,-35,350,51
-364,-242,1094,-42,259,34
259,-83,1112,84,177,-34
-70,236,864,-42,106,-25
223,-129,638,-178,98,-56
285,-315,648,-150,208,-145
494,-300,600,-19,251,-165
203,184,590,61,323,-135
533,359,899,42,339,19
267,252,874,-40,402,103
571,79,913,-22,436,130
-142,340,766,14,436,317
-1626,5,1460,31,436,390
-1447,-84,1560,-64,429,264
-950,-139,883,-297,279,143
-1272,-358,682,-273,279,142
-877,-251,478,-174,347,82
-1082,47,314,-170,436,32
-1363,285,176,-335,436,17
-1645,207,0,-436,436,51
-1961,-245,-25,-436,436,175
-1961,-806,255,-179,268,349
-1367,-1130,217,156,15,283
-1180,-513,268,340,-27,87
-1273,254,441,113,-103,-93
-964,264,229,-192,-120,-166
-852,-171,16,-152,-74,-112
-883,-166,45,50,-42,-27
-917,16,130,168,-45,29
-947,61,118,212,-83,65
-917,70,31,211,-109,79
-852,86,3,169,-89,50
-848,141,29,107,-49,9
