xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-1022,34,391,-112,-436
-1961,-1274,8,186,-178,-436
-1845,-1347,-55,191,-152,-436
-1594,-1111,-22,212,-153,-436
-1382,-983,51,254,-118,-436
-1292,-642,161,376,-186,-436
-917,-221,199,436,-302,-436
-593,18,257,331,-386,-436
-365,49,166,193,-418,-436
-292,183,220,64,-395,-436
-186,210,153,-11,-283,-436
-295,237,220,-111,-158,-436
-417,146,155,-226,-91,-436
-596,-106,61,-376,25,-436
-957,-475,-47,-98,111,-436
-1223,69,-90,436,195,-436
-1861,960,-137,436,157,-436
-1961,1833,-810,436,-196,-253
-1314,1961,-1270,436,-436,-49
-325,1961,-1790,346,-369,116
-107,1961,-1650,-61,186,-118
-327,1961,-1377,-250,185,436
-410,1322,-1038,-313,421,360
-1218,1326,-401,-312,436,436
-1126,1137,-422,-379,284,436
-950,1000,-625,-436,190,436
-603,804,-1106,-436,147,436
-385,490,-1523,-436,213,436
-273,234,-1707,-436,230,436
-172,-255,-1909,-436,149,436
-184,-130,-1231,-436,0,436
328,-812,-1961,-436,34,436
590,-1770,-1961,-436,436,436
-750,-1961,-1961,-308,436,436
-834,-1961,-1790,-231,436,372
-893,-1961,-1924,-119,436,383
-1500,-1826,-1337,136,436,226
-1829,-1331,-822,230,436,232
-1881,-1031,-477,297,436,89
-1748,-397,-194,246,436,65
-1792,-481,53,166,436,104
-1644,-338,220,64,436,55
-1961,-337,775,113,436,58
-1961,-236,912,-78,-124,-67
-1126,-50,17,-413,-195,-97
-1733,-724,281,-221,-244,-75
-1626,-214,207,-264,-330,-63
-1961,-232,265,-249,-436,-74
-1961,144,-143,-304,-436,-89
-1961,92,-620,-436,-436,-115
-1961,76,-1002,-436,-436,-170
-1961,34,-1264,-403,-436,-154
-1961,151,-1565,-202,-436,-155
-1961,570,-1961,-281,-436,-16
-1961,180,-1961,-276,-436,2
-1642,142,-1961,-409,-436,56
-828,-239,-1961,-436,-436,128
219,-271,-1961,-436,-436,112
126,-737,-1648,-436,-15,-2
-150,-766,-1396,-436,436,-5
-1394,-1793,-502,144,436,76
-803,-2,-429,436,245,28
-732,-310,-133,436,184,105
-572,177,136,203,19,-63
-250,-2,186,-264,-5,-27
-277,-309,-36,-436,28,-71
-276,-981,-278,-436,-9,-39
-47,-1054,-273,18,-87,65
-193,-481,9,64,-50,71
-342,-583,45,21,-162,57
-290,-432,-4,-9,-263,113
-318,-511,-100,-60,-253,141
-550,-634,-177,-48,-207,216
-765,-581,-192,45,-222,277
-885,-670,-189,-44,-306,262
-804,-704,-370,-10,-247,283
-1062,-839,-241,12,-89,325
-1258,-752,-275,123,-103,306
-1284,-465,-193,126,-41,403
-1421,-458,-81,-114,23,287
-1283,-674,-122,-123,-8,214
-1152,-559,-65,2,8,199
-1165,-401,-1,82,15,181
-1174,-225,12,130,-7,164
-1134,-127,-7,87,-33,136
-1051,-136,-50,23,-34,78
