xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1531,-1362,-847,299,269,-436
-1383,-1306,-769,268,242,-436
-1208,-1091,-703,353,243,-436
-1174,-724,-437,436,193,-436
-911,-315,-179,436,67,-436
-608,-143,-29,299,-75,-436
-311,-78,-7,182,-141,-436
-165,65,22,70,-68,-436
-189,104,113,-83,-13,-436
-245,-21,223,-128,-26,-436
-275,59,319,-39,3,-436
-309,176,390,-66,71,-436
-577,92,457,-115,164,-436
-825,197,524,9,176,-436
-957,439,509,196,212,-436
-1590,992,745,357,232,-436
-1961,1688,699,436,-73,-416
-1124,1961,-94,436,-262,-112
-502,1961,-933,436,-141,-3
-260,1961,-1353,127,84,170
-691,1881,-1091,-436,310,214
-1221,1455,-710,-410,246,436
-1066,1166,-720,-398,180,436
-1010,932,-748,-436,178,436
-999,762,-837,-436,114,436
-819,474,-931,-436,-91,436
-317,237,-1604,-436,-230,436
-189,95,-1817,-436,-328,436
508,-347,-1961,-436,-269,436
661,-1249,-1961,-436,-261,436
549,-1234,-1961,-428,425,436
-319,-1488,-1710,-352,436,436
-428,-1370,-1502,-436,436,344
-420,-1761,-1802,-436,436,373
-956,-1961,-1674,-319,436,414
-1417,-1961,-1327,-165,436,341
-1453,-1769,-787,23,436,250
-1418,-1254,-294,80,436,189
-1674,-1116,214,14,436,106
-1961,-1213,932,-118,425,68
-1961,-1108,867,246,10,48
-1844,-212,785,-378,-244,-212
-1961,-1023,176,-199,-436,-100
-1867,-888,-158,-101,-436,-94
-1961,-744,-346,-137,-436,-123
-1961,-571,-728,-167,-436,-167
-1961,-405,-1287,-201,-436,-161
-1770,-402,-1483,-156,-436,-126
-1427,-298,-1319,-132,-436,-91
-1494,-119,-1412,-61,-436,-131
-1961,125,-786,-7,-436,-5
-1882,110,-1575,-59,-436,100
-981,246,-1516,-289,-436,5
-611,325,-1817,-436,-436,152
7,-354,-1961,-436,-397,170
162,-753,-1620,-436,-97,-9
-81,-1376,-1363,-436,421,151
-746,-1092,-867,409,436,216
-1018,-405,-364,436,436,73
-1026,-45,-315,436,263,-25
-702,263,162,162,84,-2
-423,-41,137,-405,91,-22
-505,-723,-6,-436,48,-49
-305,-730,31,-151,-103,0
-68,-630,-86,-138,-108,27
-145,-866,-131,-55,-37,28
-206,-539,15,62,-91,39
-208,-494,-48,-42,-167,34
-262,-355,-123,-99,-185,63
-399,-599,-225,-157,-262,100
-420,-446,-450,-62,-269,116
-624,-493,-325,-102,-250,235
-647,-581,-480,-108,-287,196
-840,-669,-486,-115,-188,252
-1018,-696,-527,38,-218,223
-1010,-291,-543,39,-180,303
-992,-550,-468,-132,-161,229
-1013,-429,-529,-16,-14,277
-1322,-277,-458,-72,142,281
-1702,-545,-571,-436,36,72
-1121,-1068,-648,-394,-164,-58
-785,-925,-698,216,-90,72
-894,-358,-347,436,-24,126
-886,-120,-157,436,-18,108
-887,71,-20,349,10,70
-935,126,60,122,14,52
