xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-880,102,1,35,6,-60
-866,64,7,23,16,-46
-898,85,32,50,8,-40
-863,148,27,41,-4,-31
-854,122,21,-8,6,-25
-888,95,19,-12,5,-22
-868,89,0,-9,2,-11
-881,69,2,1,6,-5
-899,113,13,-13,5,-4
-907,27,10,-46,0,-6
-946,-26,25,-57,8,-17
-1026,-81,92,-101,14,-52
-1044,-136,130,-217,22,-124
-1107,-310,84,-311,71,-171
-1208,-569,49,-432,68,-221
-1237,-1005,-107,-337,68,-247
-1482,-1219,-207,-161,38,-250
-1577,-1323,-417,54,-30,-300
-1785,-1148,-538,159,-14,-337
-1950,-1129,-714,145,-32,-406
-1828,-1176,-811,188,-3,-436
-1863,-1096,-788,234,45,-436
-1833,-949,-745,302,51,-436
-1687,-878,-714,336,36,-436
-1577,-744,-600,377,12,-436
-1257,-542,-507,375,-44,-436
-887,-465,-357,371,-72,-436
-694,-390,-125,274,-44,-436
-520,-367,-63,232,-30,-436
-405,-246,8,252,-15,-436
-309,-56,0,275,4,-436
-176,123,51,157,21,-436
-225,32,76,54,103,-436
-325,15,46,145,138,-436
-525,110,47,302,175,-436
-815,256,-57,436,179,-436
-1145,651,-76,436,113,-436
-1412,1129,-107,436,3,-436
-1368,1577,-196,436,-107,-423
-1034,1961,-463,270,-130,-312
-714,1961,-520,127,-64,-203
-479,1961,-476,4,74,-40
-593,1961,-575,-123,199,23
-1042,1961,-197,-254,196,214
-1255,1892,-261,-410,-28,436
-922,1312,-466,-421,-123,436
-764,1161,-584,-387,-92,436
-661,1099,-885,-436,-75,436
-560,765,-1115,-436,-114,436
-274,671,-1605,-436,-149,436
11,270,-1961,-436,-80,436
232,-377,-1961,-436,-96,436
460,-770,-1961,-436,8,436
159,-1128,-1961,-436,436,436
-457,-1310,-1932,-355,436,436
-552,-1619,-1961,-385,436,436
-908,-1894,-1961,-143,436,436
-1386,-1578,-1728,40,436,424
-1722,-1448,-1411,93,436,310
-1890,-1317,-1369,134,436,288
-1961,-1385,-1056,244,436,218
-1894,-913,-800,356,436,160
-1667,-764,-552,436,436,125
-1370,-181,-188,436,436,54
-1101,351,222,431,309,30
-1170,674,474,51,275,25
-1692,-12,583,-254,142,17
-1961,-353,460,-271,5,-4
-1961,-247,376,-269,-188,-50
-1961,-27,-175,-337,-436,-109
-1961,219,-910,-424,-436,-129
-1961,231,-1296,-436,-436,-210
-1961,156,-1717,-436,-436,-218
-1961,-139,-1710,-412,-436,-223
-1961,62,-1641,-263,-436,-231
-1961,372,-1936,-255,-436,-229
-1961,-40,-1961,-218,-436,-210
-1575,745,-1961,-18,-436,-47
-1139,465,-1961,-254,-436,182
-698,-211,-1961,-436,-436,140
131,-868,-1961,-436,-436,10
378,-499,-1429,-436,-213,-78
112,-1047,-1748,-436,436,292
-1483,-1316,144,156,436,195
-1331,-306,-435,436,335,-81
-862,-111,-247,436,46,118
