xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-902,213,126,-37,43,-37
-856,306,176,-73,50,-49
-963,395,279,-118,48,-79
-997,716,459,-154,11,-73
-938,764,363,-211,8,13
-1267,779,606,-278,10,51
-1428,601,666,-351,-116,-3
-1433,544,473,-352,-215,-14
-1341,358,238,-341,-252,31
-1253,-28,160,-309,-237,61
-1026,-239,-32,-321,-238,29
-717,-749,-398,-343,-108,-34
-547,-1409,-576,-139,-71,-115
-40,-1073,-753,215,-83,-75
-110,-816,-720,249,16,-65
-331,-949,-768,158,106,-195
-611,-539,-626,118,186,-318
-795,-233,-629,81,274,-341
-1323,-562,-741,185,374,-416
-1646,314,-435,436,436,-296
-1961,1961,1785,292,436,-73
-1961,1813,1961,-187,133,-231
-1961,1759,1961,-171,-187,-45
-1961,939,1065,-295,-299,111
-1860,-269,-438,-436,-330,83
-1158,-1447,-1786,-382,-407,42
652,-1961,-1961,-77,-373,108
740,-1961,-1961,138,35,15
105,-1509,-1961,111,239,-112
-635,-711,-1304,187,393,-120
-1831,359,186,207,436,-62
-1961,777,1961,26,377,-33
-1961,641,1937,-96,-147,-167
-1725,612,1441,-33,-185,6
-1472,188,1036,-158,-304,52
-887,-517,-153,-135,-436,91
-247,-1652,-1573,0,-383,97
557,-1961,-1961,81,-159,13
182,-1961,-1961,189,154,-39
-373,-1359,-1366,276,277,-105
-921,-816,-899,307,342,-131
-1324,-231,-348,335,373,-102
-1961,428,984,275,337,0
-1961,412,1155,172,59,-24
-1675,561,1017,151,3,41
-1688,697,1212,117,-90,127
-1312,585,920,1,-213,202
-1178,127,352,-73,-261,246
-891,-214,-15,-88,-198,256
-892,-346,23,-68,-133,230
-828,-302,32,-48,-105,195
-776,-374,121,-12,-64,145
-781,-281,277,3,-50,76
-729,-207,351,25,-62,86
-665,-153,366,39,-36,88
-700,24,442,-13,-3,77
-677,11,425,-80,2,67
-653,-62,357,-61,-7,94
-581,33,303,-62,31,106
-660,16,281,-126,95,98
-715,-78,298,-110,139,105
-909,-106,405,-43,159,83
-956,82,506,-13,149,30
-965,220,559,-58,156,29
-1059,137,529,-117,159,33
-1091,37,452,-136,134,20
-1060,6,381,-135,124,0
-1072,-91,306,-91,140,-12
-1006,-22,380,-37,160,-57
-978,178,472,-86,178,-92
-1131,174,572,-160,135,-111
-1213,149,596,-12,-21,-28
-991,235,319,147,-123,35
-782,263,73,44,-69,9
-768,143,27,-24,15,2
-867,71,138,-40,46,17
-933,-43,174,-32,27,24
-952,-110,138,4,-8,3
-943,-56,110,56,-30,-4
-948,-17,112,94,-38,3
-911,-3,131,142,-34,24
-949,0,180,189,-31,40
-970,9,208,233,-58,33
-897,63,168,259,-90,19
-895,184,155,227,-90,0
-935,249,178,145,-82,-18
