xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-877,41,225,28,-30,-3
-874,66,154,14,-17,4
-1120,150,409,6,-2,39
-1172,582,769,-107,-17,2
-987,870,672,-321,-111,-76
-950,581,492,-344,-116,-19
-1025,380,444,-228,-127,41
-1032,291,438,-163,-100,19
-1107,311,566,-184,-61,-37
-1150,211,509,-241,-51,-81
-1147,251,477,-280,-18,-108
-1259,23,563,-308,-81,-51
-1044,-206,314,-222,-173,-36
-758,-201,155,-161,-120,16
-738,-340,197,-133,-91,29
-543,-365,118,-131,-97,10
-268,-491,-86,-144,-64,-26
-105,-617,-259,-146,-8,-78
34,-687,-531,-131,64,-130
89,-633,-741,-43,180,-124
-160,-486,-728,54,281,-81
-304,-353,-771,100,338,-88
-508,-201,-824,123,405,-74
-916,-120,-810,134,436,-69
-1367,-140,-969,193,436,-43
-1961,71,-50,402,436,264
-1961,166,1818,387,292,173
-1961,1085,1343,67,-168,-134
-1961,1128,1179,-91,-146,-74
-1892,654,686,-167,-295,17
-1531,-184,-239,-120,-358,146
-724,-872,-1122,-88,-436,239
476,-1961,-1961,-192,-258,66
800,-1961,-1961,48,-76,-20
406,-1357,-1961,51,183,-143
-362,-572,-1362,116,326,-134
-1287,109,-750,212,436,-47
-1961,907,907,297,436,111
-1961,1499,1961,77,130,-24
-1961,1476,1776,-97,-205,-5
-1811,849,859,-199,-312,145
-1219,-680,-623,-319,-363,153
-299,-1835,-1545,-133,-338,144
452,-1806,-1854,-47,-206,78
443,-1736,-1961,16,8,-52
76,-1116,-1634,76,191,-111
-559,-692,-1191,148,288,-90
-1294,34,-633,186,375,-55
-1949,336,200,200,375,31
-1961,542,1063,212,198,57
-1911,714,1050,110,-44,35
-1655,550,867,87,-176,109
-1409,407,549,38,-312,171
-1109,395,124,-66,-336,243
-963,388,-188,-193,-203,301
-1086,171,-228,-229,-157,408
-1043,-57,-327,-247,-147,428
-1017,-320,-370,-301,-160,304
-955,-431,-301,-287,-183,189
-875,-569,-176,-143,-133,128
-758,-421,88,-4,-48,24
-816,-132,332,55,0,-73
-812,132,402,53,-5,-131
-625,401,365,-65,69,-175
-538,523,438,-231,261,-208
-831,323,608,-295,330,-50
-1091,-269,675,-192,251,11
-1067,-314,503,34,159,-2
-1115,-80,512,206,112,3
-1033,23,476,299,57,44
-1139,146,765,246,-36,26
-1029,27,489,163,-115,-25
-857,25,249,204,-90,-8
-889,82,236,262,-65,16
-859,144,202,262,-56,7
-861,253,213,217,-40,-8
-828,358,219,153,-29,-8
-726,333,209,101,13,35
-797,234,247,54,66,67
-940,132,283,27,88,76
-1035,53,308,18,76,53
-1073,45,344,33,48,24
-1230,197,380,-24,-19,-34
-982,190,163,-135,-104,-120
-778,119,57,-162,-54,-132
-770,51,59,-85,-22,-85
