xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-656,-210,-1384,-192,436,-188
-772,-59,-1425,-81,436,-125
-844,32,-1206,-62,436,-100
-763,14,-964,41,388,-23
-519,136,-1008,176,359,-1
-457,224,-925,122,376,-13
-442,241,-771,-35,371,-17
-384,96,-687,-67,360,6
-390,67,-522,-32,368,28
-511,64,-154,-41,342,44
-551,5,193,-100,202,31
-399,-41,-104,-373,-114,-114
-6,-158,237,-372,-230,-32
131,-311,-21,-117,-143,-55
211,-97,-418,86,-136,14
224,-134,-1221,231,-176,21
99,251,-1710,246,-373,-17
875,413,-1961,-99,-174,-26
788,36,-1961,-212,168,25
294,-16,-1376,-84,341,58
34,-83,-662,-68,304,97
2,-61,-205,-116,242,78
-70,-137,-120,-388,-13,-82
-19,-500,331,-338,-137,-67
96,-560,-67,179,-222,-132
226,9,-410,436,-206,-71
418,231,-1794,436,-35,56
-65,551,-1769,311,-172,58
690,563,-1886,-285,-236,-19
834,-37,-1961,-436,148,-31
302,-273,-1363,-163,236,40
161,-197,-678,97,173,119
193,-108,-375,148,117,68
84,57,15,79,180,54
24,39,70,-398,16,-13
12,-400,-148,-171,4,-2
-55,-208,-372,170,-85,-69
-7,-60,-505,335,-198,7
65,205,-785,387,-166,7
-95,357,-639,89,-124,31
-128,192,-639,-227,-178,2
-86,-83,-822,-327,-172,-18
-183,-289,-804,-169,-193,-21
-243,-310,-705,109,-272,54
-276,-268,-773,345,-308,114
-358,-33,-830,367,-308,163
-502,-21,-706,139,-317,170
-527,-202,-759,-84,-312,71
-589,-225,-831,-65,-267,12
-579,-257,-812,-34,-252,3
-543,-218,-772,8,-195,7
-650,-199,-628,63,-145,53
-836,-271,-350,119,-196,57
-821,-130,-439,212,-232,71
-756,-142,-423,261,-234,147
-766,-12,-327,240,-199,176
-799,-40,-274,180,-161,197
-822,-2,-231,130,-111,212
-881,-11,-199,97,-54,227
-958,2,-159,63,-5,233
-1063,-7,-123,9,23,220
-1110,-63,-105,-44,19,189
-1083,-138,-109,-55,9,148
-1029,-177,-115,-29,3,102
-996,-144,-105,15,12,54
-964,-65,-77,38,17,11
-919,2,-58,33,28,-21
-901,45,-34,11,39,-50
-907,63,-18,-3,42,-60
-905,76,-17,4,26,-52
-892,83,-38,13,14,-41
-891,81,-48,30,5,-40
-874,73,3,100,-5,-31
-922,181,86,238,-12,-2
-934,339,65,271,-70,54
-782,407,-27,107,-61,22
-806,310,-51,-95,6,3
-832,145,-89,-176,27,-19
-859,66,-92,-154,36,-30
-877,47,-82,-107,21,-25
-862,35,-88,-61,5,-11
-846,32,-101,-5,-6,3
-831,94,-98,29,-5,5
-845,141,-78,-1,8,0
-871,115,-53,-43,15,-5
-876,65,-41,-42,15,-9
