xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-994,-407,-772,105,233,-288
-904,-161,-706,79,310,-305
-775,-39,-708,-88,371,-333
-551,-53,-805,-291,436,-382
-466,62,-897,-434,436,-332
-515,-21,-987,-436,436,-207
-645,-107,-945,-436,436,-124
-604,-253,-947,-261,348,-53
-395,-80,-856,239,291,70
-386,305,-841,436,308,148
-445,362,-691,250,245,43
-275,329,-347,-96,247,-21
-186,177,-209,-293,270,16
-853,-112,794,-436,-94,-111
-60,9,379,-256,-42,59
132,-679,-130,-384,-263,-89
93,-285,-155,-11,-195,-138
213,-155,-721,404,-309,37
359,112,-1841,436,-151,55
165,472,-1820,227,-178,57
649,390,-1961,-311,-43,-15
578,-182,-1870,-422,223,-22
255,-166,-1140,-122,333,62
-16,-99,-638,79,386,122
-152,-29,-65,106,343,105
-118,-54,29,-317,100,-46
-185,-285,731,-36,-150,-25
17,-107,51,109,-226,-90
11,24,-608,165,-373,-91
422,289,-1961,300,-342,1
562,399,-1858,26,-261,26
625,134,-1961,-271,37,-7
335,-126,-1719,-199,145,0
245,-118,-1169,-8,156,39
220,-61,-880,110,184,46
169,45,-572,129,206,41
74,76,-273,86,218,52
-280,8,931,65,208,36
-144,-46,40,-154,51,32
-92,-120,-112,-77,-157,-73
84,-28,-280,-34,-228,-92
191,13,-863,113,-188,-57
44,186,-687,112,-110,4
-103,61,-567,-85,-135,3
-156,-159,-587,-130,-168,-22
-204,-239,-616,19,-213,-37
-292,-202,-660,159,-252,0
-401,-182,-732,261,-298,18
-478,-87,-777,243,-345,21
-481,-56,-816,159,-370,17
-487,-123,-864,31,-338,18
-540,-231,-862,7,-290,12
-631,-270,-720,43,-269,29
-726,-347,-576,111,-306,34
-727,-213,-645,208,-292,111
-714,-263,-585,209,-272,155
-769,-195,-490,150,-211,175
-805,-222,-392,129,-164,193
-820,-146,-322,100,-91,212
-938,-140,-258,76,-46,236
-1019,-119,-221,74,-35,256
-1046,-84,-212,54,-25,251
-1059,-69,-198,-10,-11,220
-1049,-135,-206,-63,-5,184
-1018,-218,-214,-35,3,151
-991,-207,-181,27,13,118
-952,-154,-154,58,26,70
-938,-100,-123,64,42,21
-939,-62,-92,73,55,-8
-949,-23,-60,100,61,-30
-951,44,-8,132,46,-34
-936,-2,188,360,12,-30
-1071,661,285,436,-103,149
-707,704,-38,168,-128,42
-729,401,-86,-261,35,-6
-861,105,-180,-317,45,-16
-820,-73,-188,-209,37,-46
-888,-41,-118,-72,44,-29
-908,76,-72,-3,1,-16
-850,68,-99,0,-20,-1
-821,76,-122,20,-23,-1
-811,117,-115,14,-7,-5
-840,95,-77,-22,9,-11
-912,67,-60,-18,15,-18
-916,92,-67,-2,-3,-19
-882,110,-82,4,-12,-16
