xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-913,-422,-944,356,212,-29
-625,-111,-1042,436,161,-73
-365,230,-1298,114,249,-238
-364,152,-1153,-418,412,-338
-333,-44,-1290,-436,436,-296
-482,-297,-1244,-363,431,-108
-478,-251,-759,23,334,-23
-383,111,-795,256,255,4
-314,213,-866,123,241,12
-454,196,-732,-77,278,-38
-421,159,-887,-159,179,-41
-116,78,-884,-85,174,38
-69,68,-540,-42,354,85
-323,-75,-688,-309,280,-64
-792,-186,784,-235,35,116
-376,-235,427,-72,-255,-117
54,-90,-243,-45,-334,-55
-10,-42,-496,57,-293,-27
-24,12,-1384,191,-336,10
201,210,-1961,135,-333,-2
603,298,-1961,-12,-179,1
812,118,-1961,-193,106,33
382,-104,-1717,-194,436,42
-133,-157,-920,-143,436,97
-1937,-580,1961,-106,175,74
-348,-201,834,-237,181,-102
-182,-714,359,-41,-339,-51
129,-99,-12,217,-207,-77
68,-74,-395,331,-140,44
-169,-33,-1339,436,-272,32
324,511,-1961,241,-325,12
790,420,-1961,-270,-92,-15
577,-111,-1961,-345,261,-6
52,-136,-1439,-102,370,60
-51,-141,-807,38,281,102
-498,-97,1277,23,285,88
-29,-94,-93,-272,200,-36
-19,-175,115,-253,24,41
-130,-448,-19,43,-86,-43
-42,-164,-175,234,-132,-13
-126,-72,-497,368,-115,-24
-212,175,-663,336,-166,14
-317,220,-462,129,-196,-15
-299,250,-601,-208,-272,-50
-164,-29,-973,-291,-266,-87
-158,-116,-876,-99,-213,-66
-218,-65,-831,56,-201,-29
-356,84,-792,113,-198,2
-420,126,-890,-18,-255,-6
-378,21,-953,-80,-260,-10
-402,-33,-991,-66,-251,-12
-390,-108,-893,18,-243,25
-529,-35,-797,134,-219,76
-631,-54,-762,103,-276,122
-607,-179,-737,145,-295,150
-739,-110,-700,314,-272,239
-894,-137,-559,358,-311,317
-791,-85,-583,286,-294,262
-766,-100,-492,247,-205,258
-828,-42,-338,233,-112,230
-920,0,-237,157,-42,188
-958,3,-165,28,5,118
-974,-60,-116,-92,37,44
-972,-159,-114,-100,45,-14
-955,-160,-79,-8,45,-23
-965,-64,-46,72,32,-32
-915,22,-10,126,-2,-25
-867,109,18,168,-18,-12
-867,201,23,161,-23,-2
-879,296,11,75,-24,-1
-825,244,-56,-55,-18,-8
-842,117,-101,-107,8,-9
-864,33,-110,-76,9,-10
-866,17,-98,-22,2,-3
-853,53,-79,17,-4,2
-841,113,-77,17,-5,0
-841,121,-78,-19,0,0
-841,65,-95,-43,5,-2
-855,39,-95,-27,9,-3
-873,43,-82,-7,4,0
-872,59,-66,8,3,0
-880,100,-48,10,0,-1
-858,113,-47,-11,0,-2
-868,83,-53,-17,4,-3
-874,83,-57,-5,0,1
-872,78,-64,-9,0,3
