xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-767,-367,71,28,25,-35
-680,-325,61,17,21,-30
-590,-359,13,0,20,-33
-328,-348,-185,21,-1,-16
73,-305,-358,75,20,21
468,-262,-529,190,107,84
611,-134,-547,229,232,93
799,-14,-908,69,272,47
934,-145,-1316,-94,396,68
355,-523,-1452,35,436,93
134,-232,-1617,148,436,-4
70,-270,-1905,29,436,-77
-368,-67,-1961,-52,436,-88
-1128,-284,-1961,32,436,-46
-1961,-96,-1961,-36,436,-71
-1961,-374,-1961,-291,436,-55
-1961,-894,-343,228,430,72
-1961,606,64,160,-274,-94
-1152,335,-678,-364,-436,91
-555,-767,-1102,-436,-436,-21
878,-662,-1555,-47,-436,-29
1961,-262,-1961,-166,-436,-42
1961,-1123,-1961,-104,-84,44
1728,-467,-1961,240,436,8
488,-307,-1316,232,436,-1
-273,-373,-1438,205,436,-44
-1195,-166,-1704,221,436,-53
-1961,-107,-1961,214,436,57
-1961,-199,-983,272,282,17
-1961,504,-900,113,-221,-86
-1265,517,-745,-89,-309,27
-1097,329,-712,-217,-336,104
-1095,-22,-931,-357,-436,128
-673,-323,-1464,-436,-436,77
268,-765,-1961,-410,-436,24
1444,-670,-1961,-132,-436,-56
1961,-513,-1961,-12,-296,59
1961,-183,-1961,-45,-48,-153
1699,-494,-1961,-16,436,124
240,-518,-1616,283,436,0
-343,-115,-1874,145,436,-24
-1338,-519,-1961,139,436,71
-1961,-441,-1961,283,436,86
-1961,-353,-1055,436,407,115
-1961,627,-414,279,-132,-64
-1255,491,-528,-9,-347,-6
-675,450,-376,-125,-388,40
-682,130,-592,-285,-425,117
-585,-390,-1355,-415,-436,96
68,-423,-1610,-234,-436,6
-106,-279,-1428,-68,-374,38
-526,-245,-1482,15,-436,37
-213,-47,-1807,-73,-436,4
-201,11,-1409,-171,-413,-3
-538,-99,-1323,-330,-332,-33
-398,-166,-1203,-275,-280,-23
-255,-236,-746,-366,-94,-34
-332,-277,-410,-373,98,-98
-707,-514,216,-247,41,-156
-720,-284,57,-27,-6,-22
-791,-356,150,-52,2,54
-866,-562,206,36,-4,65
-839,-368,230,103,-2,63
-885,-388,215,70,-34,67
-880,-616,198,168,-55,37
-960,-350,340,230,-51,-1
-843,-135,294,143,-99,-1
-626,-120,80,119,-66,45
-763,-103,151,189,26,94
-954,-65,218,196,16,104
-995,-90,177,177,-13,118
-1017,-125,206,244,-29,107
-930,116,188,260,-33,64
-897,196,166,102,-7,27
-878,111,169,3,27,1
-938,137,217,4,51,0
-974,83,250,-38,32,7
-900,24,215,-16,7,12
-883,66,176,-14,6,15
-884,53,138,-22,1,28
-890,-5,106,-16,6,48
-938,-41,97,15,7,63
-958,-47,91,38,0,68
-935,-61,83,58,-13,60
-893,-13,74,71,-14,38
-886,49,56,49,-4,28
