xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-569,-270,-40,-66,-36,-60
-588,-191,89,-73,-59,-50
-396,-240,-74,-110,-119,-32
-63,-245,-334,-111,-117,0
236,-327,-434,-20,6,73
368,-413,-526,-5,152,66
571,-366,-824,48,251,49
577,-301,-1046,104,393,70
252,-392,-1344,75,436,98
219,-624,-1950,187,436,-6
-162,-181,-1961,326,436,-74
-1228,0,-1961,317,436,-25
-1961,-32,-1961,65,436,79
-1961,-352,-1961,180,436,99
-1961,-2,-1961,436,436,72
-1961,1246,-172,307,-12,-85
-1732,1039,-576,-159,-436,0
-1114,518,-1114,-347,-436,244
-1137,53,-1191,-436,-393,274
-930,-421,-1860,-436,-436,232
-144,-1535,-1874,-436,-436,107
1490,-1353,-1961,-95,-436,-86
1804,-1237,-1961,-13,-80,85
1961,-1279,-1961,114,75,-194
1333,-420,-1823,282,436,-169
189,-330,-1360,248,436,-117
-257,-262,-1476,254,436,-191
-727,-69,-1652,125,436,-196
-1749,-346,-1961,50,436,-128
-1961,-283,-1961,147,436,1
-1961,-131,-1254,436,436,6
-1961,996,-282,196,-147,-12
-1961,485,-1016,-142,-436,42
-1471,419,-1073,-196,-436,159
-1171,130,-1342,-436,-436,277
-796,-543,-1961,-436,-436,235
557,-1422,-1961,-436,-436,98
1961,-617,-1961,-3,-333,-185
1540,-809,-1961,210,-9,177
1961,-389,-1961,188,-8,-267
1716,182,-1956,-97,400,-159
469,-548,-1676,-62,436,-111
-12,-288,-1883,82,436,-188
-435,-202,-1961,-61,436,-59
-1496,-609,-1961,-44,436,43
-1961,-744,-1961,194,436,168
-1961,-519,-1340,436,403,199
-1961,1133,-52,309,-188,7
-1661,453,-464,-285,-436,12
-1234,-31,-775,-324,-436,17
-696,-261,-1718,-310,-436,43
-187,-458,-1515,-53,-436,60
-293,-80,-1063,47,-424,-134
-610,291,-949,-58,-436,-98
-274,374,-1026,-235,-436,-66
-306,213,-858,-358,-436,-55
-483,242,-788,-402,-436,-42
-598,139,-729,-430,-436,21
-543,-127,-697,-403,-436,101
-281,-333,-527,-299,-365,128
-154,-451,-456,-113,-119,125
-444,-522,-227,105,155,185
-788,-369,-31,260,244,197
-1007,-263,221,256,189,202
-1037,-207,260,207,119,111
-1018,-95,319,140,89,109
-1032,-236,391,153,110,68
-1151,-7,504,123,104,26
-1222,-108,413,63,66,31
-1178,-113,377,152,46,1
-1129,91,330,199,34,-2
-1061,214,319,193,2,-14
-902,413,250,102,-17,-31
-888,244,154,-64,-2,-17
-975,59,119,-46,6,-24
-949,90,101,-20,-8,-19
-924,10,81,-10,-27,-5
-853,49,39,24,-24,-11
-876,152,40,-20,0,-14
-905,56,60,-92,1,-25
-907,-63,39,-87,-7,-32
-892,-88,22,-9,-19,-17
-851,45,27,40,-18,-4
-848,68,38,2,-2,-2
-890,21,59,-4,6,-1
-919,12,69,-6,0,-3
