xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
299,-1617,-222,10,42,-47
309,-1420,-167,-3,68,-61
358,-1262,-44,-18,105,-80
336,-1061,146,-33,120,-101
329,-898,210,-43,116,-104
412,-834,244,-56,113,-103
465,-739,297,-58,130,-103
389,-635,399,-77,125,-93
462,-716,347,-96,120,-78
469,-781,267,-72,147,-103
400,-715,244,-52,195,-138
401,-671,272,-29,244,-156
353,-617,348,-28,294,-163
332,-644,395,-30,344,-189
175,-591,536,2,398,-235
-5,-492,755,44,395,-261
-106,-294,1007,91,354,-250
-146,-88,1098,88,242,-214
175,-115,919,71,215,-177
96,-94,882,36,243,-168
129,-233,982,60,302,-199
-113,119,1221,57,318,-201
0,71,1241,-24,284,-145
32,-159,1245,9,347,-155
-274,228,1262,47,379,-144
-206,217,1130,3,434,-81
-460,125,1292,-11,436,-118
-917,396,1349,-42,436,-76
-1006,83,1362,-59,436,-32
-1276,272,1452,40,436,-33
-1359,602,1277,-2,436,58
-1237,298,1079,-119,369,123
-1086,-35,949,-123,341,138
-1112,-141,901,-90,303,125
-1167,-228,878,-65,232,84
-1203,-241,859,0,152,32
-1181,-118,798,62,65,13
-1136,-31,715,67,-16,14
-1064,-29,611,47,-74,15
-1005,-56,527,37,-98,4
-942,-74,471,39,-97,-14
-924,-36,455,42,-73,-36
-921,62,448,19,-62,-41
-897,79,429,-37,-57,-31
-913,29,417,-86,-48,-25
-922,-32,409,-97,-37,-24
-914,-82,421,-72,-25,-17
-911,-92,446,-45,-21,-16
-926,-86,463,-34,-23,-23
-900,-58,462,-30,-25,-30
-863,-48,448,-32,-23,-31
-864,-40,444,-27,-17,-31
-859,-34,449,-16,-9,-25
-860,-47,458,-5,-3,-18
-868,-41,469,-3,1,-17
-869,-29,491,-3,12,-13
-882,-76,519,-2,16,-3
-866,-89,525,-2,12,-7
-852,-59,520,-3,14,-9
-837,-50,524,-1,21,0
-829,-55,535,0,26,9
-836,-57,550,-2,30,14
-864,-58,565,-6,31,21
-883,-73,571,-11,24,25
-891,-89,560,-15,18,23
-897,-97,553,-14,14,20
-893,-110,540,-8,11,17
-892,-108,546,0,13,11
-900,-84,559,0,11,6
-898,-92,556,0,5,3
-893,-89,553,3,1,0
-887,-65,545,1,-2,-1
-876,-65,532,-3,-5,-2
-880,-60,529,-2,-3,-2
-882,-48,526,-6,-6,-1
-873,-58,520,-12,-7,-1
-879,-60,512,-12,-8,-1
-873,-62,499,-11,-9,-2
-868,-56,488,-10,-7,-2
-862,-64,492,-9,0,-1
-883,-60,511,-9,0,-2
-893,-57,511,-10,-2,-2
-891,-47,502,-14,-3,-1
-877,-62,487,-17,0,0
-870,-76,497,-12,7,-2
-877,-57,519,-11,7,-4
