xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-820,-72,417,-15,24,-53
-834,-46,466,-15,40,-51
-836,-60,493,-6,48,-45
-826,-53,526,15,62,-43
-844,15,545,18,63,-37
-845,29,550,0,61,-25
-850,20,571,-6,67,-14
-880,21,598,-14,59,-1
-900,-18,648,-19,40,1
-895,118,669,-50,25,4
-874,104,734,-137,21,26
-1007,135,1034,-259,-15,12
-976,20,1067,-434,-89,12
-1203,-693,1417,-433,-157,24
-1431,-1196,1478,-167,-346,24
-1270,-1132,1277,-100,-405,-46
-1249,-1355,995,-84,-390,-124
-1243,-1431,841,-10,-322,-223
-1340,-1400,683,80,-290,-286
-1264,-1200,458,181,-250,-333
-1154,-864,329,187,-204,-354
-984,-753,142,188,-183,-357
-747,-532,27,219,-146,-352
-612,-190,-25,185,-94,-333
-502,-65,-76,106,-33,-306
-399,-135,-62,58,49,-287
-424,-166,0,57,129,-275
-501,-90,53,71,201,-281
-620,64,156,91,261,-254
-778,180,265,77,287,-227
-860,245,287,54,300,-195
-1048,392,512,41,363,-146
-1404,280,857,13,298,-100
-1277,324,897,14,266,-67
-1370,519,957,55,335,-10
-1868,156,1961,-7,314,-28
-1239,1961,1961,88,61,142
-1132,1170,1961,-181,81,-11
-1206,1645,1961,-141,32,28
-1852,1483,1961,-130,-182,177
-1921,972,1961,-246,-377,212
-1961,374,1676,-197,-377,203
-1961,319,1764,-70,-425,220
-1961,110,1531,-104,-436,247
-1961,-291,1289,-64,-436,238
-1961,-270,1074,-37,-436,249
-1961,-503,902,-68,-436,232
-1762,-853,780,45,-436,212
-1335,-535,561,161,-436,228
-1025,-527,509,135,-436,257
-774,-662,529,90,-385,244
-591,-866,540,189,-381,239
-239,-689,458,251,-342,244
-207,-563,560,133,-279,241
-101,-938,496,129,-291,232
82,-756,408,187,-265,249
139,-604,438,72,-209,252
36,-996,411,71,-208,236
-77,-722,411,161,-268,244
29,-641,142,60,-381,272
-119,-1081,-453,-20,-436,263
540,-1625,-1243,119,-421,205
572,-1297,-1268,118,-269,190
681,-1672,-1360,-24,-159,171
902,-1961,-1097,-29,4,87
559,-1833,-669,-59,25,5
574,-1771,-693,-70,-11,-51
724,-1600,-741,-98,74,-136
437,-1203,-494,-139,156,-178
234,-1024,-250,-161,139,-173
461,-917,-231,-154,145,-179
415,-696,-67,-172,210,-187
262,-607,139,-169,238,-174
258,-442,333,-125,216,-156
378,-298,539,-145,186,-191
415,-232,516,-157,185,-204
386,-79,498,-133,201,-189
389,86,511,-147,234,-153
468,-66,441,-166,303,-140
363,-19,357,-145,427,-164
37,-4,349,-178,436,-180
-121,-200,424,-128,436,-218
-643,24,572,-90,436,-194
-830,-197,754,-87,436,-214
-1142,68,1005,-50,436,-225
-1028,-9,1009,-92,436,-117
