xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1490,-1872,154,100,-218,-436
-1335,-1347,-2,226,-166,-436
-1258,-888,80,181,-129,-436
-1114,-862,-17,215,-96,-436
-1007,-401,-40,306,-61,-436
-824,-87,-114,266,-30,-436
-703,22,-205,213,18,-436
-653,168,-123,153,69,-436
-563,205,-104,129,116,-405
-620,305,-27,78,192,-372
-718,272,33,10,255,-329
-799,256,114,6,314,-281
-938,380,215,-9,399,-255
-1146,326,382,13,436,-193
-1406,587,780,26,436,-159
-1666,812,1179,-144,419,-108
-1489,351,1296,-83,349,10
-1669,535,1538,-153,286,-4
-1349,170,1466,-148,199,1
-1328,319,1711,-88,211,18
-970,681,1961,-97,16,75
-571,508,1674,-51,117,24
-727,532,1832,-127,209,-11
-1371,1118,1961,-42,125,66
-1588,1220,1961,-145,-167,133
-1572,791,1961,-174,-271,156
-1878,1021,1890,-119,-293,172
-1961,1008,1959,-186,-383,198
-1961,527,1508,-150,-436,207
-1961,470,1227,-117,-436,210
-1961,5,1178,-127,-436,205
-1961,-415,1002,8,-436,194
-1863,-399,913,57,-436,195
-1520,-706,825,52,-436,189
-1234,-837,695,92,-436,172
-690,-838,347,150,-436,165
-384,-665,313,154,-371,158
-486,-875,393,189,-371,167
-172,-715,167,250,-395,175
100,-370,-28,182,-302,198
286,-728,-44,165,-215,182
387,-576,79,248,-143,165
440,-272,364,153,-131,191
568,-544,410,28,-154,229
423,-860,456,43,-209,228
337,-669,272,23,-303,217
110,-619,-271,-78,-397,239
487,-822,-976,-74,-359,228
296,-1086,-1039,-20,-298,168
337,-1149,-1195,68,-302,99
648,-1164,-1634,15,-238,96
639,-1526,-1659,-44,-92,63
550,-1545,-1743,-84,9,1
509,-1328,-1730,-104,136,-68
286,-1053,-1335,-164,253,-90
153,-1009,-995,-192,311,-95
251,-883,-829,-165,369,-113
109,-652,-601,-149,436,-112
-69,-573,-241,-158,436,-92
-100,-659,-16,-140,436,-106
-84,-594,20,-106,436,-126
-370,-480,118,-85,436,-129
-642,-463,308,-21,436,-117
-691,-357,442,51,436,-134
-851,-253,491,75,436,-164
-1129,-246,667,93,436,-209
-1236,-24,879,110,436,-237
-1185,119,904,61,436,-203
-1207,-77,856,56,436,-171
-1368,94,848,123,436,-159
-1464,164,877,40,436,-166
-1663,90,995,-1,436,-179
-1775,282,1061,-33,405,-138
-1760,113,1117,-47,340,-124
-1781,536,1160,14,305,-83
-1641,449,1077,-78,261,-11
-1476,158,1040,-70,266,-20
-1395,650,1223,-68,276,-8
-1427,671,1192,-228,136,72
-1459,306,825,-299,-16,156
-1313,-239,600,-231,-7,190
-821,-807,808,49,170,121
-1114,-168,1961,199,198,-82
-1033,216,1251,-11,-21,-127
-1071,92,625,-40,-168,-78
-926,54,279,-26,-157,-54
