xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-873,-725,191,-117,198,-320
-735,-961,240,-84,201,-280
-625,-862,181,-18,145,-232
-381,-1150,21,-46,155,-232
-314,-1098,136,100,122,-187
-103,-870,110,167,76,-147
102,-943,-33,147,74,-134
41,-799,103,203,69,-89
193,-925,-25,169,54,-80
208,-870,76,195,95,-57
166,-750,242,172,54,-52
250,-824,287,145,61,-46
157,-745,463,162,42,-26
234,-623,452,82,31,-39
251,-839,451,125,26,-8
281,-666,457,129,33,0
188,-801,510,195,37,22
219,-420,631,170,29,7
37,-279,625,126,-2,-3
112,-97,538,119,25,0
-83,288,836,74,32,8
-117,294,809,-12,0,16
-139,325,882,-34,11,48
-181,153,899,-142,-24,28
-17,-142,622,-161,-58,29
175,-350,419,-150,-20,47
213,-812,384,-196,-1,18
336,-717,508,-181,36,4
152,-966,614,-154,-1,21
353,-1014,256,-179,-20,-21
358,-931,248,-221,39,-32
195,-982,313,-145,2,-4
316,-707,199,-212,12,-22
211,-928,268,-241,5,-21
85,-651,218,-163,-39,29
78,-788,-10,-296,-55,-8
-23,-771,-11,-265,-69,18
43,-962,-222,-314,-83,27
-121,-836,-195,-351,-137,26
-70,-1427,-657,-347,-175,55
-75,-1525,-769,-241,-133,113
-274,-1961,-625,-197,-114,81
-187,-1920,-661,-86,-101,66
-164,-1743,-612,-28,-49,32
-228,-1427,-297,3,-15,-14
-266,-1098,-114,53,-65,-23
-238,-867,-128,134,-108,2
-274,-635,43,173,-166,30
-335,-459,143,206,-268,84
-367,-291,95,159,-343,121
-473,-382,30,136,-408,165
-454,-346,-113,190,-415,235
-537,-218,-70,164,-358,301
-667,-263,3,118,-311,355
-756,-229,18,96,-251,396
-983,-314,6,38,-172,434
-936,-373,-15,-32,-47,374
-1106,-197,79,-122,74,332
-1310,-252,122,-201,157,329
-1450,-445,255,-182,192,315
-1446,-509,364,-92,180,270
-1391,-458,444,6,136,229
-1288,-397,459,62,67,192
-1166,-339,430,63,16,139
-1078,-210,387,11,-4,74
-988,-138,328,-73,-5,19
-930,-169,300,-116,18,-9
-938,-181,333,-113,34,-25
-947,-182,362,-83,27,-30
-997,-161,382,-41,8,-26
-1020,-143,369,-3,-20,-19
-998,-128,338,14,-36,-21
-969,-118,313,-1,-39,-39
-951,-123,298,-25,-32,-67
-966,-123,296,-30,-26,-94
-995,-94,303,-13,-29,-108
-994,-38,298,5,-40,-111
-958,7,278,14,-46,-106
-915,40,263,7,-41,-99
-884,44,254,-1,-31,-86
-865,33,257,-1,-18,-71
-859,36,271,8,-8,-54
-854,44,282,16,-1,-33
-858,30,301,19,4,-12
-868,3,319,20,9,3
-874,-27,333,23,10,16
