xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-871,19,445,33,25,-55
-858,10,461,45,33,-44
-844,16,487,60,44,-39
-856,62,531,63,50,-38
-884,128,577,42,49,-31
-890,159,633,-1,44,-18
-871,389,859,-79,74,-23
-1092,933,1323,-382,14,7
-1310,643,1468,-436,-203,68
-1400,-343,1328,-436,-350,106
-1856,-1791,1206,-436,-436,28
-1411,-1961,648,-115,-436,-115
-1247,-1145,681,70,-372,-270
-1442,-1165,579,-27,-299,-328
-1334,-1441,264,76,-230,-392
-1432,-1169,154,214,-184,-436
-1369,-806,-92,254,-200,-436
-1093,-524,-189,207,-153,-436
-910,-383,-112,168,-63,-436
-791,-278,-47,171,21,-436
-759,-42,34,153,88,-433
-674,129,97,103,137,-412
-602,192,52,51,197,-374
-723,159,109,58,258,-329
-822,335,175,54,310,-277
-897,518,338,24,402,-218
-1259,457,623,74,417,-135
-1151,1107,883,154,436,-23
-1557,1179,1445,-34,379,38
-1961,434,1961,71,166,118
-577,716,1961,-328,-55,160
-518,-241,1493,70,93,0
-577,1563,1961,20,197,-115
-1097,1886,1961,-196,17,86
-1148,703,1961,-309,-215,163
-1297,807,1961,-261,-235,139
-1709,619,1949,-361,-298,97
-1961,-206,1922,-251,-408,8
-1961,-248,1808,-36,-436,50
-1961,-328,1616,1,-436,84
-1664,-602,1122,42,-436,116
-1378,-789,1066,50,-436,84
-1118,-709,880,150,-436,87
-651,-602,608,198,-436,129
-331,-524,613,182,-436,143
-261,-459,675,122,-401,157
-39,-537,593,67,-370,168
180,-732,495,77,-323,149
173,-793,543,187,-310,134
268,-528,454,198,-351,127
535,-688,430,112,-288,134
276,-682,570,48,-268,136
131,-696,296,-45,-356,116
123,-936,-84,7,-384,78
-48,-595,-381,-4,-419,14
-167,-441,-502,-67,-421,4
0,-398,-861,-84,-436,54
620,-568,-1516,23,-309,-8
59,-73,-1932,147,-191,-54
318,-10,-1961,71,-76,24
487,-455,-1961,-66,98,115
483,-866,-1702,-121,211,102
331,-946,-1313,-92,262,22
289,-737,-1105,-72,293,-36
314,-545,-815,-109,375,-50
220,-537,-487,-170,436,-35
71,-614,-166,-178,436,-42
153,-605,6,-127,427,-8
240,-586,157,-116,434,-7
181,-579,276,-140,436,-59
35,-520,345,-128,436,-53
-161,-428,402,-108,436,-30
-363,-539,562,-138,436,-32
-596,-577,625,-98,436,-61
-769,-451,563,-14,436,-46
-1036,-537,648,75,436,-50
-1698,-336,1005,139,436,-115
-1678,-166,961,165,436,-170
-1845,271,1029,176,436,-123
-1832,200,1145,108,436,-110
-1857,425,1218,57,436,-124
-1839,379,1276,-81,436,-70
-1672,334,1397,-55,431,-68
-1656,760,1435,-125,342,-2
-1469,435,1287,-215,219,63
-1368,197,1077,-144,198,121
