xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-777,-484,79,-96,24,-139
-535,-451,67,14,-44,-88
-90,-280,0,107,-106,-23
453,-127,-208,154,-147,11
890,-79,-542,72,-17,136
1159,-375,-969,77,123,166
1171,-206,-1232,120,370,84
640,-294,-1356,-46,436,121
353,-738,-1917,-19,436,23
165,-469,-1961,214,436,-50
-662,-15,-1961,244,436,-116
-1809,-221,-1961,-112,436,-44
-1961,-319,-1961,-109,436,-13
-1961,-349,-1961,-14,436,23
-1961,-356,-178,352,158,-77
-1873,856,-346,15,-436,-123
-1010,455,-814,-370,-436,102
-501,-14,-1158,-436,-436,134
268,-812,-1961,-436,-436,134
1961,-1643,-1961,-237,-436,-265
1961,-478,-1961,210,-63,-148
1961,-357,-1961,197,431,-40
985,-5,-1961,318,436,-112
46,10,-1758,280,436,-73
-933,171,-1961,218,436,-72
-1961,66,-1961,-10,436,100
-1961,-344,-1961,-81,436,64
-1961,-425,-529,365,284,84
-1961,663,-69,110,-430,-14
-1482,434,-606,-170,-436,70
-914,270,-972,-328,-436,143
134,-380,-1961,-436,-436,198
635,-872,-1721,-436,-436,13
1415,-439,-1961,-176,-386,-73
1368,-568,-1961,211,-65,53
1625,17,-1961,237,47,-31
1425,60,-1961,-56,224,37
648,-561,-1943,-7,397,65
99,-376,-1917,316,436,-6
-566,-4,-1961,436,436,20
-1867,33,-1961,253,436,84
-1961,-214,-1961,-61,436,-73
-1961,-338,-376,257,209,-36
-1902,520,-377,251,-337,-58
-1173,514,-574,1,-436,23
-662,306,-845,-207,-436,85
-341,17,-1406,-436,-436,51
2,-279,-1889,-278,-436,108
159,-325,-1699,-44,-436,64
-144,118,-1518,-118,-436,-14
-188,99,-1642,-218,-436,100
-180,-130,-1445,-260,-436,140
-298,-261,-1071,-235,-406,100
-289,-173,-661,-226,-297,38
-241,-126,-348,-262,-164,-22
-383,-238,202,-273,-52,-55
-595,-336,-43,-146,2,35
-698,-375,204,-19,65,61
-899,-341,417,69,91,62
-952,-109,517,75,46,49
-972,-180,472,10,-7,61
-840,-220,360,67,-8,45
-951,-209,391,106,36,50
-1058,-173,425,194,13,37
-986,17,348,226,11,17
-948,153,311,178,18,-5
-841,193,236,103,24,-17
-859,110,230,109,62,-8
-910,211,249,111,70,-17
-989,232,178,59,64,-19
-1055,249,171,61,53,-1
-994,218,153,25,4,15
-878,53,43,-2,-13,7
-904,76,18,15,10,-34
-928,225,17,-28,10,-53
-920,126,-19,-78,-3,-34
-874,7,-48,-34,-9,-11
-836,41,-11,22,-6,1
-844,65,2,9,-4,4
-881,54,2,12,0,2
-919,142,13,-26,1,-7
-908,75,-26,-92,-4,-14
-881,-17,-60,-90,-2,-11
-879,-49,-51,-51,0,-8
-870,-36,-36,-26,2,-6
-884,-37,-17,5,3,-2
