xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-807,-49,129,-33,52,41
-835,-89,177,-15,68,50
-889,-97,246,17,83,56
-944,-55,307,58,88,57
-1048,54,396,37,79,58
-1128,38,384,27,81,61
-1258,144,409,9,73,62
-1299,136,442,-85,20,52
-1072,29,306,-145,10,24
-1161,-30,324,-176,25,-1
-975,-169,374,-134,-18,6
-733,-316,423,-32,-49,19
-654,-322,369,118,-39,3
-927,145,465,167,-48,-27
-1041,347,331,-49,-122,-37
-1001,236,176,-162,-133,-38
-945,136,99,-277,-132,-48
-793,-21,-17,-334,-112,-71
-719,-178,-48,-319,-49,-87
-753,-336,-18,-181,2,-84
-823,-288,34,36,20,-63
-838,-58,97,164,16,-35
-779,94,131,160,15,-6
-739,58,136,125,46,11
-773,24,184,117,74,26
-787,-43,228,128,95,40
-824,-44,295,159,108,49
-885,0,362,170,103,52
-944,23,401,143,75,52
-991,20,376,117,58,45
-1062,4,365,83,45,33
-1091,-29,341,60,36,15
-1097,-47,343,41,26,-6
-1074,-41,284,40,21,-20
-1219,42,240,54,35,-9
-1174,-39,292,95,-14,36
-884,-58,357,147,-21,58
-798,-72,418,107,-27,41
-782,-117,327,56,-42,-7
-964,-130,219,32,-36,-40
-1251,-112,164,118,-25,-31
-1296,-22,194,212,-75,16
-1117,44,221,200,-116,30
-925,86,268,114,-145,-1
-845,26,171,-36,-137,-65
-846,-46,61,-81,-104,-99
-915,-13,73,-83,-77,-112
-833,-38,54,-79,-74,-108
-764,-65,46,-50,-49,-99
-740,-32,80,0,-28,-80
-748,45,107,33,-9,-51
-730,73,110,23,1,-22
-770,31,133,24,34,1
-831,23,187,50,59,27
-932,82,269,62,80,47
-1065,152,319,23,77,58
-1204,180,254,-49,66,62
-1378,199,156,-118,71,67
-1169,-13,184,-184,0,83
-691,-302,246,-156,21,74
-560,-466,354,-25,102,33
-785,-298,508,140,148,-10
-1045,132,610,198,66,-1
-1147,324,491,70,-44,27
-1101,303,285,-27,-93,44
-955,276,200,-136,-77,65
-809,42,148,-250,-16,54
-803,-165,182,-279,32,25
-839,-301,232,-226,33,-3
-838,-355,228,-75,18,-2
-854,-164,257,85,9,15
-855,89,280,88,-5,31
-822,47,225,7,7,35
-831,21,244,-19,35,32
-876,-56,282,-55,45,26
-880,-116,310,-51,40,15
-850,-103,316,-56,30,-1
-842,-122,272,-61,30,-19
-909,-82,270,-40,40,-28
-973,-7,268,-43,42,-32
-1089,23,231,-59,56,-30
-1264,19,223,-50,66,-14
-1164,-45,299,-19,13,15
-937,-20,379,-45,8,3
-851,-65,357,-120,-2,-37
-866,-116,270,-185,0,-83
