xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-830,81,466,-4,2,-85
-779,107,457,25,6,-61
-746,125,465,47,16,-27
-755,124,492,53,30,7
-796,101,529,49,41,34
-850,72,557,43,44,53
-881,33,570,39,35,64
-898,-7,564,44,26,68
-904,-38,558,59,22,67
-918,-36,565,72,21,60
-938,-22,576,72,18,52
-937,-10,586,60,15,42
-929,3,589,35,12,33
-918,-1,582,3,8,24
-917,-26,566,-21,3,12
-914,-38,545,-24,-1,1
-905,-33,533,-16,-2,-6
-895,-3,522,-14,-3,-14
-880,17,514,-22,-1,-18
-880,33,521,-26,1,-19
-884,58,529,-37,1,-17
-851,92,504,-62,5,-13
-838,139,492,-114,26,-9
-813,234,469,-201,58,3
-1248,295,942,-325,-8,12
-1927,-10,1795,-436,-414,1
-1961,-345,1831,-178,-436,-21
-1958,258,332,81,-436,17
515,273,-1483,-220,-436,-135
1101,-724,-976,5,-62,-140
-381,123,1841,81,112,-17
64,-210,1389,8,-70,3
69,-90,950,23,-6,-17
-121,-178,1263,31,46,-17
-67,-132,1389,20,11,-29
8,-99,1229,10,16,-34
-81,-5,1307,-1,72,-29
-313,-67,1690,10,96,-33
-291,71,1759,36,67,-50
-307,75,1666,38,92,-41
-261,146,1551,34,24,-2
77,-32,1024,1,-4,0
176,-80,723,29,9,-25
186,0,704,31,-4,-44
184,33,627,14,-26,-35
176,64,632,3,7,-9
-94,-42,1144,37,74,-4
-408,90,1692,97,94,-25
-367,276,1493,59,73,40
-89,63,919,-28,90,94
263,-116,340,-59,224,68
-225,38,330,-61,436,34
-339,66,461,-71,436,55
-725,208,308,-120,436,45
-1176,314,114,-210,436,55
-1670,225,99,-298,436,71
-1961,-35,323,-261,436,72
-1961,32,507,-143,412,22
-1961,-405,1138,12,-64,21
-927,-389,101,245,-365,99
-1151,-574,523,26,-310,20
-1716,-501,613,-238,-393,-340
-1961,-1127,1079,-182,-436,-436
-1961,-855,916,137,-436,-436
-1587,-331,1295,26,-436,-436
-837,-827,1256,-86,-436,-436
-856,-603,1243,-60,-436,-436
-726,-104,1098,-7,-436,-436
-242,319,647,-87,-436,-436
159,271,235,-157,-436,-436
476,10,-9,-133,-436,-397
792,42,-113,-44,-374,-354
854,48,-83,-32,-281,-271
797,-69,-100,1,-237,-224
867,-6,-159,45,-191,-213
958,101,37,102,-71,-201
559,110,390,95,-15,-117
605,-22,198,120,41,-156
446,352,462,223,231,-163
330,419,1442,281,410,-78
453,291,1961,259,291,-19
1452,-86,1482,121,43,141
388,-650,687,6,-42,75
339,166,161,127,24,-221
672,935,642,66,113,-128
688,576,894,-38,77,86
