xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1109,-62,426,-281,-436,36
-907,-133,310,-285,-436,61
-696,-285,212,-260,-436,58
-522,-257,235,-207,-436,96
-482,-310,176,-195,-436,105
-442,-294,177,-163,-400,116
-455,-214,121,-157,-375,162
-369,-192,29,-202,-347,173
-388,-211,-5,-234,-308,175
-496,-103,-48,-275,-325,181
-465,-271,-220,-325,-362,186
-503,-374,-287,-271,-360,180
-723,-179,-319,-258,-384,197
-763,-251,-418,-282,-428,238
-816,-554,-525,-221,-412,270
-955,-738,-586,-171,-322,264
-1145,-1279,-728,-193,-311,248
-829,-1961,-1374,-117,-272,47
-675,-1543,-1590,-42,-90,-30
-797,-1381,-1311,-19,77,-36
-1063,-1601,-1053,9,78,-34
-980,-1826,-1272,15,56,-140
-878,-1573,-1442,49,150,-224
-1197,-1286,-1175,-11,267,-261
-1326,-1326,-919,-96,291,-278
-1212,-1315,-704,-52,349,-299
-1390,-929,-218,-55,345,-301
-942,-1151,-120,-151,298,-267
-969,-1338,-87,-93,281,-280
-629,-1034,-14,-83,260,-309
-669,-1038,37,-213,259,-268
-292,-1181,-17,-166,181,-221
-223,-916,-28,-223,165,-215
-259,-1007,-110,-254,111,-145
-474,-945,-51,-154,63,-77
-507,-766,123,-224,114,-2
-397,-1353,124,-217,291,16
-721,-1030,409,-25,436,-131
-675,-421,335,-52,436,-226
-1217,-323,172,-63,436,-307
-1961,145,-3,-76,436,-267
-1961,-87,-268,-88,436,-194
-1961,-270,269,188,436,-172
-1961,792,930,436,436,-106
-1961,1961,1149,436,436,-135
-1961,1901,1912,108,436,-244
-1961,1846,1961,-186,105,-302
-1917,950,1334,-186,-77,-200
-1635,554,1078,125,-29,-63
-1404,686,1062,112,-17,-65
-1317,546,1149,-45,7,-129
-1459,228,1173,-89,-87,-86
-1150,87,832,-128,-252,-59
-799,106,566,-207,-339,-45
-376,79,283,-241,-283,30
-2,-3,283,-252,-91,81
-91,147,420,-315,43,110
-282,29,408,-432,58,215
-530,-395,369,-422,35,337
-639,-590,357,-308,59,394
-933,-745,520,-187,147,436
-1079,-871,706,-134,156,436
-1060,-724,643,-157,193,335
-1181,-738,690,-133,259,335
-1230,-714,757,-125,263,250
-1296,-585,757,-127,286,183
-1427,-604,913,-90,301,164
-1442,-511,994,-51,216,103
-1319,-338,901,-54,134,67
-1286,-268,828,-98,46,62
-1145,-405,681,-120,-24,26
-1072,-352,594,-88,-42,-37
-1050,-179,511,-82,-69,-78
-994,-144,432,-64,-81,-97
-963,-35,389,-49,-88,-108
-893,0,336,-37,-84,-105
-894,51,331,-12,-54,-95
-901,50,337,-12,-49,-71
-895,-11,344,-7,-47,-60
-871,-36,343,18,-36,-57
-863,-9,362,50,-18,-49
-879,56,405,51,-5,-42
-884,66,424,25,-5,-27
-873,15,431,11,0,-16
-862,-22,441,17,5,-10
-867,-28,447,28,8,-4
