xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1388,-585,-54,15,-436,-349
-1014,-562,-83,-2,-436,-376
-516,-554,-265,48,-436,-384
-129,-569,-390,171,-436,-372
107,-327,-450,243,-436,-382
217,-198,-543,290,-433,-368
437,-32,-719,261,-334,-430
746,150,-778,303,-175,-424
845,454,-692,418,-22,-261
552,604,-356,351,1,-71
434,349,-278,120,-102,-44
554,112,-538,25,-199,-32
680,42,-634,68,-205,-16
676,105,-611,146,-205,-11
711,243,-636,163,-217,-26
749,263,-692,101,-224,-67
852,282,-731,71,-168,-120
596,399,-660,67,-150,-101
381,455,-682,34,-207,-39
309,369,-838,-35,-260,13
142,377,-898,-121,-257,40
149,265,-990,-190,-247,35
145,347,-1031,-147,-179,65
-16,557,-1018,-134,-145,112
-224,658,-1072,-167,-153,146
-206,725,-1272,-146,-203,191
-11,818,-1507,-117,-152,347
-133,593,-1583,-156,-34,436
-145,348,-1634,-183,38,436
8,198,-1679,-170,159,436
-143,183,-1542,-175,306,436
-309,-46,-1439,-208,429,436
-164,-639,-1342,-147,436,436
-362,-573,-1122,-11,436,436
-828,-220,-998,63,436,436
-1345,-321,-1071,92,436,436
-1961,-521,-1210,182,436,380
-1961,-254,-1469,414,436,263
-1961,399,-1311,436,436,299
-1961,1961,1018,436,436,208
-1961,987,1961,-249,333,-138
-1676,-811,1182,47,7,-145
-1479,660,1025,436,174,-100
-1549,1953,1394,118,121,-156
-1329,802,1166,-145,107,-130
-1340,217,1043,36,70,-16
-1139,368,942,184,30,1
-1072,437,892,130,-21,-11
-958,261,668,76,-85,-46
-843,225,443,40,-114,-65
-588,103,138,-51,-116,-112
-483,-34,-29,-108,23,-173
-582,48,14,-148,138,-223
-538,155,46,-116,304,-189
-1012,224,279,-5,436,-45
-1377,327,453,-4,417,39
-1399,232,264,-102,285,40
-1359,180,194,-181,277,31
-1335,98,166,-257,282,21
-1438,-7,178,-311,261,-7
-1481,204,454,-334,221,-28
-1771,689,973,-436,95,-159
-1003,-717,-395,-436,-32,-229
-695,-577,-232,-314,95,-37
-1063,-205,111,-64,131,95
-1113,-189,177,4,-12,160
-959,-298,27,41,-81,154
-875,-266,-76,69,-78,121
-828,-197,-85,36,-20,68
-887,-163,-3,-25,30,-3
-947,-137,77,-73,38,-85
-947,-59,87,-103,19,-141
-938,-40,60,-105,11,-157
-927,-70,33,-55,9,-147
-954,-44,70,33,12,-113
-1085,332,312,234,-58,14
-971,471,254,436,-151,194
-890,475,176,323,-122,99
-843,327,-15,209,-93,62
-744,371,-21,40,-10,12
-854,229,80,-188,70,-70
-887,48,81,-274,53,-102
-880,-74,35,-246,25,-99
-872,-85,-8,-161,3,-79
-860,-55,-6,-78,0,-48
-854,-29,4,-11,3,-19
