xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-1775,409,-189,-232,-436
-1961,-1350,424,-144,-184,-436
-1961,-928,153,-141,-189,-436
-1867,-434,117,-83,-151,-436
-1459,99,124,-81,-139,-436
-1021,409,88,-150,-115,-436
-610,458,145,-236,-51,-436
-359,542,246,-271,34,-436
-242,489,322,-335,126,-436
-364,420,468,-324,196,-436
-352,618,539,-289,235,-436
-482,662,599,-262,261,-430
-452,785,694,-213,305,-403
-551,1005,869,-192,357,-355
-704,1201,1619,-247,348,-362
-550,1961,1957,-71,158,-221
-329,1961,1961,-21,19,56
-523,1961,1844,-24,-153,294
-648,1442,1451,50,-250,402
-731,1424,1201,80,-272,436
-842,1283,962,30,-271,436
-828,1041,731,-5,-285,436
-628,613,340,72,-253,436
-487,777,199,68,-171,436
-489,255,-122,-23,-108,436
-382,-411,-270,60,-76,436
-287,-173,-287,91,-25,436
-517,-1298,-433,-35,13,436
-197,-1381,-542,290,101,436
-771,-1665,-221,102,179,422
-458,-1961,-427,137,264,235
-587,-1961,150,319,372,106
-598,-1961,532,201,373,-80
-643,-1907,878,177,414,-205
-938,-1898,1314,230,396,-324
-1135,-1323,1838,193,349,-436
-1134,-1098,1961,108,314,-436
-1205,-581,1961,72,268,-436
-1315,18,1961,0,151,-436
-968,328,1961,-79,-16,-436
-658,341,1739,-122,-7,-436
-674,309,1461,42,-44,-436
-335,975,1056,114,-71,-358
-153,823,906,31,14,-285
131,1961,1014,397,1,27
51,1650,1156,-192,51,7
-79,1081,1248,-219,47,129
-105,1784,1451,105,3,306
-502,1961,1739,114,-35,436
-971,1534,1894,79,-72,436
-1391,714,1961,238,-63,436
-1602,948,1949,241,61,436
-1961,-41,1961,130,79,436
-1961,268,1795,246,-31,436
-1961,-222,1745,-32,46,436
-1961,-1504,1362,-9,-120,436
-1311,-1961,910,121,-110,436
-710,-1961,644,173,-51,179
-608,-903,929,213,-54,-87
-11,-353,724,83,-70,-44
-48,-466,712,-24,32,-49
-208,-602,777,-80,80,-102
-332,-494,792,-77,124,-172
-481,-225,810,-134,163,-205
-570,-179,785,-196,233,-214
-711,-210,809,-145,278,-189
-562,-69,827,-72,276,-181
-348,204,873,-94,306,-166
-330,228,924,-162,333,-81
-289,140,972,-214,368,-21
-551,103,1176,-255,407,38
-803,-21,1251,-303,347,123
-1054,-254,1263,-273,245,212
-1100,-149,1061,-278,142,256
-1233,-274,770,-314,79,314
-1453,-757,723,-186,74,356
-1309,-588,753,-40,62,280
-1182,-191,683,-69,117,196
-1336,-334,815,-22,175,222
-1315,-425,836,36,164,203
-1238,-379,867,20,113,129
-1152,-243,845,-19,67,52
-1051,-123,678,-87,0,4
-977,-167,554,-122,-42,-17
-943,-199,457,-103,-52,-34
-948,-152,448,-62,-55,-49
