xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1106,-790,213,146,-214,-392
-974,-613,87,150,-164,-399
-817,-449,7,170,-102,-399
-677,-289,-40,186,-18,-397
-611,-114,-50,191,62,-384
-604,25,-12,176,114,-369
-568,178,15,131,169,-351
-571,314,77,34,242,-297
-666,89,195,18,298,-237
-804,136,246,122,347,-198
-921,400,402,161,383,-161
-1058,544,484,138,388,-99
-1105,686,552,37,428,-22
-1584,396,1027,-9,400,3
-1636,147,1306,-42,350,-23
-1766,1290,1961,12,25,152
-937,983,1961,-34,33,42
-967,1057,1961,-162,120,-33
-1537,1501,1961,-110,-46,99
-1632,1255,1961,-188,-357,194
-1550,791,1604,-180,-388,190
-1961,862,1896,-143,-383,229
-1961,525,1611,-155,-436,241
-1961,297,1567,-104,-436,255
-1961,-224,1663,-151,-436,224
-1874,-460,1257,-47,-436,138
-1528,-294,1069,71,-436,171
-1278,-515,960,43,-436,195
-971,-663,675,77,-436,144
-627,-759,566,125,-436,122
-417,-711,573,178,-390,113
-194,-594,485,158,-363,101
141,-587,339,160,-296,103
179,-310,507,109,-229,111
220,-622,461,44,-254,101
429,-738,301,190,-245,84
409,-365,365,196,-249,76
601,-466,232,143,-261,75
705,-429,134,165,-219,65
460,-204,283,146,-259,88
510,-237,18,91,-317,117
300,-570,21,83,-379,115
104,-491,-60,131,-436,122
386,-648,-1270,103,-436,147
629,-1134,-1953,108,-350,74
268,-959,-1815,51,-101,57
289,-1127,-1732,-27,-5,47
544,-1034,-1613,-64,120,-24
477,-782,-1136,-93,190,-37
592,-661,-912,-128,188,-18
613,-589,-756,-169,212,-23
444,-507,-441,-206,228,-24
371,-574,-274,-205,180,-16
587,-496,-357,-185,193,-27
485,-362,-349,-192,270,-36
177,-355,-165,-174,317,-23
298,-251,-61,-161,313,-16
354,-251,-159,-184,414,-29
89,-128,-40,-189,436,-18
-161,-179,228,-245,436,27
-304,-458,383,-251,436,10
-399,-626,383,-132,436,1
-731,-525,588,-3,436,-9
-1275,-363,1168,-40,436,-81
-1259,-456,1256,-163,436,-73
-1192,-730,1253,-144,436,-38
-1442,-752,1363,-96,436,-18
-1339,-976,1205,-82,392,-63
-1381,-608,1131,-1,414,-129
-1360,-270,1118,10,433,-128
-1639,-178,1405,-12,417,-115
-1677,-247,1414,-102,278,-98
-1277,-457,1407,-22,327,-148
-1394,114,1486,136,303,-106
-1423,257,1528,116,162,-22
-1307,100,1200,132,26,94
-1050,-207,908,249,34,30
-659,75,701,339,265,-122
-940,685,891,159,416,-141
-1132,416,1209,-67,243,-17
-992,291,1034,-120,5,88
-937,-219,633,-105,-52,137
-885,-145,505,-51,-15,152
-943,-182,461,-87,11,179
-969,-391,439,-130,33,186
-995,-465,521,-160,47,128
