xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-582,-383,139,-153,16,-153
-429,-564,8,-54,51,-140
-276,-387,82,56,83,-95
-161,-253,129,68,97,-76
5,-212,5,37,99,-67
-82,-222,-202,57,119,-41
-75,24,-405,18,175,-36
-544,-18,-505,-80,309,-3
-1049,-69,-572,-116,346,-13
-1702,-390,-488,-43,427,38
-1961,-654,-113,203,426,129
-1961,-7,1569,160,433,-53
-1961,518,1961,-48,-10,-260
-1829,697,1105,-46,-249,-109
-1283,316,330,-126,-349,2
-760,-288,-754,-123,-408,111
-118,-778,-1764,-175,-290,122
209,-1358,-1961,-150,-132,55
328,-1212,-1961,62,26,69
-107,-779,-1658,168,224,64
-604,-435,-1179,236,297,56
-1077,-80,-659,295,352,70
-1961,289,749,128,408,13
-1961,353,1368,-2,145,-126
-1961,881,1427,46,9,-51
-1857,885,1342,-66,-120,16
-1523,332,639,-173,-239,39
-1187,-212,-153,-186,-295,55
-854,-468,-735,-187,-284,25
-334,-767,-1191,-178,-235,24
-45,-927,-1296,0,-141,87
139,-972,-1436,-71,-55,-9
124,-997,-1922,-26,107,-86
-400,-641,-1401,137,281,-11
-883,-546,-968,204,311,-22
-938,-222,-981,319,310,15
-1532,18,-312,379,436,122
-1961,321,1492,134,320,-1
-1961,17,866,88,-47,-144
-1614,597,798,136,-35,-40
-1599,536,1021,0,-165,-15
-1238,501,473,-94,-334,11
-1218,110,-145,-105,-405,116
-1182,-68,-366,2,-400,264
-1227,-64,-332,-26,-368,380
-1244,-267,-364,-96,-351,374
-1136,-404,-287,-99,-311,283
-1028,-229,-116,-116,-242,161
-895,-70,-38,-203,-202,69
-731,-91,-23,-258,-122,22
-685,-60,59,-258,-23,21
-663,-90,150,-190,42,83
-714,-143,255,-102,128,106
-794,-139,432,-61,159,100
-844,-239,541,-26,154,38
-800,-64,637,-40,154,-15
-809,-109,614,-58,159,-4
-859,-183,552,0,158,32
-1011,-202,562,81,142,44
-947,-145,530,144,101,26
-991,22,570,162,65,0
-984,121,536,128,20,-5
-930,97,463,108,-15,-6
-862,126,396,89,-11,-2
-955,129,373,49,-33,7
-833,68,280,0,-58,-7
-793,5,232,-29,-33,-21
-855,-19,238,-23,2,-33
-927,-4,264,-9,19,-38
-1009,-10,268,31,19,-25
-1020,2,280,77,-22,-23
-901,66,275,149,-49,-14
-860,206,298,205,-44,-3
-838,330,359,172,-9,18
-865,255,360,95,19,43
-907,139,352,27,31,41
-944,30,324,-8,23,6
-900,68,290,-8,14,-15
-922,133,268,-10,2,-6
-935,117,257,-34,4,2
-974,34,262,-53,15,7
-979,-32,296,-32,7,2
-944,-28,334,9,3,-7
-934,38,344,46,-10,-8
-879,100,322,57,-11,-9
-913,170,355,37,10,-3
