xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1258,-978,107,234,-236,-420
-1129,-503,16,281,-218,-414
-871,-144,-4,261,-178,-387
-779,-9,42,187,-103,-365
-712,-86,122,182,-24,-351
-688,36,206,195,40,-340
-677,147,301,162,86,-341
-637,318,383,118,121,-324
-596,489,454,54,153,-294
-614,493,426,17,187,-239
-620,570,448,23,250,-180
-799,596,619,28,316,-96
-944,649,878,48,335,-42
-1186,861,1281,-89,294,-39
-1172,406,1312,-171,195,28
-1190,707,1768,-33,-11,91
-287,351,1258,-112,97,61
-685,270,1712,-62,222,-9
-779,495,1887,-47,167,-5
-801,706,1870,-25,104,43
-1156,1174,1961,-150,-15,124
-1401,647,1961,-237,-136,145
-1779,499,1877,-175,-272,172
-1835,537,1635,-93,-373,189
-1926,428,1526,-104,-399,195
-1961,230,1500,-61,-436,194
-1929,110,1443,-40,-436,239
-1796,-279,1351,-87,-436,233
-1481,-670,1251,44,-436,209
-1099,-512,1163,106,-436,185
-838,-504,1188,54,-425,186
-707,-911,1110,154,-419,184
-417,-690,943,258,-405,182
-294,-535,853,149,-360,191
-213,-1073,620,189,-354,171
48,-815,460,367,-323,158
223,-347,327,283,-279,184
499,-418,285,136,-160,183
332,-407,453,111,-98,222
238,-627,606,41,-143,236
349,-954,444,68,-196,191
357,-783,304,160,-216,142
281,-482,183,152,-269,140
433,-578,-221,114,-300,141
621,-545,-301,166,-221,131
548,-292,-281,138,-258,160
974,-662,-755,96,-245,178
646,-484,-579,91,-176,203
513,-699,-910,-33,-289,198
749,-1315,-1403,55,-187,155
412,-1013,-1133,94,-86,107
563,-1383,-1453,-29,-74,57
549,-1656,-1423,-7,55,8
515,-1487,-1306,-48,134,-88
348,-1306,-991,-101,187,-133
421,-1270,-832,-151,236,-162
385,-1119,-571,-185,307,-183
153,-1007,-288,-219,348,-184
169,-1023,-76,-247,382,-220
136,-897,106,-232,436,-243
-98,-664,285,-186,436,-232
-96,-489,359,-112,436,-214
-90,-248,380,-92,436,-221
-279,-179,505,-136,436,-232
-539,-221,665,-167,436,-238
-673,-231,766,-203,436,-198
-839,-381,858,-168,436,-163
-1055,-379,974,-85,436,-167
-1084,-91,1020,-43,436,-153
-1241,-13,1059,-64,436,-116
-1309,-255,1110,-38,436,-105
-1378,48,1183,13,436,-92
-1552,36,1191,-101,418,-59
-1434,-264,1189,-65,418,-86
-1556,301,1246,-17,410,-68
-1505,233,1176,-117,330,-20
-1386,-8,1165,-50,315,-20
-1377,654,1296,-17,314,22
-1402,311,1208,-152,194,94
-1225,-198,1023,-50,152,96
-1242,55,987,80,181,70
-1370,240,954,39,158,76
-1327,48,895,18,156,81
-1268,64,1146,10,156,61
-1077,0,1224,-51,30,44
-828,-152,868,-85,-74,16
