xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-926,-48,381,0,2,-7
-937,55,433,11,20,-24
-740,378,391,-42,37,-74
-582,498,394,-130,157,-77
-1077,62,1179,-19,231,15
-1258,469,1449,-109,104,-12
-1460,257,1262,-299,35,38
-1331,-505,901,-415,-27,16
-1199,-612,562,-388,-37,-98
-1074,-372,234,-361,-41,-149
-808,-335,-137,-301,-25,-158
-634,-209,-270,-180,-3,-126
-495,-42,-302,-74,-13,-90
-343,82,-341,41,-66,-45
5,203,-489,145,-77,23
180,354,-542,143,2,73
80,149,-440,84,105,105
-123,-133,-506,177,78,116
50,361,-1134,85,141,99
-615,-411,-1326,-42,307,106
-1091,-158,-1318,61,324,77
-1464,-150,-1416,83,384,85
-1961,141,-442,166,436,51
-1961,519,526,34,300,1
-1961,171,328,-43,149,-60
-1961,511,667,-55,163,-58
-1961,99,1143,-10,58,3
-1961,412,1326,25,-35,37
-1961,214,1140,-105,-168,15
-1932,-113,350,-167,-285,-11
-1668,-201,-351,-111,-328,-5
-1425,-251,-806,-99,-303,-13
-1161,-347,-1075,-23,-268,-14
-904,-117,-1078,10,-230,-12
-620,-210,-1141,49,-180,1
-509,-121,-985,101,-163,18
-69,-82,-1108,91,-147,9
75,-143,-1060,45,-47,-22
114,-130,-1002,56,21,-37
167,37,-1086,-5,78,-63
135,16,-1464,-5,160,-55
-272,77,-1465,-33,287,-41
-706,-90,-1489,-23,341,-12
-1246,-191,-1374,4,412,-11
-1895,-523,-754,-70,436,-97
-1961,-604,-119,2,379,-97
-1961,-233,796,-21,355,-130
-1961,-180,1329,5,200,-110
-1961,628,1961,168,151,79
-1961,323,1961,-29,-217,52
-1961,110,698,-103,-399,31
-1754,-361,-707,-106,-436,50
-1443,-540,-1225,-11,-405,82
-1050,-611,-1456,15,-355,45
-721,-399,-1384,32,-292,28
-358,-275,-1278,45,-244,36
-16,-229,-1256,54,-193,35
430,-114,-1272,41,-123,35
539,-212,-1375,18,-16,16
531,48,-1394,-14,99,-22
194,-2,-1437,-88,186,-26
-206,-10,-1489,8,250,38
-858,-205,-1441,-76,323,24
-1605,-444,-1203,-80,329,-54
-1380,223,-1381,-177,336,-55
-1961,-554,-954,-7,327,32
-1961,-328,-101,-11,327,3
-1961,-585,1175,144,259,28
-1961,-109,1851,87,43,-64
-1961,139,1732,60,-155,-58
-1961,203,663,-56,-298,-88
-1709,7,-173,-59,-358,-69
-1457,40,-516,-23,-409,-35
-1152,-56,-910,-2,-422,-23
-874,-41,-963,65,-374,8
-743,-7,-848,40,-332,11
-735,-115,-675,55,-349,17
-593,-224,-623,135,-358,48
-316,-189,-625,177,-293,61
-303,-109,-411,64,-154,36
-287,-176,-276,-42,-57,-6
-383,-160,-86,-114,12,-35
-458,-162,32,-160,25,-38
-459,-243,64,-143,27,-15
-508,-247,143,-74,64,22
-667,-348,309,-3,108,59
