xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-722,-416,-1071,151,387,-64
-922,-151,-1098,328,361,-135
-763,223,-1264,67,340,-243
-653,316,-1276,-366,436,-282
-762,-24,-1385,-436,436,-207
-778,-166,-1305,-233,420,-19
-724,-145,-1006,161,409,114
-740,149,-874,379,375,119
-693,300,-632,275,318,58
-426,328,-543,-33,312,-12
-317,114,-426,-267,398,-1
-494,-29,0,-307,405,14
-1475,-279,1185,-435,-209,-73
-262,-103,915,-290,-147,-16
85,-634,28,-123,-234,-62
171,-115,-184,129,-147,-18
116,-148,-597,266,-78,102
61,-40,-1748,431,-255,-7
374,448,-1796,116,-326,3
1003,269,-1961,-301,-109,1
500,-178,-1832,-363,250,-3
134,-265,-1165,-66,303,67
16,-165,-535,24,292,63
-8,-47,-78,16,266,53
-263,-185,131,-233,-153,-66
-100,-124,529,-163,-91,-36
22,-375,-317,-34,-131,-51
166,-259,-839,378,-212,-10
299,130,-1834,436,-215,29
358,502,-1961,208,-155,34
781,303,-1961,-369,-64,-17
570,-293,-1897,-395,189,-34
209,-261,-1110,-61,223,45
141,-219,-681,131,206,69
90,-26,-370,163,226,35
-235,-51,232,-152,7,-29
87,-53,144,-248,8,15
-257,-471,81,-194,-21,-63
-208,-330,-272,95,-150,-68
-150,-268,-451,392,-239,-25
-178,14,-801,436,-299,29
-102,313,-1142,363,-300,97
-109,270,-830,-125,-322,71
-117,-188,-985,-405,-210,14
-268,-421,-939,-215,-202,-31
-312,-343,-781,-4,-221,24
-479,-350,-843,206,-250,66
-498,-204,-876,233,-316,81
-506,-198,-786,147,-312,86
-544,-236,-735,123,-296,98
-537,-259,-596,125,-276,120
-620,-280,-423,129,-254,126
-698,-242,-407,144,-249,130
-689,-173,-379,135,-219,170
-751,-162,-309,86,-165,189
-797,-140,-277,49,-120,190
-850,-82,-260,19,-60,201
-968,-66,-222,-23,-13,208
-1057,-68,-206,-71,7,188
-1108,-74,-184,-112,7,162
-1099,-112,-189,-126,-9,140
-1067,-166,-189,-89,-18,122
-1029,-174,-174,-26,-22,103
-984,-127,-155,18,-19,74
-940,-106,-130,36,-10,43
-924,-75,-102,70,14,10
-929,-12,-67,95,28,-12
-929,58,-20,84,34,-37
-924,99,-9,48,30,-56
-908,133,-4,3,21,-66
-880,103,-23,-29,9,-59
-865,72,-46,-8,2,-50
-852,94,-53,33,-3,-38
-847,138,-56,56,-6,-21
-848,161,-55,48,-7,-8
-840,166,-60,18,-2,-6
-852,139,-57,-16,3,-7
-851,107,-62,-19,4,-8
-863,99,-59,6,2,-1
-858,131,-45,16,-1,5
-840,141,-43,-2,0,6
-853,130,-38,-22,5,9
-870,100,-36,-33,4,8
-874,88,-40,-34,3,6
-880,103,-43,-43,2,1
-858,75,-64,-65,3,0
