xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1342,-1105,-1300,-54,401,-436
-962,-1486,-1385,-133,436,-436
-1122,-1570,-1447,147,436,-436
-862,-1229,-1215,161,436,-436
-645,-924,-758,89,436,-436
-546,-1045,-495,98,436,-436
-230,-660,-145,223,362,-436
-316,-491,263,255,284,-436
-234,-103,267,321,121,-436
-73,138,276,436,-6,-277
68,91,136,436,-80,-150
546,184,-458,436,-52,-122
470,518,-285,436,-169,-205
616,981,-402,-65,-163,36
550,357,18,-322,23,-80
546,224,-103,-211,74,-22
499,158,21,-42,25,-50
674,395,-113,114,-44,-23
916,722,-317,-34,-13,37
881,426,-282,-302,87,29
948,265,-482,-356,104,39
1038,213,-574,-291,153,66
1026,106,-508,-264,248,51
822,26,-383,-141,401,21
594,70,-238,-103,436,-11
418,9,-129,-208,436,-42
187,-85,37,-325,436,-72
-427,-348,1469,-313,436,-50
-323,-138,963,-126,436,-69
-497,99,1284,-46,436,-66
-2,-92,1555,-186,421,-27
-622,-121,1961,-20,379,-53
-814,125,1961,87,185,-43
-487,663,1961,80,-54,-27
-233,770,1675,76,-158,30
67,744,1132,239,-166,136
186,933,874,269,-39,204
40,1096,963,168,85,222
-90,1092,987,176,135,309
-190,1059,1014,182,177,383
-236,1125,915,148,217,377
-467,907,979,57,230,436
-468,765,886,84,190,435
-334,661,843,130,229,436
-466,774,940,88,275,436
-454,683,866,28,248,436
-474,597,891,-62,263,436
-640,441,1087,-412,313,410
-630,-289,1436,-436,170,326
-437,-113,1458,-436,83,287
-321,-390,343,-436,12,247
159,-1961,-33,-436,73,26
19,-1320,555,185,-42,-7
151,-721,766,285,-92,0
303,-397,785,186,-52,-31
319,-227,840,10,24,-50
224,-141,818,-188,57,-62
172,-114,681,-348,63,-80
140,34,497,-436,59,-107
135,175,174,-436,59,-36
109,-243,-458,-436,116,38
17,-145,-28,-436,167,55
-119,-27,-384,-436,206,191
-746,-843,-337,-436,203,180
-789,-422,-140,-297,-67,178
-753,-564,-476,-257,-140,270
-848,-441,-568,-123,-183,335
-1199,-740,-630,-136,-152,421
-1403,-749,-858,-35,-207,365
-1427,-856,-686,-136,-236,436
-1568,-1031,-900,-85,-296,366
-1350,-1061,-960,-60,-295,350
-1172,-980,-867,-24,-190,305
-1145,-845,-557,-53,-109,285
-1217,-880,-406,-66,-73,215
-1089,-817,-396,-52,-74,124
-921,-647,-327,-5,-40,56
-838,-508,-252,70,-17,58
-817,-366,-131,97,30,48
-912,-311,-106,53,53,28
-918,-271,-136,32,14,-14
-862,-208,-161,-4,-6,-43
-857,-220,-157,5,-3,-59
-821,-170,-140,81,7,-48
-810,-109,-130,143,28,-26
-862,-66,-115,156,30,-14
