xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1165,276,739,-201,-394,161
-1094,253,754,-135,-361,145
-1276,470,1057,-140,-348,108
-872,269,1147,-108,-385,135
-597,378,1022,-136,-418,168
-178,188,597,-165,-295,160
-49,115,790,-119,-278,159
155,-63,424,-90,-190,111
-121,-60,573,-65,-82,52
-171,38,708,-38,-34,14
-367,125,888,-31,-32,19
-401,111,774,-42,25,26
-371,76,731,-41,128,24
-515,47,788,-52,197,11
-371,-84,703,-24,236,-9
-373,-68,628,35,346,-66
-951,67,921,108,362,-90
-680,135,916,136,350,-78
-792,55,489,106,436,-105
-1641,94,469,157,436,-124
-1915,73,1112,283,436,-73
-1142,230,947,392,413,-92
-1908,1072,1961,114,186,11
-1836,313,1961,102,-436,31
-1961,-170,1234,-87,-436,-14
-1961,-204,1159,-436,-436,-180
-1682,-1030,1412,-436,-436,-434
-1501,-860,1633,-300,-436,-436
-788,-477,1536,-289,-436,-436
-719,-327,1359,-323,-436,-436
-846,-138,1157,-267,-436,-436
-577,128,632,-239,-436,-436
-122,136,19,-224,-436,-436
329,158,-428,-145,-436,-417
606,355,-546,-103,-376,-256
658,330,-630,-148,-249,-165
744,169,-620,-86,-106,-97
468,42,-456,31,19,-64
603,54,-415,158,172,-58
39,312,162,264,295,-19
-143,380,617,250,372,-22
-204,575,864,408,436,0
922,711,1961,289,436,91
-327,-404,1961,-385,-191,375
1404,-1155,-566,-54,-197,26
1007,-77,545,67,251,-65
554,-32,1781,-34,55,0
1157,-304,787,-37,-73,30
1001,-443,750,-15,48,-22
778,-200,1136,23,-10,-74
930,10,687,4,-63,-43
934,-72,601,-17,14,8
841,-186,893,-14,34,27
814,-221,909,-19,-12,19
894,-230,710,10,-4,-16
1048,20,804,29,82,15
987,7,912,-20,160,93
696,-302,737,-80,255,102
603,-158,777,14,436,31
-538,91,1313,-83,436,90
-803,-332,1253,-138,300,-73
-545,-236,947,-154,64,-242
130,-223,557,-64,5,-260
407,45,580,62,40,-189
510,279,475,-30,95,-96
714,128,292,-117,247,14
633,36,357,-36,432,123
-56,305,819,-58,436,234
-285,-169,1179,-87,436,300
-649,-90,1280,-47,436,323
-1070,-334,1374,-158,320,269
-1047,-684,1249,-24,220,328
-694,-336,948,77,243,301
-973,94,721,-1,366,309
-1360,150,510,-111,436,365
-1959,95,388,-174,436,417
-1961,-421,705,-192,436,401
-1961,-1068,835,-67,436,409
-1751,-1406,1086,184,176,67
-1332,-218,652,193,2,-281
-1341,574,516,28,-107,-287
-638,651,404,-70,-99,-106
-778,331,240,49,-27,40
-967,197,227,223,-15,66
-905,379,228,220,-27,61
-951,362,249,-5,-9,37
