xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-869,-644,-786,141,119,-165
-942,-394,-697,268,210,-184
-912,-167,-564,255,233,-192
-687,12,-646,75,275,-288
-513,177,-775,-337,407,-372
-535,-14,-1096,-436,436,-349
-630,-319,-1243,-436,436,-249
-473,-332,-1346,-233,400,-58
-665,-195,-1097,218,414,89
-623,115,-921,436,285,100
-453,324,-820,345,237,15
-253,313,-560,-56,298,-70
-204,138,-371,-272,379,-57
-186,38,-162,-303,383,-22
-415,-8,-408,-436,41,-118
-106,-217,381,-436,-153,55
-159,-693,258,-157,-186,-139
-39,-289,-177,124,-274,-24
-37,-168,-611,384,-236,18
-191,149,-1531,436,-436,39
447,367,-1961,67,-316,32
664,76,-1961,-397,-66,-23
493,-369,-1961,-288,157,-10
145,-322,-1439,-40,264,54
101,-267,-1002,146,222,56
153,-23,-626,197,246,34
70,66,-310,138,310,28
-99,-26,27,106,356,45
-362,185,200,14,117,51
-363,-211,242,73,-164,53
-26,188,-77,-12,-278,-86
16,131,-365,-183,-286,-20
116,52,-1320,-252,-382,-48
298,-17,-1850,-207,-239,-77
596,-134,-1961,-82,-190,-42
743,-72,-1961,36,46,26
475,-31,-1782,-19,294,20
16,-101,-1155,-50,323,37
7,-131,-725,54,247,38
66,-36,-443,133,231,51
-470,-222,1224,217,211,70
-66,122,186,219,170,45
-142,40,103,-26,-6,32
-142,-6,234,-118,-136,-35
-100,-28,-49,-137,-205,-68
-130,11,-467,-144,-251,-80
-94,-70,-804,-98,-251,-66
-194,-125,-534,-8,-224,-26
-392,-204,-608,56,-253,-9
-539,-214,-780,216,-379,23
-562,-138,-849,334,-436,106
-641,-185,-952,357,-436,187
-639,-218,-1048,289,-436,259
-488,-326,-926,313,-436,307
-564,-184,-734,321,-250,368
-1038,-252,-285,224,-193,377
-1001,-81,-379,149,-149,327
-1047,-118,-351,26,-86,334
-1205,-114,-283,-72,-34,302
-1237,-161,-271,-135,-25,252
-1214,-163,-263,-178,-9,196
-1196,-211,-256,-194,-18,145
-1099,-273,-267,-162,-27,95
-1017,-289,-255,-94,-22,49
-929,-249,-229,-22,-7,13
-920,-176,-162,49,9,-24
-936,-53,-104,108,18,-58
-914,52,-69,130,8,-83
-861,168,-52,107,1,-95
-832,218,-44,41,5,-73
-800,200,-66,-16,15,-59
-845,138,-65,-30,33,-34
-867,94,-54,-15,29,-31
-905,70,-24,6,30,-30
-963,88,39,38,4,-31
-901,124,20,58,-19,-34
-878,169,36,65,-17,-22
-864,199,46,68,-14,-6
-874,215,55,33,-2,-3
-888,180,42,-32,1,-9
-880,108,8,-73,7,-19
-891,54,-17,-88,8,-22
-886,11,-43,-57,0,-17
-871,28,-57,-5,-9,-5
-863,79,-53,2,-12,0
-846,87,-61,-22,-11,0
