xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-1205,-996,386,209,-436
-1938,-1054,-882,279,225,-436
-1754,-1292,-863,231,242,-436
-1637,-1055,-730,379,252,-436
-1405,-770,-539,436,189,-436
-1136,-499,-330,436,117,-436
-859,-259,-92,436,20,-436
-641,-95,75,356,-36,-436
-509,-41,106,215,-52,-436
-409,-82,104,147,-88,-436
-320,-2,65,102,-42,-436
-498,-80,23,118,45,-436
-758,161,121,347,74,-436
-985,353,56,389,32,-436
-1214,492,18,379,-71,-436
-1307,818,30,436,-124,-436
-1413,1266,-223,436,-170,-436
-1454,1813,-455,436,-299,-236
-1209,1774,-910,317,-436,-91
-652,1591,-1082,-17,-316,-1
-302,1342,-1009,106,-137,78
28,1713,-1342,1,217,104
-739,1668,-967,-249,436,117
-1168,1559,-578,-301,328,388
-943,1304,-666,-436,319,436
-1142,1045,-473,-436,258,436
-952,840,-602,-436,124,436
-788,589,-813,-436,69,436
-676,422,-779,-436,-66,436
-6,436,-1669,-436,-107,436
89,-266,-1682,-436,-14,436
419,-1049,-1501,-436,-135,436
773,-904,-1507,-436,98,436
461,-1019,-1537,-432,430,436
304,-1227,-1799,-436,436,406
-223,-1549,-1815,-436,436,424
-1003,-1961,-1512,-428,436,353
-942,-1842,-1220,-237,436,329
-1071,-1704,-1063,-121,436,251
-1227,-1514,-927,-27,436,266
-1579,-1514,-607,131,436,263
-1857,-1213,-24,319,436,224
-1846,-695,443,424,406,202
-1961,-156,932,436,395,101
-1961,685,1301,-109,-128,-21
-1326,-26,444,-436,-214,-1
-1815,-645,369,-287,-321,-35
-1770,67,272,-414,-436,-39
-1961,-468,-164,-436,-436,-62
-1956,-316,-550,-417,-436,-107
-1941,-262,-756,-436,-436,-123
-1799,-352,-944,-433,-436,-165
-1666,-436,-910,-309,-436,-162
-1637,-133,-1094,-240,-436,-212
-1456,-147,-1342,-241,-436,-247
-1433,381,-1198,123,-436,5
-1674,129,-1348,-135,-436,137
-858,127,-1318,-350,-436,53
-418,-178,-1342,-436,-433,130
80,-443,-1541,-436,-250,30
11,-634,-1147,-436,98,-65
-520,-1304,-272,-436,436,129
-1185,-1136,-275,401,352,62
-816,-83,-363,436,263,69
-946,-137,41,436,166,57
-605,177,128,148,-57,-45
-340,-81,129,-185,-60,-22
-319,-461,93,-232,-58,-38
-277,-458,174,-35,-132,59
-156,-347,90,-51,-154,102
-255,-512,102,-92,-128,169
-403,-433,102,-24,-137,260
-664,-514,0,-166,-102,326
-1226,-799,-49,-199,-104,323
-1316,-729,-254,-230,-300,263
-1107,-933,-619,-253,-306,266
-1023,-958,-582,-55,-222,281
-1114,-603,-497,-19,-112,281
-1125,-459,-446,-77,-60,268
-1083,-352,-507,-137,6,261
-1238,-404,-488,-225,67,248
-1242,-532,-440,-206,56,193
-1192,-478,-352,-87,62,163
-1184,-396,-286,-37,45,116
-1088,-368,-259,15,-8,64
-941,-284,-255,77,-13,12
