xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-804,2,206,-64,-4,-34
-795,93,214,-58,-10,-31
-789,120,176,-87,-13,-21
-816,95,150,-96,-2,-9
-834,39,129,-107,4,0
-854,-59,131,-89,18,6
-897,-73,184,-39,21,11
-898,-80,211,-9,16,15
-927,-45,223,9,17,14
-991,-40,217,1,10,10
-1029,-54,194,-1,10,2
-1043,-63,171,-17,5,-12
-1088,-75,105,-15,23,-28
-1233,-69,146,26,22,-18
-1044,-50,186,80,-17,-1
-871,-51,258,82,-24,-2
-744,-106,215,83,-32,-17
-857,-41,195,110,-12,-27
-1043,109,161,140,-23,-18
-1098,205,128,100,-61,-1
-940,73,28,72,-75,11
-893,64,88,15,-62,-4
-792,-48,50,34,-54,-12
-780,23,63,54,-32,-18
-787,77,71,52,-32,-11
-772,102,55,53,-23,3
-761,92,64,40,-7,20
-777,41,86,35,12,27
-832,14,127,33,22,32
-895,16,143,38,24,33
-961,44,139,28,21,31
-1033,82,142,9,22,23
-995,148,90,-52,9,7
-976,27,10,-73,32,3
-977,78,42,-31,44,10
-1108,120,50,-27,75,23
-1245,68,169,-11,43,35
-823,-5,167,6,-6,31
-663,-3,210,37,44,17
-799,138,289,38,45,9
-911,198,242,9,20,18
-983,169,143,-14,-8,36
-986,72,82,-25,-6,43
-900,-20,101,-33,3,32
-842,-116,152,-19,20,9
-830,-57,201,44,18,1
-838,89,219,70,12,6
-875,123,226,44,10,21
-871,28,230,41,2,29
-855,-10,230,41,1,21
-864,-6,234,35,-3,11
-869,-2,232,34,-9,1
-871,22,229,20,-14,-6
-907,34,221,5,-14,-12
-944,33,197,-11,-21,-16
-961,8,155,-26,-22,-22
-970,-19,125,-25,-16,-34
-1014,40,137,-40,-13,-52
-1040,13,67,-31,-3,-59
-1265,149,89,2,9,-48
-1151,113,93,11,-59,-24
-856,138,122,-11,-60,-35
-712,88,92,-45,-56,-53
-756,75,13,-14,-23,-57
-957,170,36,31,-17,-38
-972,146,0,50,-31,-4
-1015,105,59,90,-20,15
-941,143,150,26,-29,-2
-883,112,178,-19,-18,-21
-878,21,144,-33,-13,-24
-902,81,158,2,-21,-6
-864,95,151,5,-21,10
-850,122,167,-21,-13,12
-853,67,147,-47,-7,15
-875,32,146,-41,0,22
-887,76,161,-48,4,21
-877,63,156,-78,6,21
-941,18,147,-76,16,23
-1024,57,194,-71,4,25
-1052,128,120,-97,7,17
-1289,286,180,-133,0,18
-936,212,48,-235,-69,29
-876,-13,-34,-240,3,24
-938,-48,64,-168,7,27
-811,-56,198,-102,21,21
-692,71,313,-70,22,5
