xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-984,-429,-306,0,323,-349
-1149,-629,-134,-59,408,-328
-1094,-805,-36,-1,360,-284
-908,-435,-74,106,339,-219
-799,-660,-76,27,331,-202
-912,-631,16,-13,321,-192
-736,-1083,-123,51,257,-156
-724,-958,-246,97,218,-148
-611,-1312,-448,67,200,-156
-469,-1387,-592,124,208,-189
-450,-1327,-516,125,205,-207
-229,-1116,-276,241,222,-200
-236,-657,129,253,156,-138
48,-681,-14,222,55,-124
118,-548,-75,251,71,-71
256,-712,-153,280,23,-15
142,-460,144,263,17,21
252,-700,138,152,-7,0
135,-980,359,270,16,51
72,-788,676,255,-6,27
109,-935,632,121,-36,-21
146,-742,543,211,-34,-6
267,-697,277,104,-31,-43
168,-387,497,178,38,-44
137,195,398,29,-29,-75
93,363,484,115,66,-36
0,1077,492,-40,-32,-15
172,501,333,-24,84,76
-231,310,1171,-61,63,125
-53,-453,854,-218,-14,69
-112,-746,841,-135,-36,78
55,-614,551,-182,-73,29
253,-984,142,-295,-46,-16
172,-1022,341,-154,-3,0
288,-680,209,-251,-48,-20
328,-1082,22,-223,-8,-14
222,-740,130,-184,-10,14
195,-726,-25,-294,-29,3
117,-969,-155,-323,-24,4
57,-842,-43,-248,-28,46
28,-692,-166,-414,-83,1
-82,-1232,-333,-308,-118,84
-97,-914,-334,-321,-120,118
-55,-1861,-707,-300,-155,99
-274,-1864,-466,-107,-88,194
-133,-1961,-820,-176,-74,42
-248,-1961,-434,-36,2,0
-400,-1410,55,104,-44,27
-423,-1021,175,122,-126,27
-463,-832,48,217,-220,72
-466,-534,62,266,-307,124
-498,-362,20,270,-397,197
-560,-404,-178,298,-436,271
-554,-333,-251,334,-436,349
-543,-163,-227,284,-412,404
-706,-229,-125,149,-313,415
-801,-262,-77,70,-188,421
-893,-253,44,-46,-40,377
-1062,-331,215,-158,101,319
-1168,-482,363,-191,183,256
-1298,-526,560,-170,196,182
-1264,-446,636,-131,166,144
-1226,-391,664,-100,125,148
-1165,-427,637,-69,76,153
-1052,-417,583,-39,48,126
-992,-315,548,-44,42,90
-965,-279,509,-72,39,63
-964,-296,492,-83,38,37
-965,-260,499,-76,30,14
-970,-228,484,-74,9,-1
-961,-218,444,-68,-7,-16
-940,-193,398,-60,-17,-32
-926,-170,376,-44,-14,-47
-939,-83,398,-32,-9,-57
-921,-35,392,-27,-6,-52
-904,-42,396,-16,-7,-41
-898,-28,405,0,-11,-33
-879,-6,384,4,-10,-25
-883,-2,381,3,-4,-18
-886,8,391,0,-2,-12
-874,11,376,-6,-4,-3
-871,12,373,-14,0,3
-885,7,364,-30,-1,10
-888,-39,339,-34,0,16
-885,-61,332,-20,7,20
-884,-58,345,-5,12,24
