xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1599,-895,-554,236,84,-436
-1218,-883,-707,279,41,-436
-956,-651,-577,373,106,-415
-794,-644,-250,306,82,-389
-557,-738,-225,332,-20,-363
-257,-373,-185,335,-70,-314
-117,-104,-53,194,-110,-320
221,-121,-63,170,-102,-224
228,-125,63,229,-14,-71
-5,-247,289,123,-48,-89
316,-242,280,93,-79,-132
272,-55,324,142,-50,-26
397,-239,382,90,-24,-4
425,-262,474,73,64,-16
294,-256,708,62,106,4
284,-289,810,20,49,-29
425,-171,680,9,16,-12
502,-154,604,-5,52,32
513,-246,635,13,109,88
361,-115,811,-9,128,105
222,-128,723,-42,43,136
319,-107,302,-24,-6,183
266,13,89,-97,94,208
-63,-268,116,-180,218,269
-390,-650,294,-185,197,249
-342,-762,180,-164,156,226
-486,-786,331,-161,225,235
-688,-895,368,-261,156,166
-657,-1038,330,-173,97,189
-466,-579,303,-285,27,200
-686,-1337,18,-293,23,240
-1256,-1231,135,-11,-26,315
-865,-971,-3,-31,-76,268
-1017,-465,166,70,12,336
-1302,-42,286,-192,5,236
-1357,-433,72,-287,-17,246
-1530,-313,206,-76,-31,354
-1613,-49,256,-132,-46,342
-1521,-192,138,-189,-51,299
-1372,-76,34,-204,-24,238
-1306,-34,16,-271,41,196
-1333,-103,92,-288,45,186
-1226,-187,29,-271,-10,165
-1083,-229,-84,-263,-30,105
-995,-256,-144,-211,-45,89
-964,-314,-102,-72,-9,115
-968,-79,72,-37,0,72
-872,57,86,-106,-6,22
-839,104,48,-184,6,-4
-817,-74,-38,-158,30,4
-869,-67,57,-78,64,-7
-920,34,128,-35,60,-14
-918,119,159,-13,57,-13
-895,198,182,-39,63,-33
-888,181,173,-61,74,-43
-940,148,230,-20,75,-31
-946,241,248,-3,62,-33
-926,283,224,-41,61,-39
-940,231,209,-92,73,-59
-943,239,193,-99,64,-56
-922,179,177,-68,47,-34
-925,166,178,-38,21,-28
-933,194,145,-15,-7,-18
-877,194,92,4,-24,-5
-867,186,62,15,-25,3
-867,218,64,7,-16,10
-855,182,47,-8,-12,12
-880,122,54,6,-11,17
-864,167,52,19,-9,21
-885,138,64,16,-9,20
-891,135,59,9,-6,6
-873,152,57,-3,1,-7
-885,168,65,-15,11,-8
-875,165,73,-32,18,-14
-885,152,89,-43,24,-19
-911,130,109,-34,17,-18
-902,126,90,-15,1,-13
-874,147,70,4,0,-5
-889,155,68,2,0,-4
-878,130,62,5,2,-3
-879,141,75,8,4,-5
-894,163,86,1,2,-2
-886,138,73,1,-2,3
-892,128,62,11,-5,6
-882,150,62,13,-2,9
-893,118,80,16,0,10
