xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-1164,-44,-21,-374,-436
-1746,-818,-53,31,-328,-436
-1342,-257,-5,143,-327,-436
-942,108,105,130,-345,-436
-461,257,82,75,-321,-436
-173,305,83,48,-267,-436
106,351,48,58,-230,-407
363,436,28,51,-171,-322
469,484,130,0,-125,-293
709,615,2,-3,-151,-233
962,635,-139,45,-104,-127
1035,654,-205,61,-47,-59
1059,670,-318,29,-4,14
1164,381,-529,-34,61,79
1116,26,-698,-8,194,92
884,-122,-645,81,360,81
567,-287,-356,116,436,57
394,-598,26,102,436,-33
256,-615,308,74,436,-125
199,-361,513,-9,436,-197
25,-181,710,-185,436,-245
-31,-458,782,-252,436,-277
-515,-340,1183,-129,436,-257
-806,3,1568,-97,436,-255
-601,58,1451,-34,436,-224
-973,682,1961,59,436,-116
-1227,969,1961,-76,218,-29
-745,795,1837,-103,16,6
-441,1145,1375,-43,-38,160
-357,1096,974,12,8,359
-580,862,992,72,58,436
-742,679,1064,68,67,436
-820,701,908,43,65,436
-1032,885,902,-24,118,436
-1219,689,856,-115,136,436
-1397,505,858,-174,85,436
-1296,438,613,-348,31,436
-1220,148,339,-436,65,436
-865,-1236,280,-436,94,436
-686,-1834,1249,-181,227,299
-769,-835,1691,51,60,-13
-333,245,1444,11,-81,-8
-158,-8,1033,-163,-52,41
-145,-479,886,-105,15,10
-194,-213,1049,-30,70,-35
-273,-50,1151,-9,78,-25
-293,-71,1096,-65,59,-57
-330,-126,929,-35,48,-67
-363,-116,785,-33,61,-79
-473,-266,634,19,97,-86
-559,-240,456,66,107,-102
-574,56,389,27,225,-185
-591,229,583,-104,274,-202
-346,56,302,-150,370,-123
-1026,202,684,-123,436,6
-475,-92,606,-135,365,112
-1074,165,776,-101,419,96
-986,63,649,-219,338,125
-1249,-103,551,-224,322,149
-1433,58,575,-179,257,166
-1262,41,377,-231,176,142
-1448,-4,204,-296,185,87
-1582,14,146,-310,205,82
-1577,-158,157,-278,230,128
-1552,-494,247,-147,187,165
-1386,-636,304,52,111,154
-1267,-332,341,156,40,65
-1125,61,325,52,-40,-31
-961,131,150,-109,-75,-65
-856,-63,2,-161,-59,-67
-825,-179,-71,-88,-32,-63
-846,-64,-21,-12,-10,-55
-868,48,-3,0,-4,-43
-853,83,13,-21,7,-48
-883,74,21,-32,10,-43
-902,74,21,-9,14,-30
-927,109,50,17,10,-18
-909,99,48,32,2,-10
-907,139,80,39,1,-4
-899,197,113,23,-14,4
-875,158,57,5,-18,12
-854,97,23,8,-4,13
-888,127,36,-2,-2,13
-869,72,7,-17,-1,17
-889,31,-3,-13,1,12
-853,67,-14,-21,7,0
