xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-867,15,340,-115,-47,-80
-794,-22,387,-62,-3,-82
-819,51,452,-21,13,-83
-785,56,472,4,18,-68
-782,35,506,44,28,-48
-819,83,527,65,26,-29
-828,131,534,50,14,-11
-827,116,516,20,8,11
-858,56,492,0,9,29
-901,-3,452,7,20,36
-957,-35,454,42,40,42
-857,-91,515,97,74,56
-817,-103,589,107,73,53
-910,-63,617,63,32,21
-1019,63,568,-16,-38,-24
-1032,116,445,-83,-89,-28
-935,45,338,-97,-78,-5
-797,-96,308,-55,-18,22
-776,-189,379,2,39,17
-846,-140,465,38,59,-11
-932,5,513,43,48,-23
-988,75,526,6,21,-15
-970,21,489,-25,-5,-1
-904,-70,442,-24,-16,2
-873,-102,412,-5,-13,-7
-879,-52,411,10,-5,-18
-910,16,422,7,-1,-20
-914,23,422,-2,-1,-16
-901,11,419,-4,-3,-12
-882,22,410,-5,-2,-11
-877,20,406,-9,1,-7
-884,11,418,-6,5,-4
-896,21,432,-5,6,-1
-897,12,439,-10,6,2
-898,-3,443,-12,6,4
-905,-19,445,-11,3,4
-912,-30,447,-9,1,3
-904,-23,448,-10,0,0
-907,-21,452,-12,1,1
-906,-24,456,-15,0,0
-893,-31,446,-17,-1,0
-897,-37,444,-15,-1,0
-906,-35,439,-12,-2,0
-898,-47,440,-8,0,0
-905,-48,456,-4,1,-2
-900,-35,463,-6,-1,-5
-894,-28,457,-7,-2,-7
-896,-18,447,-9,-3,-7
-894,-14,441,-12,-3,-7
-900,-18,430,-10,-3,-5
-899,-16,423,-5,-1,-4
-883,-20,416,-2,0,-3
-868,-15,418,0,1,-4
-882,2,432,0,6,-2
-885,3,433,-9,6,0
-879,-10,431,-11,8,3
-886,-16,436,-13,10,5
-888,-35,442,-15,11,5
-894,-40,450,-15,9,3
-905,-37,448,-16,6,1
-905,-33,440,-16,5,0
-910,-34,451,-14,7,0
-916,-24,458,-17,5,-1
-911,-25,465,-18,4,-2
-924,-6,469,-22,1,-4
-908,5,454,-34,-3,-6
-902,7,420,-46,-6,-6
-880,-2,383,-43,-5,-3
-867,-8,362,-24,2,5
-871,-13,378,-6,12,14
-875,-29,400,6,19,24
-901,-53,433,12,22,28
-932,-68,457,10,18,24
-947,-84,461,9,9,18
-953,-80,444,10,2,10
-947,-71,435,16,0,3
-919,-50,427,18,-3,-3
-892,-26,412,14,-7,-10
-875,-1,404,13,-5,-11
-883,29,415,6,-4,-8
-898,32,413,-19,-6,-8
-898,2,389,-35,-7,-10
-912,-5,369,-32,-4,-10
-903,-11,370,-20,3,-8
-897,-32,398,-9,9,-10
-902,-22,432,3,10,-14
