xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-906,-44,457,-16,6,1
-947,-21,525,-30,15,-10
-962,-253,814,-42,38,-71
-1159,376,1539,-49,61,-154
-1195,1058,1844,-203,-71,-101
-1274,647,1893,-218,-190,44
-1408,284,1551,-83,-328,104
-1289,43,1099,-14,-340,133
-1294,-144,922,6,-283,133
-1256,-294,651,21,-269,142
-1112,-548,202,53,-243,133
-849,-578,-148,67,-128,111
-587,-648,-279,18,-13,66
-339,-564,-460,-35,94,-10
3,-383,-720,-91,252,-37
-67,-576,-693,-187,436,-104
-218,-319,-484,-184,434,-131
-90,-523,-678,-141,436,-112
-113,-207,-754,-57,436,-131
-59,-62,-1059,-170,436,-144
-780,-389,-677,-186,436,-154
-879,96,-1151,-161,436,-113
-1827,-839,-1466,-350,436,-120
-1677,-595,-1393,-146,436,-163
-1961,-167,-246,-253,417,-111
-1961,-735,104,-12,235,34
-1961,-340,1612,7,130,30
-1961,-267,1241,-80,-219,-75
-1961,-188,99,-87,-395,-82
-1961,-254,-1022,-57,-436,-41
-1771,-405,-1645,71,-436,56
-1247,-432,-1874,71,-436,64
-893,-421,-1594,83,-393,62
-509,-298,-1585,125,-391,96
9,-144,-1544,72,-291,61
321,-241,-1493,55,-223,58
1080,-15,-1778,79,-103,56
1013,-158,-1586,-68,99,-22
963,39,-1699,-27,196,-24
388,-39,-1848,-114,337,-44
-247,-174,-1961,-142,420,-55
-876,-316,-1961,-167,436,-11
-1961,-499,-1867,-214,436,-106
-1961,-1100,-982,-335,436,-156
-1961,-1121,-180,-243,404,-195
-1961,-901,1210,-52,341,-8
-1961,-1231,1961,200,106,157
-1961,-792,1961,52,-197,6
-1961,-644,565,-44,-436,-104
-1961,-465,-1163,74,-436,-47
-1961,-285,-1465,202,-436,92
-1567,-323,-1790,222,-436,121
-1154,-171,-1857,196,-436,140
-540,-304,-1961,189,-430,139
111,-292,-1953,140,-313,118
574,-410,-1791,190,-127,107
818,-121,-1380,95,6,49
799,-489,-1559,33,121,-24
602,-305,-1679,41,268,-48
-70,-438,-1600,26,369,-78
-458,-299,-1945,18,436,-79
-1269,-599,-1961,-17,436,-97
-1941,-113,-1665,63,436,-75
-1961,-729,-1142,-92,436,-168
-1961,-313,-178,8,423,-160
-1961,-309,65,39,243,-167
-1961,389,315,43,217,-135
-1961,241,508,176,60,16
-1961,171,668,183,-65,76
-1792,300,657,21,-248,22
-1583,144,138,-48,-436,21
-1597,-50,-403,3,-436,74
-1376,-403,-1087,174,-436,169
-948,-443,-1376,377,-436,255
-432,113,-1203,144,-436,226
-825,-347,-691,-175,-302,187
-839,-686,-579,-125,-275,126
-622,-456,-459,-30,-212,98
-545,-200,-310,-93,-147,97
-566,-123,-168,-212,-106,112
-569,-172,-121,-279,-45,118
-475,-337,-49,-239,81,125
-716,-461,200,-60,234,136
-1094,-335,531,84,237,96
-1124,-74,658,133,161,49
-1057,22,653,133,119,71
