xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-395,-863,183,-436,-436
-1961,72,-710,200,-436,-436
-1759,338,-635,178,-436,-436
-1351,608,-556,97,-436,-436
-1109,727,-517,-9,-436,-436
-965,781,-432,-120,-436,-436
-1021,831,-335,-247,-321,-436
-1184,938,-310,-255,-205,-436
-1350,1373,-60,40,-298,-372
-355,1961,-823,169,-436,-321
1961,1961,-1138,171,-436,176
352,1682,-411,265,80,436
-1437,1961,-430,107,311,436
-1204,1023,-748,-298,2,436
-412,779,-1167,-302,113,436
-587,348,-1222,-209,187,436
-676,409,-1304,-268,183,436
-349,-876,-1961,-42,436,436
-806,-1609,-1961,-169,436,436
-1567,-1961,-1447,-436,436,178
-972,-1961,-274,-374,436,22
-1272,-1961,1264,-56,436,-206
-1469,-1961,1862,118,436,-436
-1423,-1133,1961,217,436,-436
-1289,-468,1961,264,185,-436
-1045,288,1961,401,51,-434
-707,1878,1961,420,-201,-60
-267,1844,1337,260,-173,23
139,1417,1081,-17,-87,112
123,884,752,37,-12,201
192,781,748,263,53,274
-65,1006,851,388,125,299
-147,1187,876,399,220,307
-324,1456,940,388,354,357
-767,1728,1388,266,413,415
-1037,1576,1662,87,323,436
-967,1395,1607,64,280,436
-1200,1301,1453,-6,252,436
-1469,1010,1092,-163,229,436
-1676,552,463,-336,235,436
-1808,-146,270,-332,247,436
-1678,-519,885,-230,175,436
-1730,-1835,1657,-436,55,436
-1255,-1887,842,-436,-283,218
-195,-1582,8,-196,-270,6
620,-994,126,182,-20,68
254,-191,490,231,257,135
-282,79,866,48,384,104
-419,337,1128,-8,312,87
-427,633,1078,-20,217,188
-567,-8,1081,-54,177,217
-826,-274,1181,-24,200,266
-1096,-717,1214,-69,115,243
-800,-509,1009,-115,111,133
-866,-625,878,-128,102,118
-582,-468,785,-33,173,104
-814,-393,731,-43,231,127
-683,-465,653,-51,326,137
-1092,-530,892,-60,323,161
-955,-630,903,36,255,167
-1082,-415,1033,16,243,153
-1110,-583,1017,19,201,136
-1197,-590,1097,52,178,81
-1103,-554,1028,91,140,27
-1087,-366,950,141,124,-4
-1087,-104,954,125,118,-23
-1018,35,920,41,78,-35
-871,33,745,-49,64,-30
-824,-47,572,-89,78,-16
-850,-80,479,-75,99,2
-923,-126,475,-22,93,22
-939,-107,520,57,53,39
-932,-10,491,83,18,46
-856,63,355,44,38,37
-919,49,326,5,65,33
-944,35,316,-6,66,39
-924,8,277,-13,68,28
-905,-17,286,-44,62,13
-934,-80,231,-46,47,4
-925,-72,209,-13,31,3
-923,-36,206,-12,20,-2
-933,-51,173,-16,15,-2
-914,-59,173,19,7,9
-912,-26,184,54,2,18
-919,-7,178,68,-2,16
-899,27,208,73,0,15
