xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-876,10,89,74,26,-35
-842,23,116,74,39,-31
-840,63,160,82,51,-20
-848,126,204,63,50,0
-837,89,209,25,43,25
-862,35,206,25,48,46
-928,57,228,29,46,67
-952,33,228,25,40,91
-979,-8,243,29,40,107
-992,-61,265,42,41,115
-1002,-83,296,57,39,106
-1067,-45,309,53,29,83
-1105,37,317,21,-9,58
-1016,46,234,-21,-41,43
-921,16,159,-18,-46,35
-856,45,151,0,-26,37
-874,53,184,3,-8,37
-903,58,215,0,-6,28
-904,136,263,-11,-15,20
-843,141,243,-74,-25,16
-831,11,191,-86,-10,12
-872,18,237,-51,5,7
-931,7,282,-49,7,1
-931,-15,304,-32,10,-13
-935,-1,344,-18,10,-30
-885,57,355,-13,0,-45
-838,138,331,-29,-4,-49
-793,76,287,-40,-11,-34
-734,43,240,-5,0,-14
-741,61,253,18,23,6
-787,46,291,14,44,21
-856,-10,336,6,47,30
-868,-50,352,2,40,23
-863,-27,342,-16,30,5
-859,-18,294,-49,27,-14
-884,-7,258,-53,34,-15
-906,-8,250,-43,41,-6
-965,-4,266,-29,50,4
-1059,22,301,-27,45,14
-1073,-6,294,-42,29,22
-1133,-15,258,-41,35,18
-1252,-10,318,-58,22,14
-1079,-117,299,-64,-11,0
-1036,-117,301,-57,-18,-52
-977,-43,239,-73,-54,-105
-982,28,186,-40,-49,-140
-1028,213,145,-10,-58,-144
-1014,312,114,-39,-77,-111
-913,148,33,-62,-72,-80
-882,128,123,-6,-51,-56
-866,123,149,20,-28,-48
-887,195,181,-25,-29,-38
-888,163,171,-47,-37,-24
-854,142,119,-74,-37,-6
-842,89,88,-77,-26,10
-907,40,103,-73,-6,25
-916,6,143,-57,-11,33
-889,6,167,-58,-4,35
-898,0,206,-49,-3,41
-880,4,228,-43,-4,53
-957,52,214,-37,10,64
-1158,125,222,-51,13,86
-1068,55,213,-87,-25,112
-811,-110,200,-109,-16,114
-763,-297,213,-74,25,86
-923,-204,308,23,55,27
-1059,84,389,2,14,-7
-970,120,294,-72,-32,-10
-875,25,214,-85,-20,-3
-859,-53,207,-49,0,-3
-882,-11,265,-6,18,-7
-917,12,322,9,14,-11
-905,74,334,23,7,-16
-918,106,330,9,-1,-13
-923,65,306,23,-1,-9
-951,95,319,31,-1,-7
-965,91,331,32,-5,-6
-959,88,333,30,-11,-8
-919,65,314,26,-15,-7
-912,20,301,46,-11,-5
-892,46,313,71,-11,-1
-871,78,338,69,-11,0
-836,87,343,53,-11,0
-859,162,383,23,-7,0
-919,125,401,-47,-18,1
-900,51,362,-76,-37,-3
