xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-953,15,36,-436,-436
-1961,-306,-34,-3,-436,-436
-1961,-86,54,-21,-436,-436
-1384,110,-28,33,-436,-436
-741,358,23,25,-368,-436
-428,451,79,-52,-309,-436
109,383,-78,-86,-231,-436
269,259,36,-69,-150,-396
322,320,32,-57,-130,-353
537,337,-35,8,-85,-280
615,625,6,39,-79,-209
954,785,-156,0,-80,-132
1103,788,-341,-20,-20,-12
1086,470,-590,-58,53,64
1001,-45,-730,-7,166,76
879,-232,-687,104,302,58
725,-271,-563,96,429,-2
422,-303,-77,4,436,-57
71,-468,-61,-109,436,-119
187,-637,-54,-123,436,-187
-598,-635,551,-67,436,-250
-938,-346,920,-78,436,-297
-676,113,1108,-31,436,-303
-1072,585,1492,-89,436,-228
-1505,595,1961,-48,436,-131
-1617,953,1961,-81,241,-2
-914,200,1732,-110,-61,26
-437,386,1275,50,-52,147
-227,888,1072,-61,-19,169
-393,905,1085,-3,38,295
-527,1112,1057,-18,59,378
-788,923,1066,-47,56,436
-937,917,951,-39,55,436
-1094,731,854,-121,81,436
-1280,525,959,-134,64,436
-1210,380,752,-135,-25,436
-1108,505,576,-323,93,436
-1262,86,603,-436,80,436
-994,-605,260,-436,36,436
-650,-1961,975,-158,244,318
-1015,-1289,1715,181,33,64
-280,509,1261,70,-130,0
25,268,944,-178,-12,40
-296,-487,900,-152,29,15
-192,-345,964,10,70,-46
-317,156,1164,-18,97,-69
-322,-61,1103,-190,67,-121
-406,-335,779,-86,38,-111
-439,-90,564,-64,43,-128
-205,-334,278,-126,113,-175
-484,-184,353,0,315,-202
-549,170,596,-47,322,-165
-302,-10,277,-96,407,-88
-1114,85,556,-109,436,-18
-480,-161,401,-140,436,34
-1323,-138,498,-101,436,67
-1374,-132,628,-108,322,81
-1198,-118,410,-79,329,92
-1668,325,750,-151,308,99
-1497,7,441,-348,129,124
-1320,-441,6,-324,36,91
-1428,-333,-24,-207,66,106
-1366,-190,56,-175,117,158
-1370,-282,189,-198,137,158
-1271,-501,189,-150,92,126
-1131,-499,158,-1,91,39
-1169,-18,292,22,61,-13
-1034,30,215,-64,22,-13
-991,-158,142,-59,3,-14
-942,-91,97,-8,-16,-29
-912,19,80,6,-28,-23
-902,80,95,0,-18,-16
-938,30,80,-15,-38,-7
-902,-2,16,-5,-51,-19
-924,66,10,-5,-35,-28
-892,91,0,-13,-29,-31
-870,73,-26,-11,-19,-29
-878,94,17,0,-7,-24
-838,144,11,-23,-6,-24
-846,76,-5,-26,5,-14
-874,49,20,0,1,-3
-850,103,7,10,-3,5
-877,78,14,6,5,17
-884,64,32,0,5,16
-884,56,31,-6,7,12
-903,76,34,-14,9,13
