xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1451,434,173,140,-436,85
837,267,-812,-150,-436,96
234,-129,-206,-72,137,153
-990,40,1667,28,353,183
-1098,-7,1813,-1,209,96
-1265,118,1441,23,174,-21
-768,6,1279,10,-39,15
-284,-63,861,-11,-106,-3
-112,-37,642,-38,-89,-30
-102,-14,628,-20,-95,-17
10,16,504,-31,-70,-11
-220,-29,675,12,-5,-7
-579,115,1055,78,63,-20
-964,403,1426,36,96,-12
-979,364,1423,-38,15,60
-582,88,957,-121,-25,80
-309,-188,636,-111,13,38
-375,-246,694,-23,62,-19
-342,-149,667,37,94,-74
-269,-70,474,51,187,-116
-340,21,359,17,324,-121
-551,73,303,-14,436,-112
-987,153,369,-38,436,-88
-1279,223,441,-54,436,-43
-1404,250,458,-82,410,5
-1313,85,380,-107,292,39
-1961,145,239,-147,153,37
-1961,-681,317,-110,-33,49
-1961,-1773,572,122,-242,-34
-1961,-936,667,106,-436,-421
-1961,-604,716,132,-436,-436
-1231,-189,785,199,-436,-436
-1263,-494,1257,11,-436,-436
-477,-649,892,49,-436,-436
231,-209,621,10,-436,-436
-36,272,792,-129,-436,-436
273,147,289,-193,-436,-436
473,93,20,-200,-436,-402
544,-38,-219,-175,-434,-396
869,91,-400,-113,-373,-403
850,154,-585,-68,-278,-350
1014,123,-538,81,-96,-304
851,489,180,126,52,-200
674,231,483,135,173,-108
438,439,1082,270,354,18
55,226,1961,254,410,143
364,-369,1961,309,237,210
1175,-770,1484,198,15,205
246,-586,738,66,-87,-139
821,748,393,122,39,-213
664,662,1195,-9,90,106
547,-238,945,-51,-50,145
884,-263,811,-81,-13,-9
726,47,1471,-156,-31,-54
328,69,1812,-240,-217,-32
804,-145,1303,-268,-236,-8
432,-191,1584,-206,-203,-11
553,-160,982,-226,-220,-30
677,40,601,-169,-129,-47
703,172,100,-148,-92,-20
704,343,-285,-135,-10,18
815,428,-582,-142,93,58
729,419,-631,-89,158,176
1034,213,-842,60,337,367
632,145,-422,217,436,392
295,298,179,241,436,395
415,306,140,168,436,436
-385,455,608,49,436,436
-597,-8,946,-189,436,436
-965,-1067,792,-104,436,436
-1817,-454,1155,-40,436,436
-1961,-156,1037,-227,436,402
-1961,-107,839,-211,435,436
-1961,-560,1017,22,381,436
-1961,-1188,1030,235,166,436
-1632,-1259,778,308,-48,315
-1363,-621,649,205,-177,-35
-1175,63,622,-14,-219,-296
-973,371,517,-190,-182,-370
-803,379,404,-255,-103,-281
-717,194,376,-218,-32,-148
-716,20,428,-128,4,-53
-744,-66,460,-45,6,-22
-799,-37,487,4,-7,-15
-855,0,485,23,-28,-7
-874,-9,454,36,-33,6
