xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-1664,549,-266,-173,-436
-1961,-1461,595,-214,-119,-436
-1865,-1034,427,-151,-133,-436
-1428,-486,363,-114,-126,-436
-1121,-182,386,-162,-117,-436
-719,-168,219,-201,-90,-436
-555,18,226,-219,-48,-436
-262,138,225,-286,26,-436
-436,-47,513,-349,108,-436
-482,94,481,-355,127,-436
-508,129,504,-277,217,-436
-706,521,488,-210,294,-436
-879,974,722,-207,340,-436
-856,1266,934,-157,278,-426
-553,1567,1010,-75,231,-397
-324,1961,1633,-120,199,-305
-370,1961,1961,-210,-16,25
-420,1634,1649,32,-228,290
-523,1478,1250,223,-299,391
-568,1613,746,159,-295,436
-499,1345,348,130,-216,436
-498,1206,-9,210,-129,436
-517,910,-239,221,-28,436
-397,367,-533,234,73,436
-497,-70,-510,218,197,436
-353,-815,-489,146,267,436
-470,-1007,-298,192,414,436
-976,-1961,278,157,436,353
-838,-1961,661,130,419,183
-640,-1961,858,147,436,37
-765,-1961,1500,191,436,-200
-735,-1586,1961,68,392,-325
-674,-1558,1961,53,303,-427
-893,-818,1961,-9,253,-436
-938,-639,1961,-81,121,-436
-924,-62,1961,-101,88,-436
-916,200,1961,-161,-20,-436
-692,239,1596,-90,-42,-436
-499,928,1583,-15,31,-432
-485,969,1461,13,6,-345
-207,1680,1369,184,-17,-226
80,1961,1194,187,-11,15
-12,1961,1209,-104,2,141
-164,1867,1202,-130,16,384
-542,1697,1626,142,1,436
-1010,1552,1961,184,-80,436
-1428,1035,1961,201,-144,436
-1699,276,1961,360,-201,436
-1547,803,1495,376,72,436
-1961,853,1961,251,302,436
-1961,324,1770,-24,39,436
-1961,-1467,973,-127,-27,436
-1376,-1961,752,62,-4,436
-916,-1929,1132,275,2,-8
-700,-194,1090,309,-154,-86
155,-29,808,170,-120,43
-208,-720,838,-125,12,-15
-328,-1016,910,-90,56,-144
-462,-518,956,-86,64,-269
-594,-191,833,-170,73,-318
-521,-105,648,-187,96,-291
-294,-76,516,-161,188,-259
-305,-1,516,-113,321,-208
-333,163,603,-115,427,-166
-407,213,650,-197,436,-106
-563,141,699,-257,436,-12
-833,11,765,-272,436,109
-1188,-283,830,-235,436,184
-1627,-363,1130,-85,421,227
-1491,-43,1075,-128,274,225
-1681,-21,942,-276,176,231
-1766,-221,761,-282,98,265
-1566,-378,605,-193,123,284
-1183,1940,1888,-436,436,436
-1961,-1961,1516,-436,28,40
-1159,-1277,305,55,-261,-165
-981,-373,-68,436,-253,-87
-812,155,129,401,-143,-45
-888,68,334,273,-148,-8
-836,60,314,171,-112,-17
-845,83,359,46,-57,-52
-868,113,385,-29,-28,-53
-863,47,380,-61,-11,-26
-873,-31,410,-61,-3,-14
-867,-41,420,-58,-3,-20
-868,-25,424,-64,-1,-24
