xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-1084,245,-83,-350,-436
-1899,-570,124,-85,-300,-436
-1609,-361,89,-138,-254,-436
-1116,-134,-162,-207,-134,-436
-958,31,9,-308,31,-436
-1064,156,110,-395,125,-436
-1025,110,-54,-352,214,-436
-1108,363,55,-228,350,-436
-1332,729,108,-191,436,-436
-1377,1238,515,-196,436,-436
-1040,1292,773,-161,436,-394
-1396,1961,1961,-155,436,-303
-1427,1961,1961,-13,-97,133
-1003,1863,1961,-91,-243,246
-1148,728,1711,4,-436,333
-908,1177,1288,176,-436,388
-866,1551,996,140,-436,436
-1002,1308,837,129,-419,436
-1006,979,554,211,-388,436
-755,802,317,280,-278,436
-839,286,159,310,-199,436
-518,158,-74,436,-65,436
-877,561,-29,299,69,436
-1268,-779,-231,200,142,436
-1291,-1197,-218,425,262,436
-1961,-1961,237,323,295,436
-1267,-1961,-17,369,351,304
-1133,-1961,325,367,390,44
-1105,-1961,575,209,436,-161
-1458,-1961,907,248,436,-333
-1828,-1944,1402,236,436,-436
-1961,-1636,1862,192,403,-436
-1961,-995,1961,189,306,-436
-1961,-329,1961,219,178,-436
-1961,423,1961,163,52,-436
-1738,636,1819,86,-23,-436
-1578,882,1687,113,-23,-436
-1241,1132,1497,83,-117,-436
-806,990,1032,65,-162,-374
-402,1070,825,67,-113,-270
-174,993,717,98,-97,-163
145,1439,576,111,-91,-62
451,1961,392,0,-73,74
472,1961,101,-18,45,284
-58,1961,595,203,257,436
-1197,1961,1757,118,284,436
-1809,1837,1961,-45,93,436
-1961,1076,1961,96,-1,436
-1961,483,1961,270,-57,436
-1961,497,1423,361,268,436
-1961,1371,1961,103,349,436
-1961,-384,1572,-341,23,436
-1961,-1961,475,-392,-88,436
-361,-1961,321,99,60,299
-1096,-602,992,436,47,-188
-107,526,1131,243,-89,-18
-115,-114,907,-145,-22,32
-184,-925,592,-77,14,-46
-254,-435,557,60,88,-140
-339,-108,553,-40,142,-147
-430,-352,533,-90,215,-154
-680,-255,623,-17,298,-182
-713,-67,662,-9,338,-192
-772,13,754,-26,334,-193
-592,242,780,-74,335,-195
-509,395,772,-175,361,-145
-648,293,773,-254,415,-35
-935,204,949,-248,436,35
-1326,210,1133,-264,414,136
-1446,238,1114,-353,318,191
-1680,43,946,-417,179,260
-1833,-91,751,-436,46,303
-1701,-390,579,-421,14,305
-1629,-833,1030,-304,64,267
-1380,-4,1462,-352,182,286
-1440,-1242,868,-283,7,170
-1235,-1013,493,65,-78,-27
-1097,-505,403,291,-137,-105
-970,-17,392,308,-157,-122
-866,186,389,188,-139,-113
-820,231,375,31,-92,-101
-834,115,368,-82,-45,-93
-870,-1,361,-95,-21,-90
-904,0,366,-47,-17,-80
-902,8,381,1,-17,-59
-859,69,375,18,-9,-55
