xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1439,-279,-732,-436,14,-436
-1283,-19,-699,-436,196,-436
-1002,-154,-278,-436,366,-436
-959,-30,392,-18,436,-296
-849,1043,1151,224,398,-31
-865,1292,1637,-100,92,106
-451,111,821,0,-160,186
-492,509,566,-126,-270,213
-530,-178,70,-373,-391,212
-936,-611,-720,-409,-436,137
-1022,-917,-1935,-309,-436,49
-616,-1068,-1961,-148,-391,-21
-521,-604,-1961,-111,-82,-53
-503,-516,-1961,-122,163,-16
-557,-498,-1847,-83,403,12
-758,-548,-1113,-17,436,-6
-874,-757,-286,125,395,-121
-457,-260,164,248,242,-182
-175,163,909,274,161,-102
-444,390,1054,248,-61,-8
-360,617,513,5,-234,82
-379,-9,-59,-129,-255,134
-375,-162,-278,-74,-249,152
-437,-185,-597,-166,-255,130
-723,-451,-1205,-280,-246,130
-678,-938,-1961,-252,-190,24
-401,-763,-1961,-23,-14,2
-353,-450,-1961,-51,198,-12
-464,-550,-1596,-29,340,1
-521,-570,-1049,95,378,-3
-365,-668,-664,275,383,-17
-430,30,172,363,357,-42
-623,266,579,170,144,-57
-323,72,323,37,-58,-20
-243,-122,-25,32,-122,0
-169,-249,-233,106,-98,41
-178,-244,-139,159,-54,57
-321,-127,-82,174,-85,78
-291,-217,-248,187,-115,162
-397,-304,-273,212,-56,253
-697,-320,-155,203,-67,314
-704,-416,-127,227,-113,412
-1037,-597,-128,257,-144,436
-1039,-752,-185,266,-231,426
-944,-624,-128,328,-183,436
-1199,-464,24,351,-129,436
-1262,-416,97,335,-95,436
-1229,-496,121,242,2,405
-1291,-351,256,167,79,289
-1254,-146,260,43,96,206
-1195,-163,231,-98,112,143
-1106,-295,210,-188,124,89
-1095,-393,204,-181,96,38
-1052,-384,220,-114,40,-1
-1063,-264,258,-35,-26,-32
-1012,-71,156,-25,-83,-40
-852,23,24,-89,-60,-39
-765,-84,-30,-130,30,-35
-899,-142,47,-101,89,-39
-951,-94,114,-47,94,-33
-977,8,166,-8,73,-31
-976,228,298,2,40,-23
-993,283,323,13,4,-1
-915,295,223,56,-33,29
-907,164,110,91,-47,60
-863,83,9,79,-41,59
-855,79,-12,28,-18,29
-851,56,-21,-16,-2,3
-872,3,-15,-17,5,-2
-879,1,10,13,9,-4
-907,108,106,19,14,-10
-939,154,173,6,4,-9
-950,189,199,13,-18,-9
-918,209,140,27,-32,0
-879,167,89,30,-27,14
-862,114,61,20,-13,17
-869,96,59,5,-3,12
-871,68,64,-7,8,5
-889,55,68,-8,0,3
-900,73,88,-3,4,0
-899,116,102,-10,0,0
-913,150,130,-12,5,-3
-907,169,133,-14,0,-2
-897,156,121,-15,-3,0
-892,132,97,-22,-2,1
-882,92,82,-25,1,0
