xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1149,-526,-1093,-436,179,-436
-1087,-656,-1338,-436,371,-436
-1118,32,-640,-338,436,-436
-1180,151,403,-323,436,-259
-1067,-161,1337,-47,398,-67
-871,365,1636,83,28,61
-721,342,984,-62,-287,120
-625,-163,299,-96,-436,174
-631,-243,-287,-128,-436,181
-809,-453,-983,-278,-436,109
-658,-946,-1961,-354,-436,-55
-194,-794,-1961,-73,-168,-86
-231,-130,-1961,-59,255,0
-470,-487,-1961,-106,436,32
-777,-819,-910,70,436,-6
-875,-577,784,367,297,-72
-447,670,968,171,-66,-48
-76,78,452,-27,-126,-15
-376,65,237,97,-164,2
-264,200,248,119,-209,55
-402,359,-5,15,-308,121
-333,-355,-953,-114,-322,174
-696,-725,-1707,-110,-191,167
-485,-1144,-1961,-103,-62,66
-292,-817,-1961,-69,190,-5
-298,-625,-1838,-109,387,-2
-457,-726,-1369,-81,436,-10
-459,-614,-805,38,436,-34
-300,-316,-145,102,436,-34
-465,-123,498,117,355,7
-438,-60,614,94,71,27
-339,-82,232,122,-150,49
-255,28,-132,136,-219,39
-230,-6,-233,140,-206,77
-333,-189,-161,183,-227,126
-397,-322,-197,313,-290,191
-427,-331,-304,420,-295,290
-535,-334,-234,429,-248,367
-775,-191,-141,389,-223,436
-941,-242,-53,327,-177,436
-1227,-327,-2,324,-137,436
-1416,-399,-22,320,-119,436
-1371,-497,0,401,-32,436
-1410,-361,110,436,85,436
-1421,83,131,436,123,399
-1443,519,268,308,171,315
-1398,452,291,-106,240,234
-1420,-71,234,-389,275,128
-1327,-496,202,-428,214,6
-1173,-493,246,-296,156,-115
-1188,-174,318,-206,86,-174
-1082,14,288,-199,-2,-172
-993,39,214,-214,-69,-156
-899,24,104,-206,-96,-149
-796,131,-1,-198,-72,-134
-704,86,-41,-165,18,-84
-876,47,49,-106,83,-58
-924,85,72,-49,92,-23
-946,82,106,2,93,-15
-943,195,132,50,96,-33
-966,454,368,31,61,-12
-1007,516,326,28,-55,42
-865,235,152,78,-84,35
-828,272,0,73,-67,15
-807,266,-53,28,-17,10
-807,199,-48,-25,27,-5
-870,123,-8,-31,42,-8
-885,90,45,1,28,0
-906,148,82,13,2,8
-904,170,92,-2,-7,4
-894,221,112,-25,2,0
-908,166,111,-22,4,3
-905,151,95,8,-6,6
-874,177,63,15,-11,9
-863,166,31,11,-7,12
-865,133,31,8,-4,10
-893,135,57,8,-4,2
-895,192,72,5,-13,-1
-874,204,77,1,-12,0
-860,214,85,-4,-6,0
-876,214,82,-16,2,-1
-870,155,61,-18,5,3
-889,135,64,-12,3,3
-887,141,62,-11,2,-1
-889,154,78,-14,1,-5
-883,186,94,-23,0,-10
