xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1738,-428,-8,-436,-77,-436
-1313,-89,-411,-436,-72,-436
-964,58,-650,-436,155,-436
-665,157,-334,-436,413,-435
-1033,288,322,-128,408,-88
-788,265,653,38,214,18
-345,376,758,68,80,39
66,418,929,60,70,136
-439,16,1062,-63,-29,192
-528,-241,681,-154,-234,183
-721,-309,-23,-260,-374,182
-1078,-429,-1066,-436,-429,173
-871,-1517,-1961,-411,-360,50
-628,-1334,-1961,2,-170,-40
-593,-467,-1961,6,17,-81
-376,-547,-1961,-96,275,-66
-720,-573,-1369,-13,423,-48
-830,-743,-572,155,381,-74
-614,-379,257,347,237,-120
-369,456,787,233,95,-73
-131,91,813,4,9,-24
-300,14,688,54,-108,4
-336,404,299,-15,-217,60
-213,71,-171,-139,-233,158
-579,-332,-704,-248,-235,180
-679,-869,-1489,-305,-213,124
-559,-1138,-1961,-146,-102,21
-477,-714,-1961,-14,24,-23
-323,-564,-1723,-38,203,-15
-528,-611,-1287,-57,327,-19
-570,-704,-861,17,329,-48
-510,-408,-493,63,287,-94
-173,-316,-230,48,266,-78
-318,-231,397,96,215,-35
-377,-82,485,55,-9,-19
-210,-131,59,43,-120,6
-169,-152,-164,36,-102,1
-252,-122,-152,47,-98,24
-261,-263,-265,82,-123,62
-243,-416,-348,180,-86,104
-376,-367,-251,242,-57,133
-510,-408,-219,288,-65,195
-632,-290,-202,325,-100,291
-668,-392,-215,274,-137,372
-843,-628,-283,344,-142,436
-826,-600,-350,327,-118,436
-915,-572,-161,279,-31,436
-1107,-346,4,220,-1,436
-1234,-352,83,78,-28,422
-1184,-521,7,43,-69,376
-1141,-444,-17,24,-45,296
-1179,-296,12,8,-14,254
-1203,-256,25,3,11,239
-1171,-331,54,40,41,233
-1146,-356,131,97,75,204
-1151,-276,223,116,86,132
-1119,-101,259,57,60,40
-1040,-17,244,-31,39,-34
-1003,0,207,-96,16,-82
-929,-13,95,-109,4,-95
-889,33,134,-66,12,-73
-928,169,199,13,-9,-21
-925,230,174,95,-49,31
-894,221,112,174,-70,59
-884,268,21,204,-73,74
-853,228,-5,155,-46,61
-863,192,9,58,-14,15
-859,168,10,-37,0,-38
-817,135,-5,-86,15,-63
-858,115,31,-66,19,-47
-892,118,42,2,-4,-10
-883,221,59,89,-25,21
-876,338,78,81,-27,31
-862,272,43,28,-12,17
-856,222,25,-14,8,-3
-857,179,26,-40,19,-12
-872,136,31,-51,22,-11
-879,101,34,-41,16,-7
-881,106,39,-33,11,-6
-890,130,58,-33,10,-10
-897,165,78,-35,10,-11
-899,171,89,-29,9,-4
-909,138,83,-6,1,6
-902,130,70,11,-8,11
-887,135,44,16,-10,8
-863,141,25,13,-7,6
