xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1128,-337,-913,-436,155,-436
-931,-334,-1079,-436,274,-436
-939,-243,-1000,-436,403,-436
-1010,-48,-507,-215,436,-188
-1037,-40,-165,-28,436,-58
-962,-38,244,15,354,-77
-597,-84,486,46,262,-44
-514,-26,750,45,181,0
-501,-50,872,4,35,24
-378,-83,776,-1,-135,65
-297,-162,536,0,-265,90
-522,-36,135,3,-413,162
-595,-84,-1133,-191,-436,242
-530,-1226,-1961,-265,-306,167
-463,-1390,-1961,52,-141,40
-311,-548,-1961,63,93,-34
-244,-551,-1961,-60,339,-25
-635,-614,-1217,-1,435,-21
-529,-519,-501,86,375,-64
-486,-307,-76,125,306,-113
-342,-102,553,160,219,-80
-380,182,899,143,27,-25
-277,312,643,24,-154,-7
-187,167,235,-14,-232,37
-163,-16,-58,5,-265,117
-250,-225,-354,-90,-277,147
-594,-516,-1017,-219,-315,119
-373,-951,-1961,-176,-233,37
-306,-691,-1961,-34,-59,17
-166,-422,-1961,-62,173,37
-367,-556,-1681,-30,360,70
-434,-596,-1034,42,381,32
-279,-368,-387,62,357,-5
-297,-264,73,5,267,-14
-300,-291,374,35,118,-1
-252,-223,376,57,-37,-30
-317,-28,265,-4,-159,-62
-89,-134,-171,-31,-185,-32
-163,-212,-201,-15,-148,22
-310,-365,-203,17,-183,43
-362,-616,-277,190,-221,79
-423,-592,-247,402,-230,138
-675,-352,-204,436,-256,206
-650,-335,-226,436,-271,338
-788,-137,-183,436,-199,436
-1244,-55,-88,436,-153,436
-1193,-403,-105,436,-121,436
-1207,-228,-103,436,37,436
-1404,128,6,436,160,436
-1516,288,160,170,270,360
-1581,91,215,-168,321,236
-1479,-303,101,-386,323,103
-1369,-576,47,-387,283,4
-1220,-457,97,-431,282,-106
-1215,-399,113,-436,193,-168
-1111,-409,-50,-343,52,-158
-889,-307,-152,-169,2,-113
-853,-211,-118,-59,20,-70
-921,-181,-51,36,15,-32
-960,-143,5,136,-17,5
-1001,202,211,144,-39,9
-991,290,231,116,-68,-6
-959,351,145,147,-103,25
-915,185,14,208,-120,73
-863,101,-65,254,-114,93
-796,157,-73,229,-87,77
-816,200,-57,111,-51,33
-795,125,-75,9,-23,-9
-837,108,-51,-23,6,-31
-857,145,16,-7,15,-29
-883,275,120,17,12,-26
-908,404,163,-7,9,-14
-891,276,93,-30,-6,5
-881,159,50,-24,-1,13
-897,93,33,-19,2,10
-877,69,11,-15,-1,6
-869,70,21,-10,3,2
-878,85,49,-8,8,-3
-893,135,66,-9,3,-6
-893,178,100,-7,6,-7
-902,203,108,-6,-1,-1
-913,195,94,3,-8,6
-865,159,51,7,-11,14
-882,139,54,4,-6,12
-873,119,51,-5,-1,4
-882,131,34,-15,-2,3
