xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1961,-472,-1398,219,-436,-436
-1961,-128,-1310,261,-436,-436
-1961,175,-1002,232,-436,-436
-1576,345,-772,265,-436,-436
-1253,526,-478,264,-436,-436
-980,863,-304,156,-436,-436
-677,1129,-127,-2,-303,-436
-447,824,-164,-144,-143,-436
-684,564,-54,-165,38,-436
-633,900,-7,-122,120,-436
-929,815,143,-45,200,-436
-1100,702,137,112,98,-436
-898,1118,-44,308,31,-436
-828,1961,344,336,40,-432
-198,1961,915,161,4,-427
1449,1961,1075,-63,-257,144
-1027,1961,963,-14,-309,436
-1857,1184,626,5,-436,436
-503,1092,-332,-43,-436,436
-286,1199,-701,-101,-391,436
-231,573,-1233,-61,-96,436
-305,248,-1053,-14,126,436
-429,-23,-1015,41,175,436
-440,-382,-1059,-23,322,371
-499,-1492,-1060,-239,436,-30
-55,-1961,-804,60,427,72
388,-1332,-11,-125,436,15
34,-1961,646,-436,436,-114
-1043,-1961,1961,-238,436,-282
-897,-1663,1961,-129,397,-436
-1200,-1428,1961,-44,173,-436
-1486,-272,1961,436,-234,-436
-982,1961,1622,436,-436,-320
1015,1961,727,104,-436,40
723,1420,297,-436,-168,131
528,-87,222,-248,-94,38
743,230,156,132,62,15
359,630,435,176,250,-20
-52,866,712,191,275,19
-21,1214,718,191,352,63
-351,1569,845,253,436,195
-936,1801,1226,253,436,241
-972,1725,1341,318,406,369
-921,1961,1268,368,411,436
-1258,1918,1368,171,436,436
-1632,1606,1350,31,436,436
-1849,1199,1123,14,436,436
-1961,1587,1080,-39,436,436
-1961,1438,353,-413,436,436
-1961,230,-237,-436,436,436
-1961,-1961,389,-436,307,436
-1902,-1961,1175,405,-167,436
-1295,-567,1505,436,-271,331
-361,-379,1279,172,-146,193
-173,-455,1277,-71,108,157
-582,-788,1390,-173,231,161
-774,-1012,1486,-317,188,21
-569,-1358,1433,-126,74,-52
-445,-350,1467,108,-27,-103
-89,154,1373,-4,-39,-95
-103,31,1209,-92,2,-95
-166,-11,1168,-38,18,-86
-134,180,1168,-13,30,-88
-231,240,1206,-50,77,-61
-214,189,1158,-79,121,-57
-381,66,1162,-95,165,-19
-494,-186,1084,-6,97,-47
-304,64,999,54,72,-58
-319,-23,827,11,62,-42
-229,-90,751,-4,130,-67
-347,-99,800,-3,179,-31
-306,-305,781,53,199,-27
-494,-26,964,78,254,-33
-450,32,906,-29,171,-59
-306,71,748,-54,220,-59
-453,93,759,-39,250,11
-438,87,878,10,321,39
-783,486,1201,-19,340,107
-871,293,1108,-123,296,158
-1010,213,935,-131,287,187
-1200,310,800,-157,292,214
-1416,271,638,-213,303,212
-1324,206,469,-285,350,178
-1419,-101,417,-289,420,139
-1510,-151,643,-223,361,91
-1540,-164,845,-297,191,16
