xAcc,yAcc,zAcc,xGyro,yGyro,zGyro
-1492,-445,1706,139,-224,207
-240,-216,814,216,-218,248
-147,-296,1057,43,74,207
-690,-809,1395,-66,155,152
-414,-788,1446,-72,98,58
-390,-540,1522,-63,63,-26
-253,-296,1463,-112,18,-65
-375,-366,1372,-104,-6,-96
-258,-163,1276,-176,7,-176
-460,-191,1231,-117,-1,-195
-377,75,1098,-119,0,-211
-209,2,954,-137,63,-239
-394,96,930,-59,99,-208
-204,66,844,-123,158,-252
-176,16,725,-201,328,-338
-316,12,758,-225,362,-261
-331,-242,760,-232,383,-236
-432,-148,780,-256,274,-136
-267,-600,607,-42,152,40
-456,-424,492,403,167,169
-388,548,912,436,273,144
-940,914,1595,96,342,105
-1019,282,1363,-135,262,97
-804,335,1292,-40,272,159
-1067,510,1212,-65,258,254
-1313,191,936,-161,312,272
-1439,12,795,-263,298,200
-1338,-68,614,-322,263,100
-1140,-135,455,-352,232,43
-1059,-240,397,-290,247,20
-1285,22,1012,-263,214,19
-1340,-225,844,-385,76,-51
-1011,-560,292,-128,-47,2
-856,-345,131,180,-57,62
-782,-40,172,272,-11,79
-885,124,302,200,52,57
-985,132,367,92,49,28
-967,50,346,29,26,10
-970,-7,326,10,11,-9
-970,0,321,0,-1,-41
-997,39,312,-20,-21,-72
-1017,91,278,-32,-49,-88
-960,80,176,-21,-51,-78
-919,80,169,1,-46,-70
-852,101,197,17,-30,-57
-821,149,233,13,-19,-43
-825,167,245,-6,-9,-24
-848,159,237,-25,-9,0
-848,127,214,-33,-7,23
-847,90,199,-34,5,40
-872,51,203,-30,21,51
-917,22,225,-22,27,52
-943,22,242,-11,23,49
-950,45,252,-8,17,43
-938,53,255,-17,14,38
-920,42,247,-34,17,29
-930,25,248,-44,21,22
-944,7,236,-36,18,22
-934,-21,228,-15,14,20
-946,-11,242,2,10,13
-934,26,245,1,2,0
-910,44,229,-11,1,-9
-899,40,222,-15,7,-13
-912,45,239,-14,9,-14
-918,45,251,-13,8,-14
-917,43,258,-12,7,-15
-939,43,272,-11,7,-18
-946,55,280,-11,0,-22
-941,57,278,-9,-3,-24
-942,59,284,-6,-9,-25
-935,67,279,-5,-15,-25
-908,75,251,-7,-19,-25
-910,70,260,-8,-16,-23
-981,120,396,6,-8,-10
-1201,109,832,-15,-77,-29
-977,210,864,-183,-64,-62
-1379,-173,859,-410,122,-111
-1961,-1524,1336,-436,102,-379
-1961,-1961,929,-48,-281,-420
-1961,-1147,672,322,-436,-393
-1961,-703,704,191,-436,-436
-1961,-1048,698,133,-436,-436
-1961,-1107,472,131,-436,-436
-1961,-1044,206,95,-436,-436
-1961,-883,38,106,-436,-436
-1961,-464,-192,166,-436,-436
